rfq_id,target_package,canonical_configuration_id,ground_truth_configuration_id,package_context,record_type,generation_method,evidence_level,source_frequency,nearest_real_distance,num_changed_characteristics,evidence_score,mandatory_total,mandatory_satisfied,mandatory_violations,preferred_total,preferred_satisfied,preferred_differences,unmentioned_features,mandatory_valid,mandatory_preferred_valid,source_frequency_score,real_proximity_score,low_change_score,observed_configuration_score,evidence_score_normalized,synthetic_engineer_utility,tie_break_jitter,synthetic_engineer_score,preference_label_provenance,preference_generation_method,is_ground_truth_configuration,engineer_rank,candidate_count,is_synthetic_engineer_choice,pairwise_comparison_count
RFQ731-003617,X731,CFG731_7630270d2245c283,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3479102167182663,6.5563e-07,0.3479108723482663,SYNTHETIC,synthetic_engineer_v1,False,4,11,False,7
RFQ731-003617,X731,CFG731_f18a3ccbf3550dd1,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3479102167182663,4.49231e-07,0.3479106659492663,SYNTHETIC,synthetic_engineer_v1,False,5,11,False,6
RFQ731-003617,X731,CFG731_ab7c99e095bc84f9,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.4,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.3639705882352942,0.3416602167182663,7.07297e-07,0.3416609240152663,SYNTHETIC,synthetic_engineer_v1,False,6,11,False,5
RFQ731-003617,X731,CFG731_4cb67cdc021380a4,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.4,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.3639705882352942,0.3416602167182663,6.81389e-07,0.3416608981072663,SYNTHETIC,synthetic_engineer_v1,False,7,11,False,4
RFQ731-003617,X731,CFG731_27caf5a2443603ad,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.2196013931888545,6.79324e-07,0.2196020725128545,SYNTHETIC,synthetic_engineer_v1,False,8,11,False,3
RFQ731-003617,X731,CFG731_8d69fd868569cb56,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.2196013931888545,2.6453e-07,0.21960165771885448,SYNTHETIC,synthetic_engineer_v1,False,9,11,False,2
RFQ731-003617,X731,CFG731_69502d87794881ea,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.0,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.13602941176470587,0.21886609907120744,9.60982e-07,0.21886706005320744,SYNTHETIC,synthetic_engineer_v1,True,10,11,False,1
RFQ731-003617,X731,CFG731_804fd97f3e73ed8a,CFG731_69502d87794881ea,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,52.0,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.11764705882352938,0.21702786377708977,1.64317e-07,0.21702802809408978,SYNTHETIC,synthetic_engineer_v1,False,11,11,False,0
RFQ731-003618,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_3d8c1bbc0ef4249a,F731TE,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,11,11,0,2,2,0,6,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,0.4712558049535604,5.01519e-07,0.4712563064725604,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-003619,G731VG,CFG731_cfb2b92dd8f09f39,CFG731_cfb2b92dd8f09f39,G731VG,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,8,8,0,7,7,0,4,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8511278195488722,4.30725e-07,0.8511282502738722,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-003620,X731,CFG731_62d0f0f6bab9bdcb,CFG731_337790e6bbcf15f4,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,14,14,0,1,1,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,7.0143e-08,0.9368421754061579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003620,X731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,14,14,0,1,1,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,7.58526e-07,0.8939857209320151,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003621,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_37e3938c6089bb2d,F731WD_DualChannel,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,1,1,0,8,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.7879699248120301,2.35765e-07,0.7879701605770301,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003621,F731WD_DUALCHANNEL,CFG731_37e3938c6089bb2d,CFG731_37e3938c6089bb2d,F731WD_DualChannel,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,1,1,0,8,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.7879699248120301,1.84724e-07,0.7879701095360301,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003622,X731,CFG731_b7e96d5717c40fd6,CFG731_61e03f690afcaa1a,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,4,4,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,5.69019e-07,0.9526321479663684,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003622,X731,CFG731_61e03f690afcaa1a,CFG731_61e03f690afcaa1a,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.2,12,12,0,4,4,0,3,True,True,0.0,0.5,0.0,0.0,0.30514705882352944,0.38314628482972135,8.41641e-07,0.38314712647072136,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003623,X731,CFG731_d27f5f5f307014a8,CFG731_cb1aeeb79876dd06,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,13,13,0,2,2,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,5.09688e-07,0.8654140435225866,SYNTHETIC,synthetic_engineer_v1,False,1,3,True,2
RFQ731-003623,X731,CFG731_5d345c0f49f6f272,CFG731_cb1aeeb79876dd06,x731,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,13,13,0,2,2,0,4,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8511278195488722,6.48964e-07,0.8511284685128722,SYNTHETIC,synthetic_engineer_v1,False,2,3,False,1
RFQ731-003623,X731,CFG731_cb1aeeb79876dd06,CFG731_cb1aeeb79876dd06,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,13,13,0,2,2,0,4,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,0.36919504643962847,3.40314e-07,0.36919538675362845,SYNTHETIC,synthetic_engineer_v1,True,3,3,False,0
RFQ731-003624,X731,CFG731_04a53b6cc81d57d6,CFG731_644efca41c3e2def,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,0,0,0,7,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8180451127819549,6.14199e-07,0.8180457269809549,SYNTHETIC,synthetic_engineer_v1,False,1,10,True,9
RFQ731-003624,X731,CFG731_89772de94df83ba5,CFG731_644efca41c3e2def,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,0,0,0,7,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8180451127819549,5.83236e-07,0.818045696017955,SYNTHETIC,synthetic_engineer_v1,False,2,10,False,8
RFQ731-003624,X731,CFG731_511f0780429774e2,CFG731_644efca41c3e2def,x731,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,12,12,0,0,0,0,7,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8037593984962406,5.82411e-07,0.8037599809072405,SYNTHETIC,synthetic_engineer_v1,False,3,10,False,7
RFQ731-003624,X731,CFG731_aa68f1da5062cc70,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,12,12,0,0,0,0,7,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,0.32109133126934986,7.56527e-07,0.32109208779634985,SYNTHETIC,synthetic_engineer_v1,False,4,10,False,6
RFQ731-003624,X731,CFG731_a830048fa7dec1eb,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,12,12,0,0,0,0,7,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,0.32109133126934986,2.88432e-07,0.32109161970134986,SYNTHETIC,synthetic_engineer_v1,False,5,10,False,5
RFQ731-003624,X731,CFG731_b090c6c9bb9613a8,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,12,12,0,0,0,0,7,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,0.32109133126934986,1.45299e-07,0.32109147656834985,SYNTHETIC,synthetic_engineer_v1,False,6,10,False,4
RFQ731-003624,X731,CFG731_9267914435603df0,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,12,12,0,0,0,0,7,True,True,0.0,0.5,0.0,0.0,0.3125,0.3207236842105263,9.15074e-07,0.32072459928452635,SYNTHETIC,synthetic_engineer_v1,False,7,10,False,3
RFQ731-003624,X731,CFG731_e513d349f418c5df,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,12,12,0,0,0,0,7,True,True,0.0,0.5,0.0,0.0,0.3125,0.3207236842105263,1.26667e-07,0.3207238108775263,SYNTHETIC,synthetic_engineer_v1,False,8,10,False,2
RFQ731-003624,X731,CFG731_7cbccce939e500bd,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.2,12,12,0,0,0,0,7,True,True,0.0,0.5,0.0,0.0,0.30514705882352944,0.31998839009287927,5.82907e-07,0.3199889729998793,SYNTHETIC,synthetic_engineer_v1,False,9,10,False,1
RFQ731-003624,X731,CFG731_644efca41c3e2def,CFG731_644efca41c3e2def,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,52.0,12,12,0,0,0,0,7,True,True,0.0,0.0,0.0,0.0,0.11764705882352938,0.20123839009287922,6.18506e-07,0.20123900859887922,SYNTHETIC,synthetic_engineer_v1,True,10,10,False,0
RFQ731-003625,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_c37386a371e13fa8,F731WD_DualChannel,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,2,2,0,7,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8037593984962406,6.94896e-07,0.8037600933922405,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003625,F731WD_DUALCHANNEL,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,10,10,0,2,2,0,7,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,0.4554663312693499,4.44725e-07,0.45546677599434987,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003626,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_143205a81a2e7efc,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,3,3,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,8.4894e-07,0.9368429542031579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003626,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_143205a81a2e7efc,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,12,12,0,3,3,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4335332817337461,5.30564e-07,0.4335338122977461,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003627,X731,CFG731_086adbe1d654b214,CFG731_086adbe1d654b214,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,13,13,0,3,3,0,3,True,True,0.0,0.5,0.0,0.0,0.3125,0.3838815789473684,5.29826e-07,0.3838821087733684,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-003628,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_c5da2661a169f82b,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,6.53097e-07,0.936842758360158,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003628,G731ST-LT,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,5,5,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,2.00073e-07,0.893985162479015,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003629,X731,CFG731_d723355141502003,CFG731_2666da4dbcc5e5bd,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,7.82042e-07,0.8338353685081655,SYNTHETIC,synthetic_engineer_v1,False,1,3,True,2
RFQ731-003629,X731,CFG731_d1cfa46f29f5f652,CFG731_2666da4dbcc5e5bd,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,1.73024e-07,0.8338347594901655,SYNTHETIC,synthetic_engineer_v1,False,2,3,False,1
RFQ731-003629,X731,CFG731_2666da4dbcc5e5bd,CFG731_2666da4dbcc5e5bd,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.0,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.4117647058823529,0.34643962848297216,8.76077e-07,0.34644050455997216,SYNTHETIC,synthetic_engineer_v1,True,3,3,False,0
RFQ731-003630,F731WD_SINGLECHANNEL,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,3,3,0,6,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8195488721804511,6.48036e-07,0.8195495202164511,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-003631,X731,CFG731_8d2d91c46ccfb471,CFG731_22fecf5bb26e1132,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,4,4,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,9.5759e-08,0.9368422010221579,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-003631,X731,CFG731_181ea7d5a9c21b8c,CFG731_22fecf5bb26e1132,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,4,4,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,7.50812e-07,0.8939857132180151,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-003631,X731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,11,11,0,4,4,0,4,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,0.5011803405572756,7.7256e-07,0.5011811131172755,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-003631,X731,CFG731_ff3460f478ef969b,CFG731_22fecf5bb26e1132,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,4,4,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4335332817337461,9.26517e-07,0.4335342082507461,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-003632,G731ST-LT,CFG731_7882c72c21497015,CFG731_4772bedc40328ae2,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,4,4,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,7.40986e-07,0.9368428462491579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003632,G731ST-LT,CFG731_4772bedc40328ae2,CFG731_4772bedc40328ae2,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,4,4,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4335332817337461,1.989e-08,0.4335333016237461,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003633,X731,CFG731_8d2d91c46ccfb471,CFG731_800f2acd9158b556,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,6.91953e-07,0.9210533235319474,SYNTHETIC,synthetic_engineer_v1,False,1,6,True,5
RFQ731-003633,X731,CFG731_800f2acd9158b556,CFG731_800f2acd9158b556,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,0.4831849845201239,8.28448e-07,0.48318581296812385,SYNTHETIC,synthetic_engineer_v1,True,2,6,False,4
RFQ731-003633,X731,CFG731_acd18bc8a73cfdde,CFG731_800f2acd9158b556,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,7.91445e-07,0.4177445994945356,SYNTHETIC,synthetic_engineer_v1,False,3,6,False,3
RFQ731-003633,X731,CFG731_ff3460f478ef969b,CFG731_800f2acd9158b556,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,1.90292e-07,0.4177439983415356,SYNTHETIC,synthetic_engineer_v1,False,4,6,False,2
RFQ731-003633,X731,CFG731_5ea309f998205da7,CFG731_800f2acd9158b556,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.0,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.39338235294117646,0.360390866873065,6.60955e-07,0.360391527828065,SYNTHETIC,synthetic_engineer_v1,False,5,6,False,1
RFQ731-003633,X731,CFG731_e627c8f2606e7a39,CFG731_800f2acd9158b556,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,11,11,0,3,3,0,5,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,0.23833204334365327,3.19867e-07,0.23833236321065326,SYNTHETIC,synthetic_engineer_v1,False,6,6,False,0
RFQ731-003634,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_e1de683ed3edd33f,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,5.14242e-07,0.9210531458209473,SYNTHETIC,synthetic_engineer_v1,False,1,6,True,5
RFQ731-003634,G731ST-HT,CFG731_a3b03637ed22317c,CFG731_e1de683ed3edd33f,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,1.964e-07,0.9210528279789474,SYNTHETIC,synthetic_engineer_v1,False,2,6,False,4
RFQ731-003634,G731ST-HT,CFG731_68193b179adae994,CFG731_e1de683ed3edd33f,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,4.52917e-07,0.8781959416388045,SYNTHETIC,synthetic_engineer_v1,False,3,6,False,3
RFQ731-003634,G731ST-HT,CFG731_dde2f7fe043f7ade,CFG731_e1de683ed3edd33f,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,2.39796e-07,0.8781957285178045,SYNTHETIC,synthetic_engineer_v1,False,4,6,False,2
RFQ731-003634,G731ST-HT,CFG731_e1de683ed3edd33f,CFG731_e1de683ed3edd33f,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.7,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8841911764705883,0.4844717492260062,4.95204e-07,0.4844722444300062,SYNTHETIC,synthetic_engineer_v1,True,5,6,False,1
RFQ731-003634,G731ST-HT,CFG731_38414c1018b8f89e,CFG731_e1de683ed3edd33f,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,0.35340557275541795,8.06312e-07,0.35340637906741795,SYNTHETIC,synthetic_engineer_v1,False,6,6,False,0
RFQ731-003635,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_646d8903da63e1f0,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,4,4,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,6.0499e-07,0.8654141388245865,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-003635,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_646d8903da63e1f0,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,4,4,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,4.9255e-07,0.8654140263845865,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-003636,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,F731PW,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,3,3,0,7,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8180451127819549,7.64919e-07,0.8180458777009549,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-003637,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,4,4,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,4.78825e-07,0.9526320577723684,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-003638,X731,CFG731_da02526d254e2e35,CFG731_a8ddc520c2e666f7,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,2,2,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,1.9192e-08,0.9210526507709473,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-003638,X731,CFG731_efc9d6b915117e15,CFG731_a8ddc520c2e666f7,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,12,12,0,2,2,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,5.44155e-07,0.8781960328768045,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-003638,X731,CFG731_a8ddc520c2e666f7,CFG731_a8ddc520c2e666f7,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,12,12,0,2,2,0,5,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,0.4850232198142415,8.74227e-07,0.4850240940412415,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-003638,X731,CFG731_70a71b60723e910d,CFG731_a8ddc520c2e666f7,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.3556114551083591,2.77895e-07,0.35561173300335913,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-003639,X731,CFG731_8c50542218db5cb0,CFG731_557eff71f11cfc98,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,8.22476e-07,0.9210534540549473,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-003639,X731,CFG731_5bb390da70b6fee3,CFG731_557eff71f11cfc98,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,4,4,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,8.09314e-07,0.8781962980358046,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-003639,X731,CFG731_557eff71f11cfc98,CFG731_557eff71f11cfc98,x731,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,4,4,0,5,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8353383458646616,8.0361e-08,0.8353384262256616,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-003639,X731,CFG731_15f034f7c265528f,CFG731_557eff71f11cfc98,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,1.03817e-07,0.4177439118665356,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-003640,X731,CFG731_c39096767a7ae083,CFG731_4da2b3fd83325505,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,6,6,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,3.66779e-07,0.9368424720421579,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-003640,X731,CFG731_9f9a8730b26472c2,CFG731_4da2b3fd83325505,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,9,9,0,6,6,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,4.16754e-07,0.8939853791600151,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-003640,X731,CFG731_4da2b3fd83325505,CFG731_4da2b3fd83325505,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,9,9,0,6,6,0,4,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,0.500812693498452,4.45366e-07,0.500813138864452,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
