rfq_id,target_package,candidate_count,synthetic_engineer_choice,synthetic_engineer_top_score,ground_truth_configuration_id,ground_truth_engineer_rank,ground_truth_engineer_score,ground_truth_selected_by_engineer,preference_label_provenance,preference_generation_method
RFQ731-003931,G731CA,1,CFG731_495876b6233d3864,0.4870457135857709,CFG731_495876b6233d3864,1,0.4870457135857709,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003932,X731,6,CFG731_5dd42015f6f61801,0.9210529641469474,CFG731_cf0d36d335e0ac93,3,0.48318550843512387,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003933,X731,5,CFG731_a6d4830ed3aa2681,0.9052637697777369,CFG731_9a6bb2143f8f76ed,4,0.341844590286678,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003934,X731,5,CFG731_ddd1ce28a3456ff6,0.8338350486331655,CFG731_e639b12fcf678c13,3,0.35011655729120744,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003935,G731CA,2,CFG731_acbf4c45af55caad,0.8037599752952406,CFG731_e85a7fcdd0521e90,2,0.45546668769534987,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003936,X731,2,CFG731_2be17a56b0589fd1,0.9368421446101579,CFG731_c6a3ff6155563d17,2,0.4335341433127461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003937,F731TE,1,CFG731_a72f99e8160efda6,0.47125650573856037,CFG731_a72f99e8160efda6,1,0.47125650573856037,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003938,X731,3,CFG731_83f956404d04e6cd,0.8654141175465865,CFG731_b5a071e920590337,3,0.5028354046569814,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003939,G731ST-LT,1,CFG731_715a3d3226cbaffd,0.9526320941003684,CFG731_715a3d3226cbaffd,1,0.9526320941003684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003940,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210535462039473,CFG731_d3e51804db148a52,3,0.8353388169516616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003941,G731ST-LT,4,CFG731_a40ab19ad6671fbe,0.9210527249479473,CFG731_d3944f427f0609b6,2,0.849624095240376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003942,X731,2,CFG731_1147f9711c4bff84,0.9052634883097369,CFG731_1434e7eedafa69d1,2,0.3357778732900898,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003943,G731CA,2,CFG731_dc8a3bad7d99b8ea,0.8037596079162406,CFG731_dc8a3bad7d99b8ea,1,0.8037596079162406,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003944,G731ST-HT,4,CFG731_d03860c1f327a8d1,0.849624148246376,CFG731_168475c8045761e7,4,0.35763375796588853,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003945,X731,7,CFG731_cf543b1c3927ab71,0.9052637114957369,CFG731_f2984ef18273dd81,5,0.341844312211678,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003946,X731,3,CFG731_a385518a9f31baa0,0.33541037694126624,CFG731_baea6ba4f05ba964,2,0.22254315653644272,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003947,X731,2,CFG731_516629085c122a4e,0.9368423899951579,CFG731_5718ef9495972b30,2,0.43353415713474613,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003948,X731,4,CFG731_4a42ba5932c01b01,0.37691639727592263,CFG731_4cb12f26dcf6f797,4,0.2541219401948638,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003949,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210534910209474,CFG731_d3e51804db148a52,3,0.8353388917466616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003950,G731ST-LT,2,CFG731_32b4b1ec4513af66,0.8654138957295865,CFG731_3ebdd541d6efe614,2,0.8654135889415865,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003951,G731ST-HT,1,CFG731_076cad91966d4c34,0.881203800077797,CFG731_076cad91966d4c34,1,0.881203800077797,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003952,X731,4,CFG731_7308ee8503151ef3,0.8654140425915865,CFG731_4fa965828957289a,3,0.3802254515423344,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003953,G731CA,1,CFG731_2aca30183aab25a9,0.8353393184186616,CFG731_2aca30183aab25a9,1,0.8353393184186616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003954,X731,3,CFG731_a70e307c2ffca857,0.9052634887477369,CFG731_695e540255cc94da,3,0.34644039368897217,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003955,F731TE,2,CFG731_31d150421c4341a3,0.7879700348010301,CFG731_31d150421c4341a3,1,0.7879700348010301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003956,X731,11,CFG731_8d2d91c46ccfb471,0.9052633782767369,CFG731_be2582bdf5536cbf,10,0.2196023373618545,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003957,G731ST-HT,3,CFG731_c3a136a8630f644d,0.8654140065885865,CFG731_1a1206cc52132df1,3,0.3763641691076873,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003958,X731,1,CFG731_8af4adfbdf504482,0.35818553557512384,CFG731_8af4adfbdf504482,1,0.35818553557512384,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003959,X731,3,CFG731_0db950a4979d2c52,0.9368430957051579,CFG731_aa82c10f35e81f8d,3,0.500812791981452,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003960,X731,2,CFG731_ad0a2fd7350b6cca,0.881203889635797,CFG731_20e62aeb01c953da,2,0.881203414896797,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003961,X731,6,CFG731_60f3aae8ede70fe0,0.9368424602671579,CFG731_338a3238e967f681,5,0.5002616553102168,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003962,G731ST-HT,4,CFG731_329b582435fea539,0.8496244803563759,CFG731_37f37296c515d083,3,0.4146194981865356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003963,X731,4,CFG731_c887ba58c35036a9,0.9210535639629474,CFG731_fa063863b8688588,3,0.4850232411272415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003964,F731WD_SINGLECHANNEL,2,CFG731_0be7d6198235486b,0.7879704209400301,CFG731_0be7d6198235486b,1,0.7879704209400301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003965,X731,7,CFG731_b7e96d5717c40fd6,0.9210526860689473,CFG731_5362e45ac22e6417,7,0.22399408706753562,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003966,F731TE,1,CFG731_3fe2202b70f330b1,0.3346750420476192,CFG731_3fe2202b70f330b1,1,0.3346750420476192,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003967,G731ST-HT,2,CFG731_a56f1437a0b4ca31,0.8654140388985865,CFG731_e489ae1a5426e276,2,0.8511279716788722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003968,X731,3,CFG731_241d60e6ef5278be,0.849624246233376,CFG731_92fbdd06b7923fc1,3,0.4870454040577709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003969,F731WD_DUALCHANNEL,1,CFG731_8281908b452128f3,0.8338348099451655,CFG731_8281908b452128f3,1,0.8338348099451655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003970,G731ST-HT,1,CFG731_076cad91966d4c34,0.8812036619397969,CFG731_076cad91966d4c34,1,0.8812036619397969,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003971,X731,2,CFG731_37c55138c4eebb90,0.39270580198813315,CFG731_37c55138c4eebb90,1,0.39270580198813315,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003972,X731,2,CFG731_482678d927834b42,0.3501164531242074,CFG731_9d5d3b4d2ce8a49a,2,0.21519044886997213,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003973,G731CA,1,CFG731_19ec976991ce75a9,0.8353384417206616,CFG731_19ec976991ce75a9,1,0.8353384417206616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003974,X731,3,CFG731_71dcda3a004aaa52,0.37397529297133436,CFG731_019ca39d01857aa6,3,0.2537538734490402,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003975,X731,4,CFG731_8c50542218db5cb0,0.9210531635099474,CFG731_557eff71f11cfc98,3,0.8353391108116616,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003976,X731,7,CFG731_f87794e7a98d0b11,0.9210532439489474,CFG731_923f6cb4226dc2a4,5,0.3600238556022415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003977,G731ST-HT,12,CFG731_7b2f69a7ca55041b,0.9052641429947369,CFG731_fab0d81b6a0ca4e0,10,0.34055759114479567,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003978,F731TE,1,CFG731_d8c69b7395beabbb,0.4712567148255604,CFG731_d8c69b7395beabbb,1,0.4712567148255604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003979,X731,3,CFG731_8c8856d21252930e,0.9052637576887369,CFG731_6472ab3bf7316498,3,0.4686824773637957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003980,X731,6,CFG731_516629085c122a4e,0.9210533189909473,CFG731_3d79b5ed69541acc,5,0.4844725347210062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003981,G731ST-LT,10,CFG731_7f5bfa7b21e81359,0.9052637452367369,CFG731_e67173c88f9460f6,5,0.4686825747067957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003982,X731,4,CFG731_27bb9f530dcb688a,0.37397541797233436,CFG731_8e2d07b105a096f1,4,0.2537539168760402,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003983,G731ST-HT,2,CFG731_a3b03637ed22317c,0.936842523244158,CFG731_dde2f7fe043f7ade,2,0.8939857823350151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003984,X731,4,CFG731_da02526d254e2e35,0.9210527428579474,CFG731_b1531976c0d80b4a,3,0.4850241814052415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003985,G731ST-HT,1,CFG731_bbffb73f3dff6787,0.9526319775103684,CFG731_bbffb73f3dff6787,1,0.9526319775103684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003986,G731ST-LT,1,CFG731_e0009be417f51ccd,0.9526324423983684,CFG731_e0009be417f51ccd,1,0.9526324423983684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003987,X731,7,CFG731_2be17a56b0589fd1,0.9052635284137369,CFG731_d88bbd7a9dc2c859,7,0.2210722351161486,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003988,X731,4,CFG731_78d3b084a795c836,0.37397478349133434,CFG731_8e2d07b105a096f1,4,0.2537545208090402,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003989,G731ST-LT,4,CFG731_7f5bfa7b21e81359,0.9210533530749473,CFG731_5be9d749d8317fd3,2,0.849624475591376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003990,F731TE,2,CFG731_31d150421c4341a3,0.7879704229560301,CFG731_31d150421c4341a3,1,0.7879704229560301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003991,X731,2,CFG731_8c50542218db5cb0,0.9368421940511579,CFG731_5bb390da70b6fee3,2,0.8939854816410151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003992,X731,2,CFG731_5cfa203ca7029f1c,0.37397517080133436,CFG731_f2afd0b311942daf,2,0.24640155968256963,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003993,X731,3,CFG731_fb16e30f5bbb87f2,0.8353383513336616,CFG731_a9ec8cda9130252f,2,0.3644352263901238,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003994,G731CA,2,CFG731_16b53411ff7f6c9b,0.3188862468264087,CFG731_4af82641f975d9aa,2,0.31612868292923224,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003995,X731,2,CFG731_9755a9db60d7534d,0.8338347971861655,CFG731_5be5a82ac0b29989,2,0.341844576992678,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003996,F731TE,1,CFG731_574aa7a29f75cd60,0.8338355281381655,CFG731_574aa7a29f75cd60,1,0.8338355281381655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-003997,F731WD_SINGLECHANNEL,2,CFG731_70b6eaf9262ca4d0,0.7879705901300301,CFG731_400b0d973c930668,2,0.7879702480670301,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003998,G731CA,2,CFG731_5bfe9492c76587ec,0.4554668803743499,CFG731_9cc92f888af32c8a,2,0.44627521649776164,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-003999,F731TE,1,CFG731_3794187f0a0c3133,0.3346750686876192,CFG731_3794187f0a0c3133,1,0.3346750686876192,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004000,X731,4,CFG731_fb1ab4b34e9c8a75,0.8496249947883759,CFG731_bac2c72e10051b21,3,0.3636999912494768,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004001,X731,5,CFG731_7308ee8503151ef3,0.8654145091085865,CFG731_804fd97f3e73ed8a,5,0.24860688441451081,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004002,G731CA,1,CFG731_817824ee3a762453,0.8353391142196616,CFG731_817824ee3a762453,1,0.8353391142196616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004003,X731,1,CFG731_608c0251ef380592,0.9526322539613684,CFG731_608c0251ef380592,1,0.9526322539613684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004004,X731,6,CFG731_cf543b1c3927ab71,0.9052639456757369,CFG731_ede0b25f5f83644d,3,0.33688108541956036,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004005,X731,4,CFG731_c887ba58c35036a9,0.9210527857169474,CFG731_5feb84333ab424ba,2,0.8496250320283759,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004006,X731,7,CFG731_8d07e19298d09d34,0.8338354926061655,CFG731_5f4002ede5e39c69,7,0.22033695806750156,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004007,X731,1,CFG731_32a4bb12438a37ab,0.968421315962579,CFG731_32a4bb12438a37ab,1,0.968421315962579,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004008,X731,1,CFG731_62d0f0f6bab9bdcb,0.9526325685043684,CFG731_62d0f0f6bab9bdcb,1,0.9526325685043684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004009,X731,4,CFG731_f87794e7a98d0b11,0.9368425509631579,CFG731_6f04889a74b0dabc,3,0.8511284016738722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004010,X731,4,CFG731_8c50542218db5cb0,0.9210534543389474,CFG731_8ade52b2e74d0235,3,0.48539176583206506,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004011,X731,6,CFG731_b7e96d5717c40fd6,0.9210534483709474,CFG731_4065adeeb89ecb2b,6,0.23539172282106505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004012,F731PW,2,CFG731_f9fd6a4462ec051a,0.8022563061507444,CFG731_10e74d757a2fa2a6,2,0.3025449524239629,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004013,X731,2,CFG731_78d3b084a795c836,0.38976430393754485,CFG731_c2add1f921eaf8c0,2,0.26991119708607425,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004014,F731TE,1,CFG731_54559f782190a122,0.8338354912721655,CFG731_54559f782190a122,1,0.8338354912721655,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004015,X731,1,CFG731_c775e192f3d489e9,0.8496247865433759,CFG731_c775e192f3d489e9,1,0.8496247865433759,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004016,G731ST-HT,6,CFG731_2a989bd6dba74d9f,0.849624961296376,CFG731_b46f92852addf866,6,0.36057480458047675,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004017,F731WD_SINGLECHANNEL,2,CFG731_a7d2a5a9ae465701,0.7879706505340301,CFG731_ee8e327bbb737abf,2,0.7879701396180301,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004018,G731ST-LT,4,CFG731_715a3d3226cbaffd,0.9210536119419473,CFG731_2a738780f0517f67,4,0.3515674177403003,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004019,G731ST-HT,1,CFG731_cc9ac35e4d9a1854,0.9526319847443684,CFG731_cc9ac35e4d9a1854,1,0.9526319847443684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004020,X731,3,CFG731_5d345c0f49f6f272,0.8511283527128721,CFG731_a2369b4e4d48ee5d,2,0.38022479172233437,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004021,F731TE,2,CFG731_b7c1a02b25610507,0.7879700998180301,CFG731_b7c1a02b25610507,1,0.7879700998180301,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004022,X731,6,CFG731_5e61ce3b60d15e11,0.9210532987669473,CFG731_4fe142d593643ab8,3,0.4850237546432415,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004023,G731CA,1,CFG731_757fbd3e8915b462,0.8353385778436616,CFG731_757fbd3e8915b462,1,0.8353385778436616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004024,X731,2,CFG731_565e3731063ff5c5,0.8338350724481655,CFG731_9447ab27cf261b9e,2,0.34478577519926623,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004025,G731CA,2,CFG731_98ec9650b5463fd0,0.8037601641342406,CFG731_98ec9650b5463fd0,1,0.8037601641342406,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004026,G731ST-LT,6,CFG731_7882c72c21497015,0.9210530735119473,CFG731_fa6ab94f1cf566b3,5,0.4844723328920062,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004027,G731ST-LT,2,CFG731_1d89d7fdc7355744,0.8654142367465866,CFG731_1d89d7fdc7355744,1,0.8654142367465866,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004028,X731,2,CFG731_a92ad5294d9187e9,0.9052632514207368,CFG731_b9b5d9aed8259a39,2,0.3482781860530898,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004029,G731ST-LT,2,CFG731_7f5bfa7b21e81359,0.9368423636451579,CFG731_49cd4cbef1081333,2,0.4335335550407461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004030,X731,6,CFG731_70aa5a64b0803277,0.8338349319241655,CFG731_39a1207c373ce8a2,6,0.22033738292450156,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004031,X731,4,CFG731_b8b11650a048baf7,0.849624107210376,CFG731_e4f7fe15e8ccf2c9,3,0.36443543867012385,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004032,F731TE,1,CFG731_ac57adca497d644f,0.4712566257885604,CFG731_ac57adca497d644f,1,0.4712566257885604,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004033,X731,3,CFG731_8f470181ad32eeae,0.8654136217495865,CFG731_4b7f2cba3cb67912,3,0.2408863824092167,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004034,G731ST-HT,2,CFG731_4aa7d46b9cfa7d7b,0.936842131087158,CFG731_83a3644f76b45069,2,0.8939858219280151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004035,X731,1,CFG731_8189439864af87ea,0.8496247511613759,CFG731_8189439864af87ea,1,0.8496247511613759,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004036,X731,2,CFG731_8c8856d21252930e,0.9052636735297369,CFG731_bf8f7d1a25ad0a6e,2,0.46960157913885453,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004037,G731ST-LT,3,CFG731_0fdf5c36c9c41e69,0.8654143709825866,CFG731_903051672b581bab,3,0.3763646657526873,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004038,G731CA,1,CFG731_757fbd3e8915b462,0.8353390728566616,CFG731_757fbd3e8915b462,1,0.8353390728566616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004039,G731ST-LT,2,CFG731_7f5bfa7b21e81359,0.9368426775471579,CFG731_0e146b48e4ed8b98,2,0.8939853762080151,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004040,X731,3,CFG731_f97e51d1da57d99f,0.8496241566053759,CFG731_9b7849ea5c974903,3,0.3526705682947709,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004041,X731,4,CFG731_11da8cc369b71f5a,0.8654136911875865,CFG731_c725c1a52aab3a73,3,0.37985730240051085,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004042,X731,1,CFG731_1f2a166cde9ede02,0.849624349272376,CFG731_1f2a166cde9ede02,1,0.849624349272376,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004043,G731CA,2,CFG731_acbf4c45af55caad,0.8037596899572406,CFG731_e85a7fcdd0521e90,2,0.4554670097363499,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004044,F731WD_DUALCHANNEL,2,CFG731_819cb4e76943eca6,0.8037598021972405,CFG731_c37386a371e13fa8,2,0.45546711692534986,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004045,G731ST-LT,8,CFG731_2db6c530f35d47b9,0.8338350548231654,CFG731_19bcffd0eb2806b8,8,0.21151385538473685,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004046,X731,3,CFG731_8d2d91c46ccfb471,0.9368423565061579,CFG731_a633b8dd2d541170,3,0.2511808138412755,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004047,X731,1,CFG731_5e61ce3b60d15e11,0.968421314374579,CFG731_5e61ce3b60d15e11,1,0.968421314374579,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004048,X731,1,CFG731_9755a9db60d7534d,0.8496245028573759,CFG731_9755a9db60d7534d,1,0.8496245028573759,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004049,X731,3,CFG731_a41a2d2cef1a675f,0.9052637308417368,CFG731_3ac187941df4fdac,3,0.3464404848729722,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004050,G731ST-HT,2,CFG731_a3b03637ed22317c,0.9368423976601579,CFG731_cf4fb8862e2ab5fc,2,0.4335340089137461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004051,G731ST-HT,4,CFG731_bbffb73f3dff6787,0.9210534197959473,CFG731_9681c4eec01b7fad,2,0.849624208802376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004052,X731,6,CFG731_fb3a51904298e616,0.8180460688259549,CFG731_c670511258ae4a49,6,0.33065043255076165,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004053,X731,3,CFG731_e1a359096a360a7b,0.4989746259713344,CFG731_e1a359096a360a7b,1,0.4989746259713344,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004054,X731,2,CFG731_5cfa203ca7029f1c,0.37397490343833434,CFG731_4a6afa34ded1f013,2,0.24934240093915785,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004055,G731CA,1,CFG731_508d465d4c518290,0.8353385608516616,CFG731_508d465d4c518290,1,0.8353385608516616,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004056,F731PW,1,CFG731_ef211cb97feaddc8,0.8180452176519549,CFG731_ef211cb97feaddc8,1,0.8180452176519549,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004057,X731,2,CFG731_f87794e7a98d0b11,0.9526323014633684,CFG731_dca3d8725270dd93,2,0.44932344802295665,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004058,G731ST-LT,1,CFG731_7f5bfa7b21e81359,0.9526318948543684,CFG731_7f5bfa7b21e81359,1,0.9526318948543684,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004059,X731,2,CFG731_5cfa203ca7029f1c,0.37397445894433434,CFG731_4a6afa34ded1f013,2,0.24934256534015786,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004060,X731,5,CFG731_31aa13473958d7d3,0.849624066879376,CFG731_6f79ea186fcb433f,5,0.23833265792865327,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004061,G731ST-LT,4,CFG731_32b4b1ec4513af66,0.849624253714376,CFG731_68d95a26943b3650,3,0.48704555552077095,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004062,X731,2,CFG731_f0e6b17b1bb2d5ab,0.3354104123742663,CFG731_c640b5e8e10ff5e6,2,0.20783742203350153,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004063,X731,11,CFG731_0db950a4979d2c52,0.9052640243407368,CFG731_932b427eaa87c8fa,10,0.2196022517578545,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004064,G731ST-HT,4,CFG731_4aa7d46b9cfa7d7b,0.9210533338449474,CFG731_3c6c3a0686e047ad,3,0.3515677935343003,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004065,G731ST-HT,11,CFG731_bbffb73f3dff6787,0.9052639509507369,CFG731_aa4779c40e6c2de0,5,0.4686831032797957,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004066,X731,5,CFG731_516629085c122a4e,0.9052636685147368,CFG731_4666e845a9f787f7,5,0.22254278493144272,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004067,F731WD_SINGLECHANNEL,1,CFG731_a7d2a5a9ae465701,0.8195494423334512,CFG731_a7d2a5a9ae465701,1,0.8195494423334512,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004068,X731,4,CFG731_89772de94df83ba5,0.8496247957883759,CFG731_c1474b769ba134e4,4,0.3576335935088885,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004069,X731,7,CFG731_5dd42015f6f61801,0.9210532730639474,CFG731_917fc613cc9bf56a,3,0.48502420315724154,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004070,X731,1,CFG731_260c36430f7c2d03,0.9210526728239473,CFG731_260c36430f7c2d03,1,0.9210526728239473,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004071,X731,6,CFG731_8d2d91c46ccfb471,0.9210530275739474,CFG731_df5f598a914fb1cc,5,0.4177443309525356,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004072,X731,1,CFG731_ae226e31119be9bd,0.9210531521259473,CFG731_ae226e31119be9bd,1,0.9210531521259473,True,SYNTHETIC,synthetic_engineer_v1
RFQ731-004073,G731ST-LT,6,CFG731_7882c72c21497015,0.9210534698709474,CFG731_7ea8c51038ca5bfd,6,0.23447194588400622,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004074,G731ST-HT,4,CFG731_63eca10a00ae1f5d,0.9210526826189473,CFG731_f23946dbf617272b,2,0.849624586761376,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004075,X731,8,CFG731_62d0f0f6bab9bdcb,0.9052639987347368,CFG731_6be2d8f04f4b5682,8,0.40195446399932505,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004076,G731ST-LT,2,CFG731_7882c72c21497015,0.9368423303261579,CFG731_4772bedc40328ae2,2,0.4335337378477461,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004077,X731,2,CFG731_67de76f701c9cfad,0.3680926064161579,CFG731_c66891bf502d2d83,2,0.2537547246620402,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004078,X731,4,CFG731_31aa13473958d7d3,0.8654145143375865,CFG731_d22124ab181ae0a4,4,0.36735770004951085,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004079,X731,9,CFG731_b8b11650a048baf7,0.8338353152101655,CFG731_d057ad35aef0eea2,9,0.21702795812408976,False,SYNTHETIC,synthetic_engineer_v1
RFQ731-004080,G731ST-HT,6,CFG731_8b18ac1c34209d63,0.9210532003969474,CFG731_2c93609b74717303,5,0.4844725287670062,False,SYNTHETIC,synthetic_engineer_v1
