rfq_id,target_package,preferred_configuration_id,rejected_configuration_id,preferred_rank,rejected_rank,preferred_score,rejected_score,score_margin,preferred_unmentioned_features,rejected_unmentioned_features,preferred_nearest_real_distance,rejected_nearest_real_distance,preferred_num_changed_characteristics,rejected_num_changed_characteristics,preferred_record_type,rejected_record_type,label,preference_label_provenance,preference_generation_method
RFQ731-004927,G731CA,CFG731_acbf4c45af55caad,CFG731_e85a7fcdd0521e90,1,2,0.8037599522382406,0.45546639253334986,0.34829355970489073,7,7,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004928,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_5be9d749d8317fd3,1,2,0.9210535415409473,0.849624343330376,0.07142919821057137,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004928,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_2469d1b04bd775f6,1,3,0.9210535415409473,0.4177446809465356,0.5033088605944117,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004928,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_49cd4cbef1081333,1,4,0.9210535415409473,0.4177441986645356,0.5033093428764117,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004928,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_2469d1b04bd775f6,2,3,0.849624343330376,0.4177446809465356,0.43187966238384035,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004928,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_49cd4cbef1081333,2,4,0.849624343330376,0.4177441986645356,0.43188014466584035,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004928,G731ST-LT,CFG731_2469d1b04bd775f6,CFG731_49cd4cbef1081333,3,4,0.4177446809465356,0.4177441986645356,4.822820000027761e-07,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004929,X731,CFG731_eee37571734035ae,CFG731_02ec1e408c44cf5d,1,2,0.37397527060533436,0.37397483476033433,4.3584500003523985e-07,4,4,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004929,X731,CFG731_eee37571734035ae,CFG731_2a1c7295f72ff6ac,1,3,0.37397527060533436,0.24640103695856963,0.12757423364676473,4,4,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004929,X731,CFG731_eee37571734035ae,CFG731_0acb7cb21878d0cf,1,4,0.37397527060533436,0.2430929539251579,0.13088231668017647,4,4,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004929,X731,CFG731_02ec1e408c44cf5d,CFG731_2a1c7295f72ff6ac,2,3,0.37397483476033433,0.24640103695856963,0.1275737978017647,4,4,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004929,X731,CFG731_02ec1e408c44cf5d,CFG731_0acb7cb21878d0cf,2,4,0.37397483476033433,0.2430929539251579,0.13088188083517643,4,4,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004929,X731,CFG731_2a1c7295f72ff6ac,CFG731_0acb7cb21878d0cf,3,4,0.24640103695856963,0.2430929539251579,0.003308083033411735,4,4,2,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004930,X731,CFG731_c39096767a7ae083,CFG731_9f9a8730b26472c2,1,2,0.9368427246561579,0.8939859389750151,0.04285678568114282,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004930,X731,CFG731_c39096767a7ae083,CFG731_618cb6c1c21feda4,1,3,0.9368427246561579,0.5011809019632756,0.43566182269288234,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004930,X731,CFG731_c39096767a7ae083,CFG731_1a94d4f54519245f,1,4,0.9368427246561579,0.43353419320674613,0.5033085314494118,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004930,X731,CFG731_9f9a8730b26472c2,CFG731_618cb6c1c21feda4,2,3,0.8939859389750151,0.5011809019632756,0.3928050370117395,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004930,X731,CFG731_9f9a8730b26472c2,CFG731_1a94d4f54519245f,2,4,0.8939859389750151,0.43353419320674613,0.46045174576826897,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004930,X731,CFG731_618cb6c1c21feda4,CFG731_1a94d4f54519245f,3,4,0.5011809019632756,0.43353419320674613,0.06764670875652945,4,4,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004931,X731,CFG731_f87794e7a98d0b11,CFG731_1f978c234895178c,1,2,0.9368421210681579,0.8939853524500151,0.042856768618142804,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004931,X731,CFG731_f87794e7a98d0b11,CFG731_007c0829be0a9482,1,3,0.9368421210681579,0.500813679564452,0.4360284415037059,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004931,X731,CFG731_f87794e7a98d0b11,CFG731_aef6446574fba0ea,1,4,0.9368421210681579,0.37140105330956963,0.5654410677585883,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004931,X731,CFG731_1f978c234895178c,CFG731_007c0829be0a9482,2,3,0.8939853524500151,0.500813679564452,0.3931716728855631,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004931,X731,CFG731_1f978c234895178c,CFG731_aef6446574fba0ea,2,4,0.8939853524500151,0.37140105330956963,0.5225842991404455,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004931,X731,CFG731_007c0829be0a9482,CFG731_aef6446574fba0ea,3,4,0.500813679564452,0.37140105330956963,0.12941262625488237,4,4,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004933,X731,CFG731_f97e51d1da57d99f,CFG731_c52e06c2d714087a,1,2,0.8496250386783759,0.8353383902866616,0.01428664839171434,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004933,X731,CFG731_f97e51d1da57d99f,CFG731_9b7849ea5c974903,1,3,0.8496250386783759,0.3526707383247709,0.496954300353605,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004933,X731,CFG731_c52e06c2d714087a,CFG731_9b7849ea5c974903,2,3,0.8353383902866616,0.3526707383247709,0.48266765196189065,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004934,F731WD_SINGLECHANNEL,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,1,2,0.7879706047090301,0.7879700254680301,5.792410000537984e-07,8,8,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_eb70dc35972dc4b7,1,2,0.9052637922887369,0.8624061253635941,0.04285766692514281,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_7c5284fb5f15d1d6,1,3,0.9052637922887369,0.8338352069601654,0.07142858532857144,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_7f0b42d2b9f7fcc2,1,4,0.9052637922887369,0.8195492312554511,0.08571456103328579,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_4d6c56202edf3f41,1,5,0.9052637922887369,0.4696015983568545,0.4356621939318824,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_baab4a7f51aced1f,1,6,0.9052637922887369,0.4019552319823251,0.5033085603064118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_143205a81a2e7efc,1,7,0.9052637922887369,0.4019551102263251,0.5033086820624117,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_348f97ec6945fbf8,1,8,0.9052637922887369,0.40195478251632505,0.5033090097724118,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_7c5284fb5f15d1d6,2,3,0.8624061253635941,0.8338352069601654,0.028570918403428625,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_7f0b42d2b9f7fcc2,2,4,0.8624061253635941,0.8195492312554511,0.04285689410814297,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_4d6c56202edf3f41,2,5,0.8624061253635941,0.4696015983568545,0.39280452700673957,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_baab4a7f51aced1f,2,6,0.8624061253635941,0.4019552319823251,0.460450893381269,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_143205a81a2e7efc,2,7,0.8624061253635941,0.4019551102263251,0.460451015137269,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_348f97ec6945fbf8,2,8,0.8624061253635941,0.40195478251632505,0.460451342847269,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_7f0b42d2b9f7fcc2,3,4,0.8338352069601654,0.8195492312554511,0.014285975704714349,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_4d6c56202edf3f41,3,5,0.8338352069601654,0.4696015983568545,0.36423360860331094,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_baab4a7f51aced1f,3,6,0.8338352069601654,0.4019552319823251,0.43187997497784036,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_143205a81a2e7efc,3,7,0.8338352069601654,0.4019551102263251,0.43188009673384037,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7c5284fb5f15d1d6,CFG731_348f97ec6945fbf8,3,8,0.8338352069601654,0.40195478251632505,0.4318804244438404,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7f0b42d2b9f7fcc2,CFG731_4d6c56202edf3f41,4,5,0.8195492312554511,0.4696015983568545,0.3499476328985966,6,6,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7f0b42d2b9f7fcc2,CFG731_baab4a7f51aced1f,4,6,0.8195492312554511,0.4019552319823251,0.417593999273126,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7f0b42d2b9f7fcc2,CFG731_143205a81a2e7efc,4,7,0.8195492312554511,0.4019551102263251,0.417594121029126,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_7f0b42d2b9f7fcc2,CFG731_348f97ec6945fbf8,4,8,0.8195492312554511,0.40195478251632505,0.41759444873912605,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_baab4a7f51aced1f,5,6,0.4696015983568545,0.4019552319823251,0.06764636637452942,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_143205a81a2e7efc,5,7,0.4696015983568545,0.4019551102263251,0.06764648813052943,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_348f97ec6945fbf8,5,8,0.4696015983568545,0.40195478251632505,0.06764681584052945,6,6,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_baab4a7f51aced1f,CFG731_143205a81a2e7efc,6,7,0.4019552319823251,0.4019551102263251,1.2175600000441378e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_baab4a7f51aced1f,CFG731_348f97ec6945fbf8,6,8,0.4019552319823251,0.40195478251632505,4.4946600002981896e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004936,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_348f97ec6945fbf8,7,8,0.4019551102263251,0.40195478251632505,3.277100000254052e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004937,X731,CFG731_c39096767a7ae083,CFG731_9f9a8730b26472c2,1,2,0.9368425320631579,0.8939850890440151,0.04285744301914285,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004937,X731,CFG731_c39096767a7ae083,CFG731_618cb6c1c21feda4,1,3,0.9368425320631579,0.5011804946372755,0.4356620374258824,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004937,X731,CFG731_c39096767a7ae083,CFG731_1a94d4f54519245f,1,4,0.9368425320631579,0.4335334717367461,0.5033090603264119,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004937,X731,CFG731_9f9a8730b26472c2,CFG731_618cb6c1c21feda4,2,3,0.8939850890440151,0.5011804946372755,0.39280459440673954,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004937,X731,CFG731_9f9a8730b26472c2,CFG731_1a94d4f54519245f,2,4,0.8939850890440151,0.4335334717367461,0.46045161730726897,4,4,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004937,X731,CFG731_618cb6c1c21feda4,CFG731_1a94d4f54519245f,3,4,0.5011804946372755,0.4335334717367461,0.06764702290052943,4,4,1,1,1,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_b8b11650a048baf7,CFG731_bbcb665ced67f8c3,1,2,0.8496241340573759,0.849624088138376,4.591899993577897e-08,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_b8b11650a048baf7,CFG731_b628b65d59261136,1,3,0.8496241340573759,0.36057512754447674,0.4890490065128992,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_b8b11650a048baf7,CFG731_696639c1a9f714c1,1,4,0.8496241340573759,0.35928878602559444,0.49033534803178147,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_b8b11650a048baf7,CFG731_d79264c74c1cd4e8,1,5,0.8496241340573759,0.22877403130024151,0.6208501027571344,5,5,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_bbcb665ced67f8c3,CFG731_b628b65d59261136,2,3,0.849624088138376,0.36057512754447674,0.48904896059389924,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_bbcb665ced67f8c3,CFG731_696639c1a9f714c1,2,4,0.849624088138376,0.35928878602559444,0.49033530211278153,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_bbcb665ced67f8c3,CFG731_d79264c74c1cd4e8,2,5,0.849624088138376,0.22877403130024151,0.6208500568381344,5,5,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_b628b65d59261136,CFG731_696639c1a9f714c1,3,4,0.36057512754447674,0.35928878602559444,0.0012863415188822946,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_b628b65d59261136,CFG731_d79264c74c1cd4e8,3,5,0.36057512754447674,0.22877403130024151,0.13180109624423522,5,5,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004938,X731,CFG731_696639c1a9f714c1,CFG731_d79264c74c1cd4e8,4,5,0.35928878602559444,0.22877403130024151,0.13051475472535293,5,5,1,2,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004939,X731,CFG731_0db950a4979d2c52,CFG731_28ac43a93658ad6b,1,2,0.9368422383531579,0.8939858231830151,0.042856415170142825,4,4,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004939,X731,CFG731_0db950a4979d2c52,CFG731_aa82c10f35e81f8d,1,3,0.9368422383531579,0.500813315834452,0.43602892251870595,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004939,X731,CFG731_28ac43a93658ad6b,CFG731_aa82c10f35e81f8d,2,3,0.8939858231830151,0.500813315834452,0.3931725073485631,4,4,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004940,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_d3944f427f0609b6,1,2,0.9210535827199473,0.8496247465693759,0.07142883615057138,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004940,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_87d8ba5b87cf0a3f,1,3,0.9210535827199473,0.4177442313815356,0.5033093513384117,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004940,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_bc9146cb8459e9c2,1,4,0.9210535827199473,0.4177441467635356,0.5033094359564116,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004940,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_87d8ba5b87cf0a3f,2,3,0.8496247465693759,0.4177442313815356,0.4318805151878403,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004940,G731ST-LT,CFG731_d3944f427f0609b6,CFG731_bc9146cb8459e9c2,2,4,0.8496247465693759,0.4177441467635356,0.4318805998058403,5,5,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004940,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_bc9146cb8459e9c2,3,4,0.4177442313815356,0.4177441467635356,8.461799999581743e-08,5,5,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a6d4830ed3aa2681,CFG731_a77e5e082c8f0465,1,2,0.9052635312927368,0.8624064583625941,0.04285707293014274,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a6d4830ed3aa2681,CFG731_782638eae748ba9a,1,3,0.9052635312927368,0.33688175782756036,0.5683817734651765,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a6d4830ed3aa2681,CFG731_3e782f59368b40db,1,4,0.9052635312927368,0.3368813043795604,0.5683822269131764,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a6d4830ed3aa2681,CFG731_6004951b9749cb7f,1,5,0.9052635312927368,0.3368811196555604,0.5683824116371765,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a6d4830ed3aa2681,CFG731_1d3bf6638fef70ae,1,6,0.9052635312927368,0.3339397655549721,0.5713237657377648,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a77e5e082c8f0465,CFG731_782638eae748ba9a,2,3,0.8624064583625941,0.33688175782756036,0.5255247005350338,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a77e5e082c8f0465,CFG731_3e782f59368b40db,2,4,0.8624064583625941,0.3368813043795604,0.5255251539830337,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a77e5e082c8f0465,CFG731_6004951b9749cb7f,2,5,0.8624064583625941,0.3368811196555604,0.5255253387070338,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_a77e5e082c8f0465,CFG731_1d3bf6638fef70ae,2,6,0.8624064583625941,0.3339397655549721,0.528466692807622,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_782638eae748ba9a,CFG731_3e782f59368b40db,3,4,0.33688175782756036,0.3368813043795604,4.534479999818153e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_782638eae748ba9a,CFG731_6004951b9749cb7f,3,5,0.33688175782756036,0.3368811196555604,6.381719999670743e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_782638eae748ba9a,CFG731_1d3bf6638fef70ae,3,6,0.33688175782756036,0.3339397655549721,0.002941992272588234,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_3e782f59368b40db,CFG731_6004951b9749cb7f,4,5,0.3368813043795604,0.3368811196555604,1.84723999985259e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_3e782f59368b40db,CFG731_1d3bf6638fef70ae,4,6,0.3368813043795604,0.3339397655549721,0.0029415388245882523,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004941,X731,CFG731_6004951b9749cb7f,CFG731_1d3bf6638fef70ae,5,6,0.3368811196555604,0.3339397655549721,0.002941354100588267,6,6,1,1,2,2,DERIVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004942,X731,CFG731_b4987f1c95e91d0d,CFG731_24a2c6ef94654845,1,2,0.9210535668249473,0.8781954953398046,0.04285807148514276,5,5,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004942,X731,CFG731_b4987f1c95e91d0d,CFG731_214b093bf98ca9ef,1,3,0.9210535668249473,0.4850241255272415,0.4360294412977058,5,5,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004942,X731,CFG731_24a2c6ef94654845,CFG731_214b093bf98ca9ef,2,3,0.8781954953398046,0.4850241255272415,0.39317136981256307,5,5,0,1,0,1,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_11da8cc369b71f5a,1,2,0.8338355589061655,0.8338353488771655,2.1002899996958035e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_7630270d2245c283,1,3,0.8338355589061655,0.3479107778132663,0.48592478109289916,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_f18a3ccbf3550dd1,1,4,0.8338355589061655,0.34791075218926626,0.4859248067168992,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_867e73503f493aa1,1,5,0.8338355589061655,0.34791061915126625,0.4859249397548992,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_ab7c99e095bc84f9,1,6,0.8338355589061655,0.3416610499572663,0.49217450894889914,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_4cb67cdc021380a4,1,7,0.8338355589061655,0.3416603975422663,0.49217516136389916,6,6,0,1,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_8d69fd868569cb56,1,8,0.8338355589061655,0.2196023623048545,0.6142331966013109,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
RFQ731-004943,X731,CFG731_7308ee8503151ef3,CFG731_27caf5a2443603ad,1,9,0.8338355589061655,0.2196022454958545,0.614233313410311,6,6,0,2,0,2,OBSERVED,DERIVED,1,SYNTHETIC,synthetic_engineer_v1
