rfq_id,target_package,true_configuration_id,predicted_configuration_id,top1_case_category,characteristic,true_value,predicted_value,relation,requirement_presence,required_value,predicted_extra_not_required
RFQ731-003945,x731,CFG731_f2984ef18273dd81,CFG731_2a8793475d827bb6,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003947,x731,CFG731_5718ef9495972b30,CFG731_516629085c122a4e,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003948,x731,CFG731_4cb12f26dcf6f797,CFG731_6bdadac99b2f7b39,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003950,G731ST-LT,CFG731_3ebdd541d6efe614,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003952,x731,CFG731_4fa965828957289a,CFG731_7308ee8503151ef3,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003952,x731,CFG731_4fa965828957289a,CFG731_7308ee8503151ef3,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003954,x731,CFG731_695e540255cc94da,CFG731_a70e307c2ffca857,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003956,x731,CFG731_be2582bdf5536cbf,CFG731_c87cb45e3d711af0,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003959,x731,CFG731_aa82c10f35e81f8d,CFG731_28ac43a93658ad6b,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003961,x731,CFG731_338a3238e967f681,CFG731_1f978c234895178c,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003962,G731ST-HT,CFG731_37f37296c515d083,CFG731_3f42c988dc83cb23,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003964,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003964,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_11c93eca01984a14,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003965,x731,CFG731_5362e45ac22e6417,CFG731_2683cf7e09782f5e,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003965,x731,CFG731_5362e45ac22e6417,CFG731_2683cf7e09782f5e,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003967,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_a56f1437a0b4ca31,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003968,x731,CFG731_92fbdd06b7923fc1,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003968,x731,CFG731_92fbdd06b7923fc1,CFG731_241d60e6ef5278be,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003972,x731,CFG731_9d5d3b4d2ce8a49a,CFG731_482678d927834b42,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003974,x731,CFG731_019ca39d01857aa6,CFG731_d779331ce0b0c6c1,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003976,x731,CFG731_923f6cb4226dc2a4,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003976,x731,CFG731_923f6cb4226dc2a4,CFG731_9e4fccece4d272d3,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003977,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003979,x731,CFG731_6472ab3bf7316498,CFG731_8c8856d21252930e,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003980,x731,CFG731_3d79b5ed69541acc,CFG731_219ac3d01befd6d1,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003980,x731,CFG731_3d79b5ed69541acc,CFG731_219ac3d01befd6d1,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003981,G731ST-LT,CFG731_e67173c88f9460f6,CFG731_49cd4cbef1081333,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003981,G731ST-LT,CFG731_e67173c88f9460f6,CFG731_49cd4cbef1081333,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003982,x731,CFG731_8e2d07b105a096f1,CFG731_782675d8823078bc,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003983,G731ST-HT,CFG731_dde2f7fe043f7ade,CFG731_a3b03637ed22317c,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003984,x731,CFG731_b1531976c0d80b4a,CFG731_efc9d6b915117e15,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003987,x731,CFG731_d88bbd7a9dc2c859,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003987,x731,CFG731_d88bbd7a9dc2c859,CFG731_353333bad447dbef,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003988,x731,CFG731_8e2d07b105a096f1,CFG731_782675d8823078bc,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003989,G731ST-LT,CFG731_5be9d749d8317fd3,CFG731_49cd4cbef1081333,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003991,x731,CFG731_5bb390da70b6fee3,CFG731_8c50542218db5cb0,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003992,x731,CFG731_f2afd0b311942daf,CFG731_5cfa203ca7029f1c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003997,F731WD_SingleChannel,CFG731_400b0d973c930668,CFG731_70b6eaf9262ca4d0,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003997,F731WD_SingleChannel,CFG731_400b0d973c930668,CFG731_70b6eaf9262ca4d0,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003998,G731CA,CFG731_9cc92f888af32c8a,CFG731_5bfe9492c76587ec,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-003998,G731CA,CFG731_9cc92f888af32c8a,CFG731_5bfe9492c76587ec,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004000,x731,CFG731_bac2c72e10051b21,CFG731_54b63f2628adfc32,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004001,x731,CFG731_804fd97f3e73ed8a,CFG731_7630270d2245c283,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004004,x731,CFG731_ede0b25f5f83644d,CFG731_cf543b1c3927ab71,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004004,x731,CFG731_ede0b25f5f83644d,CFG731_cf543b1c3927ab71,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004004,x731,CFG731_ede0b25f5f83644d,CFG731_cf543b1c3927ab71,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004005,x731,CFG731_5feb84333ab424ba,CFG731_a59cc7e57b856164,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004006,x731,CFG731_5f4002ede5e39c69,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004006,x731,CFG731_5f4002ede5e39c69,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004006,x731,CFG731_5f4002ede5e39c69,CFG731_8d07e19298d09d34,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004009,x731,CFG731_6f04889a74b0dabc,CFG731_1f978c234895178c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004010,x731,CFG731_8ade52b2e74d0235,CFG731_8c50542218db5cb0,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004010,x731,CFG731_8ade52b2e74d0235,CFG731_8c50542218db5cb0,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004011,x731,CFG731_4065adeeb89ecb2b,CFG731_94be99d48ade0efb,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004011,x731,CFG731_4065adeeb89ecb2b,CFG731_94be99d48ade0efb,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004012,F731PW,CFG731_10e74d757a2fa2a6,CFG731_f9fd6a4462ec051a,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004013,x731,CFG731_c2add1f921eaf8c0,CFG731_78d3b084a795c836,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004016,G731ST-HT,CFG731_b46f92852addf866,CFG731_7c70763d4cf79560,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004017,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004017,F731WD_SingleChannel,CFG731_ee8e327bbb737abf,CFG731_a7d2a5a9ae465701,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004018,G731ST-LT,CFG731_2a738780f0517f67,CFG731_c050936f4a70e2a0,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004020,x731,CFG731_a2369b4e4d48ee5d,CFG731_40e06ca56bd88fa1,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004021,F731TE,CFG731_b7c1a02b25610507,CFG731_8b8ba7e2341f1295,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS2,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004021,F731TE,CFG731_b7c1a02b25610507,CFG731_8b8ba7e2341f1295,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP4,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004024,x731,CFG731_9447ab27cf261b9e,CFG731_565e3731063ff5c5,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004026,G731ST-LT,CFG731_fa6ab94f1cf566b3,CFG731_a57ffd88d58eb498,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004030,x731,CFG731_39a1207c373ce8a2,CFG731_e1c54b5b080fabb2,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004030,x731,CFG731_39a1207c373ce8a2,CFG731_e1c54b5b080fabb2,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004033,x731,CFG731_4b7f2cba3cb67912,CFG731_d9c736acc178c66d,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004034,G731ST-HT,CFG731_83a3644f76b45069,CFG731_4aa7d46b9cfa7d7b,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004036,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_8c8856d21252930e,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004037,G731ST-LT,CFG731_903051672b581bab,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004040,x731,CFG731_9b7849ea5c974903,CFG731_f97e51d1da57d99f,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004040,x731,CFG731_9b7849ea5c974903,CFG731_f97e51d1da57d99f,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004041,x731,CFG731_c725c1a52aab3a73,CFG731_59f11353d30c03ee,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004046,x731,CFG731_a633b8dd2d541170,CFG731_5ea309f998205da7,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004049,x731,CFG731_3ac187941df4fdac,CFG731_a41a2d2cef1a675f,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004050,G731ST-HT,CFG731_cf4fb8862e2ab5fc,CFG731_a3b03637ed22317c,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004051,G731ST-HT,CFG731_9681c4eec01b7fad,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004051,G731ST-HT,CFG731_9681c4eec01b7fad,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004053,x731,CFG731_e1a359096a360a7b,CFG731_a4339f07d181d686,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004054,x731,CFG731_4a6afa34ded1f013,CFG731_5cfa203ca7029f1c,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004057,x731,CFG731_dca3d8725270dd93,CFG731_f87794e7a98d0b11,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004059,x731,CFG731_4a6afa34ded1f013,CFG731_5cfa203ca7029f1c,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004060,x731,CFG731_6f79ea186fcb433f,CFG731_31aa13473958d7d3,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004060,x731,CFG731_6f79ea186fcb433f,CFG731_31aa13473958d7d3,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004060,x731,CFG731_6f79ea186fcb433f,CFG731_31aa13473958d7d3,EXTRA_OPTIONAL_FEATURES,customUserFluid,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004061,G731ST-LT,CFG731_68d95a26943b3650,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004061,G731ST-LT,CFG731_68d95a26943b3650,CFG731_32b4b1ec4513af66,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004062,x731,CFG731_c640b5e8e10ff5e6,CFG731_f0e6b17b1bb2d5ab,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004063,x731,CFG731_932b427eaa87c8fa,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004063,x731,CFG731_932b427eaa87c8fa,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004063,x731,CFG731_932b427eaa87c8fa,CFG731_36d7686aca1200ae,EXTRA_OPTIONAL_FEATURES,dynamicGasMaster,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004064,G731ST-HT,CFG731_3c6c3a0686e047ad,CFG731_4aa7d46b9cfa7d7b,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004064,G731ST-HT,CFG731_3c6c3a0686e047ad,CFG731_4aa7d46b9cfa7d7b,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004065,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004065,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004065,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,EXTRA_OPTIONAL_FEATURES,binaerOpenColl_MP,NOVALUE,MP1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004068,x731,CFG731_c1474b769ba134e4,CFG731_89772de94df83ba5,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004068,x731,CFG731_c1474b769ba134e4,CFG731_89772de94df83ba5,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004069,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004069,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,EXTRA_OPTIONAL_FEATURES,dev_advMeterVerification,NOVALUE,1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004073,G731ST-LT,CFG731_7ea8c51038ca5bfd,CFG731_ae2e4cfccaff4f50,EXTRA_OPTIONAL_FEATURES,binaerDigitalOpenColl_MN,NOVALUE,MN1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004074,G731ST-HT,CFG731_f23946dbf617272b,CFG731_63eca10a00ae1f5d,EXTRA_OPTIONAL_FEATURES,stromSchaltbar,NOVALUE,CS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004074,G731ST-HT,CFG731_f23946dbf617272b,CFG731_63eca10a00ae1f5d,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004075,x731,CFG731_6be2d8f04f4b5682,CFG731_9fcbeaf9d5010d3a,EXTRA_OPTIONAL_FEATURES,stromEingaenge,NOVALUE,IS1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
RFQ731-004075,x731,CFG731_6be2d8f04f4b5682,CFG731_9fcbeaf9d5010d3a,EXTRA_OPTIONAL_FEATURES,temperaturEingaenge,NOVALUE,TT1,PREDICTED_ADDITIONAL_VALUE,NOT_MENTIONED,NOVALUE,1
