characteristic,internal_value,phrase,occurrence_count,unique_rfqs,mandatory_count,preferred_count,implicit_count,mandatory_rate,preferred_rate,implicit_rate,evidence_score,evidence_level
housing,ST,reference rfq731-004313 customer reference utility,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004319,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004319 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004319 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004319 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004337,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004337 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004337 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004337 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004354,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004354 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004354 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004354 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004357,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004357 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004357 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004357 customer reference utility,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004379,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004379 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004379 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004379 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004406,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004406 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004406 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004406 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004418,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004418 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004418 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004418 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004439,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004439 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004439 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004439 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004453,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004453 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004453 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004453 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004489,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004489 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004489 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004489 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004508,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004508 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004508 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004508 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004516,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004516 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004516 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004516 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004519,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004519 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004519 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004519 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004531,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004531 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004531 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004531 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004562,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004562 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004562 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004562 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004586,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004586 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004586 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004586 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004610,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004610 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004610 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004610 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004625,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004625 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004625 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004625 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004646,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004646 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004646 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004646 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004654,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004654 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004654 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004654 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004667,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004667 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004667 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004667 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004685,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004685 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004685 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004685 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004711,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004711 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004711 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004711 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004747,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004747 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004747 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004747 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004755,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004755 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004755 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004755 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004771,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004771 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004771 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004771 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004783,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004783 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004783 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004783 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004829,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004829 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004829 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004829 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004850,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004850 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004850 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004850 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004851,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004851 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004851 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004851 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004853,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004853 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004853 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004853 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004854,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004854 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004854 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004854 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004855,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004855 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004855 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004855 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004875,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004875 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004875 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004875 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004907,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004907 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004907 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004907 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004909,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004909 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004909 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004909 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004912,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004912 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004912 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004912 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004928,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004928 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004928 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004928 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004936,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004936 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004936 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004936 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004963,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004963 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004963 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004963 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004974,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004974 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004974 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004974 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004975,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004975 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004975 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,reference rfq731-004975 customer reference new,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team apex instrumentation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team apex measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team delta instrumentation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team global instrumentation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team global measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team horizon engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team horizon petrochemical,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team industrial instrumentation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team metrix petrochemical,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team metrix process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team nexon engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team pioneer measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team precision energy,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team prime measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team sterling manufacturing,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team summit engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team united engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,regards procurement team vertex petrochemical,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,replacement country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,replacement country india as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,replacement country india as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,replacement country italy we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,replacement country italy we are,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,require multiple current,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,require multiple current inputs,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,require water,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,require water measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,require water measurement service,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required devcategory configuration as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required devcategory configuration as a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required steamapplication configuration as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required steamapplication configuration as a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required to support additional temperature,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required to support water-duty,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,required to support water-duty measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements please consider gas,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements please consider gas measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements please consider the,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements please consider the required,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements where,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements where available,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements where available we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requirements where available we would,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires multiple,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires multiple temperature,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires multiple temperature measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires multiple temperature measurement inputs,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires process water,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires process water measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires water-process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,requires water-process measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000001,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000001 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000001 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000002,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000002 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000002 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000007,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000007 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000007 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000031,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000031 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000031 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000084,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000084 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000084 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000099,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000099 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000099 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000106,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000106 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000106 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000141,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000141 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000141 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000142,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000142 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000142 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000156,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000156 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000156 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000185,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000185 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000185 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000199,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000199 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000199 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000200,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000200 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000200 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000222,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000222 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000222 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000241,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000241 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000241 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000278,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000278 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000278 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000286,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000286 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000286 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000336,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000336 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000336 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000342,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000342 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000342 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000369,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000369 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
housing,ST,rfq reference rfq731-000369 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
