characteristic,phrase,occurrence_count,unique_rfqs,internal_value_count,value_variants,characteristic_evidence_score,evidence_level
housing,rfq reference rfq731-004685 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004711,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004711 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004711 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004730,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004730 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004730 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004735,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004735 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004735 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004747,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004747 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004747 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004752,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004752 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004752 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004753,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004753 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004753 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004755,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004755 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004755 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004771,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004771 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004771 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004783,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004783 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004783 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004805,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004805 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004805 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004810,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004810 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004810 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004811,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004811 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004811 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004829,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004829 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004829 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004837,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004837 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004837 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004850,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004850 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004850 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004851,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004851 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004851 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004853,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004853 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004853 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004854,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004854 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004854 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004855,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004855 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004855 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004867,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004867 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004867 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004875,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004875 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004875 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004881,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004881 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004881 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004901,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004901 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004901 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004907,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004907 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004907 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004909,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004909 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004909 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004912,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004912 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004912 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004913,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004913 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004913 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004918,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004918 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004918 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004928,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004928 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004928 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004936,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004936 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004936 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004963,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004963 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004963 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004964,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004964 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004964 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004965,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004965 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004965 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004974,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004974 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004974 customer reference,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004975,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004975 customer,1,1,1,ST,0.5,RARE
housing,rfq reference rfq731-004975 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000001,1,1,1,ST,0.5,RARE
housing,rfq731-000001 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000001 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000001 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000001 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000002,1,1,1,ST,0.5,RARE
housing,rfq731-000002 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000002 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000002 customer reference utility,1,1,1,ST,0.5,RARE
housing,rfq731-000002 customer reference utility measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000007,1,1,1,ST,0.5,RARE
housing,rfq731-000007 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000007 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000007 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000007 customer reference new production,1,1,1,ST,0.5,RARE
housing,rfq731-000008,1,1,1,ST,0.5,RARE
housing,rfq731-000008 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000008 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000008 customer reference plant,1,1,1,ST,0.5,RARE
housing,rfq731-000008 customer reference plant modernisation,1,1,1,ST,0.5,RARE
housing,rfq731-000031,1,1,1,ST,0.5,RARE
housing,rfq731-000031 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000031 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000031 customer reference plant,1,1,1,ST,0.5,RARE
housing,rfq731-000031 customer reference plant modernisation,1,1,1,ST,0.5,RARE
housing,rfq731-000084,1,1,1,ST,0.5,RARE
housing,rfq731-000084 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000084 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000084 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000084 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000094,1,1,1,ST,0.5,RARE
housing,rfq731-000094 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000094 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000094 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000094 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000099,1,1,1,ST,0.5,RARE
housing,rfq731-000099 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000099 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000099 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000099 customer reference new plant,1,1,1,ST,0.5,RARE
housing,rfq731-000105,1,1,1,ST,0.5,RARE
housing,rfq731-000105 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000105 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000105 customer reference metering,1,1,1,ST,0.5,RARE
housing,rfq731-000105 customer reference metering system,1,1,1,ST,0.5,RARE
housing,rfq731-000106,1,1,1,ST,0.5,RARE
housing,rfq731-000106 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000106 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000106 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000106 customer reference new production,1,1,1,ST,0.5,RARE
housing,rfq731-000109,1,1,1,ST,0.5,RARE
housing,rfq731-000109 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000109 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000109 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000109 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000113,1,1,1,ST,0.5,RARE
housing,rfq731-000113 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000113 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000113 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000113 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000116,1,1,1,ST,0.5,RARE
housing,rfq731-000116 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000116 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000116 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000116 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000128,1,1,1,ST,0.5,RARE
housing,rfq731-000128 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000128 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000128 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000128 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000141,1,1,1,ST,0.5,RARE
housing,rfq731-000141 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000141 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000141 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000141 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000142,1,1,1,ST,0.5,RARE
housing,rfq731-000142 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000142 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000142 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000142 customer reference new production,1,1,1,ST,0.5,RARE
housing,rfq731-000156,1,1,1,ST,0.5,RARE
housing,rfq731-000156 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000156 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000156 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000156 customer reference new production,1,1,1,ST,0.5,RARE
housing,rfq731-000165,1,1,1,ST,0.5,RARE
housing,rfq731-000165 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000165 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000165 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000165 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000172,1,1,1,ST,0.5,RARE
housing,rfq731-000172 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000172 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000172 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000172 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000185,1,1,1,ST,0.5,RARE
housing,rfq731-000185 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000185 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000185 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000185 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000199,1,1,1,ST,0.5,RARE
housing,rfq731-000199 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000199 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000199 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000199 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000200,1,1,1,ST,0.5,RARE
housing,rfq731-000200 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000200 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000200 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000200 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000210,1,1,1,ST,0.5,RARE
housing,rfq731-000210 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000210 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000210 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000210 customer reference new production,1,1,1,ST,0.5,RARE
housing,rfq731-000220,1,1,1,ST,0.5,RARE
housing,rfq731-000220 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000220 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000220 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000220 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000222,1,1,1,ST,0.5,RARE
housing,rfq731-000222 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000222 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000222 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000222 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000236,1,1,1,ST,0.5,RARE
housing,rfq731-000236 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000236 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000236 customer reference utility,1,1,1,ST,0.5,RARE
housing,rfq731-000236 customer reference utility measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000241,1,1,1,ST,0.5,RARE
housing,rfq731-000241 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000241 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000241 customer reference metering,1,1,1,ST,0.5,RARE
housing,rfq731-000241 customer reference metering system,1,1,1,ST,0.5,RARE
housing,rfq731-000270,1,1,1,ST,0.5,RARE
housing,rfq731-000270 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000270 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000270 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000270 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000271,1,1,1,ST,0.5,RARE
housing,rfq731-000271 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000271 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000271 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000271 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000278,1,1,1,ST,0.5,RARE
housing,rfq731-000278 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000278 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000278 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000278 customer reference new plant,1,1,1,ST,0.5,RARE
housing,rfq731-000286,1,1,1,ST,0.5,RARE
housing,rfq731-000286 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000286 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000286 customer reference metering,1,1,1,ST,0.5,RARE
housing,rfq731-000286 customer reference metering system,1,1,1,ST,0.5,RARE
housing,rfq731-000287,1,1,1,ST,0.5,RARE
housing,rfq731-000287 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000287 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000287 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000287 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000336,1,1,1,ST,0.5,RARE
housing,rfq731-000336 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000336 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000336 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000336 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000342,1,1,1,ST,0.5,RARE
housing,rfq731-000342 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000342 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000342 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000342 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000369,1,1,1,ST,0.5,RARE
housing,rfq731-000369 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000369 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000369 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000369 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000389,1,1,1,ST,0.5,RARE
housing,rfq731-000389 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000389 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000389 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000389 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000394,1,1,1,ST,0.5,RARE
housing,rfq731-000394 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000394 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000394 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000394 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000411,1,1,1,ST,0.5,RARE
housing,rfq731-000411 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000411 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000411 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000411 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000423,1,1,1,ST,0.5,RARE
housing,rfq731-000423 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000423 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000423 customer reference plant,1,1,1,ST,0.5,RARE
housing,rfq731-000423 customer reference plant modernisation,1,1,1,ST,0.5,RARE
housing,rfq731-000435,1,1,1,ST,0.5,RARE
housing,rfq731-000435 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000435 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000435 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000435 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000438,1,1,1,ST,0.5,RARE
housing,rfq731-000438 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000438 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000438 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000438 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000446,1,1,1,ST,0.5,RARE
housing,rfq731-000446 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000446 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000446 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000446 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000453,1,1,1,ST,0.5,RARE
housing,rfq731-000453 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000453 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000453 customer reference metering,1,1,1,ST,0.5,RARE
housing,rfq731-000453 customer reference metering system,1,1,1,ST,0.5,RARE
housing,rfq731-000464,1,1,1,ST,0.5,RARE
housing,rfq731-000464 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000464 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000464 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000464 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000471,1,1,1,ST,0.5,RARE
housing,rfq731-000471 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000471 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000471 customer reference utility,1,1,1,ST,0.5,RARE
housing,rfq731-000471 customer reference utility measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000520,1,1,1,ST,0.5,RARE
housing,rfq731-000520 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000520 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000520 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000520 customer reference new plant,1,1,1,ST,0.5,RARE
housing,rfq731-000542,1,1,1,ST,0.5,RARE
housing,rfq731-000542 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000542 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000542 customer reference plant,1,1,1,ST,0.5,RARE
housing,rfq731-000542 customer reference plant modernisation,1,1,1,ST,0.5,RARE
housing,rfq731-000545,1,1,1,ST,0.5,RARE
housing,rfq731-000545 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000545 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000545 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000545 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000546,1,1,1,ST,0.5,RARE
housing,rfq731-000546 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000546 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000546 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000546 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000552,1,1,1,ST,0.5,RARE
housing,rfq731-000552 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000552 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000552 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000552 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000556,1,1,1,ST,0.5,RARE
housing,rfq731-000556 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000556 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000556 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000556 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000557,1,1,1,ST,0.5,RARE
housing,rfq731-000557 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000557 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000557 customer reference new,1,1,1,ST,0.5,RARE
housing,rfq731-000557 customer reference new production,1,1,1,ST,0.5,RARE
housing,rfq731-000562,1,1,1,ST,0.5,RARE
housing,rfq731-000562 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000562 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000562 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000562 customer reference process instrumentation,1,1,1,ST,0.5,RARE
housing,rfq731-000566,1,1,1,ST,0.5,RARE
housing,rfq731-000566 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000566 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000566 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000566 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000577,1,1,1,ST,0.5,RARE
housing,rfq731-000577 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000577 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000577 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000577 customer reference measurement system,1,1,1,ST,0.5,RARE
housing,rfq731-000578,1,1,1,ST,0.5,RARE
housing,rfq731-000578 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000578 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000578 customer reference metering,1,1,1,ST,0.5,RARE
housing,rfq731-000578 customer reference metering system,1,1,1,ST,0.5,RARE
housing,rfq731-000605,1,1,1,ST,0.5,RARE
housing,rfq731-000605 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000605 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000605 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000605 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000606,1,1,1,ST,0.5,RARE
housing,rfq731-000606 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000606 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000606 customer reference metering,1,1,1,ST,0.5,RARE
housing,rfq731-000606 customer reference metering system,1,1,1,ST,0.5,RARE
housing,rfq731-000626,1,1,1,ST,0.5,RARE
housing,rfq731-000626 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000626 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000626 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000626 customer reference process expansion,1,1,1,ST,0.5,RARE
housing,rfq731-000628,1,1,1,ST,0.5,RARE
housing,rfq731-000628 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000628 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000628 customer reference process,1,1,1,ST,0.5,RARE
housing,rfq731-000628 customer reference process automation,1,1,1,ST,0.5,RARE
housing,rfq731-000632,1,1,1,ST,0.5,RARE
housing,rfq731-000632 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000632 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000632 customer reference measurement,1,1,1,ST,0.5,RARE
housing,rfq731-000632 customer reference measurement infrastructure,1,1,1,ST,0.5,RARE
housing,rfq731-000638,1,1,1,ST,0.5,RARE
housing,rfq731-000638 customer,1,1,1,ST,0.5,RARE
housing,rfq731-000638 customer reference,1,1,1,ST,0.5,RARE
housing,rfq731-000638 customer reference new,1,1,1,ST,0.5,RARE
