rfq_id,target_package,predicted_package,true_configuration_id,predicted_configuration_id,true_score,predicted_score,score_difference_predicted_minus_true,exact_id_match,same_technical_signature,same_package,technical_equivalent,package_technical_equivalent,top1_case_category,num_changed_characteristics,changed_characteristics,technical_equivalent_rank,package_technical_equivalent_rank,exact_id_rank
RFQ731-004178,F731WD_DualChannel,F731WD_DualChannel,CFG731_af8fc23bebdac123,CFG731_af8fc23bebdac123,40.05241362730597,40.05241362730597,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004179,x731,x731,CFG731_d5a8b991307aace7,CFG731_3b2a32abbf148ca1,20.389152183856776,20.389152183856776,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,dev_advMeterVerification|dynamicGasMaster|customUserFluid,6.0,6.0,6.0
RFQ731-004180,x731,x731,CFG731_945ec45cf3b7cf9b,CFG731_fa2849b259355775,21.550966733872787,21.550966733872787,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,4.0,4.0,4.0
RFQ731-004181,G731ST-HT,G731ST-HT,CFG731_ef8d68b6d278bfec,CFG731_ef8d68b6d278bfec,26.64027861631192,26.64027861631192,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004182,x731,x731,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,23.16094095540965,23.16094095540965,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004183,x731,x731,CFG731_56dbee462245ee56,CFG731_241d60e6ef5278be,18.812263596824497,18.812263596824497,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,binaerDigitalOpenColl_MN|dev_advMeterVerification|customUserFluid,3.0,3.0,3.0
RFQ731-004184,x731,x731,CFG731_b2cfdbf46904c03f,CFG731_5c624ef6fa2b6510,19.99408754813412,19.99408754813412,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,7.0,7.0,7.0
RFQ731-004185,G731ST-LT,G731ST-LT,CFG731_455da2f832a6b66d,CFG731_455da2f832a6b66d,25.36180364671432,25.36180364671432,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004186,x731,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,22.244470125273384,22.244470125273384,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004187,x731,x731,CFG731_338a3238e967f681,CFG731_1f978c234895178c,20.074140190719067,20.074140190719067,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-004188,F731WD_DualChannel,F731WD_DualChannel,CFG731_cd1c2b236ffda331,CFG731_cd1c2b236ffda331,27.446541185083227,27.446541185083227,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004189,x731,x731,CFG731_48332037deb06db4,CFG731_3b2a32abbf148ca1,19.14252682422854,19.14252682422854,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|binaerOpenColl_MP,9.0,9.0,9.0
RFQ731-004190,F731WD_DualChannel,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,32.30861569119556,32.30861569119556,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004191,x731,x731,CFG731_8d2d91c46ccfb471,CFG731_8d2d91c46ccfb471,25.116893131982074,25.116893131982074,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004192,x731,x731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,21.71499242531444,21.71499242531444,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004193,x731,x731,CFG731_de5e29fe1f740f3e,CFG731_8c50542218db5cb0,21.49880581932661,21.49880581932661,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
RFQ731-004194,x731,x731,CFG731_4fcdf4e48e247790,CFG731_3bcde7f8df32303c,22.287976050812183,22.287976050812183,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|dynamicGasMaster,3.0,3.0,3.0
RFQ731-004195,x731,x731,CFG731_f4dfffb8a9fa30f7,CFG731_9a0f0b26c7f24725,22.39444819773979,22.39444819773979,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,3.0,3.0,3.0
RFQ731-004196,G731ST-HT,G731ST-HT,CFG731_f6025c8da02be6ce,CFG731_c32627af59ba1526,25.37191412287008,25.37191412287008,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,4.0,4.0,4.0
RFQ731-004197,F731TE,F731TE,CFG731_344778a042931752,CFG731_3794187f0a0c3133,29.705916209934024,29.705916209934024,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-004198,F731PW,F731PW,CFG731_0d8116f4900c6919,CFG731_0d8116f4900c6919,29.13642648818402,29.13642648818402,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004199,G731ST-LT,G731ST-LT,CFG731_671960d0fb04b698,CFG731_0fdf5c36c9c41e69,23.830554483916828,23.830554483916828,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,2.0,2.0,2.0
RFQ731-004200,x731,x731,CFG731_34247ec265566826,CFG731_e8e7b7513a5c9544,21.76308400214706,21.76308400214706,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004201,x731,x731,CFG731_5ffc2d74e4a3fb5a,CFG731_5e61ce3b60d15e11,23.550411289612256,23.550411289612256,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004202,x731,x731,CFG731_e8d4d37dfb814e2d,CFG731_9e4fccece4d272d3,19.92981046540948,19.92981046540948,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,dev_advMeterVerification|dynamicGasMaster,2.0,2.0,2.0
RFQ731-004203,x731,x731,CFG731_aa8c30a4f1baca2e,CFG731_440f9c9b032b7d0a,18.113885841492014,18.113885841492014,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|stromEingaenge,4.0,4.0,4.0
RFQ731-004204,G731ST-HT,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_a4416ae9d698efa6,25.72347283305394,25.72347283305394,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004205,G731ST-LT,G731ST-LT,CFG731_22da0d6030817265,CFG731_996314000fcfec4b,25.424929002576945,25.424929002576945,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004206,G731ST-HT,G731ST-HT,CFG731_baab4a7f51aced1f,CFG731_eb70dc35972dc4b7,24.077983472682227,24.077983472682227,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,2.0,2.0,2.0
RFQ731-004207,x731,x731,CFG731_e4d6e304563c3bae,CFG731_241d60e6ef5278be,21.53250328325179,21.53250328325179,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004208,x731,x731,CFG731_c52e06c2d714087a,CFG731_f97e51d1da57d99f,22.748979885035777,22.748979885035777,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-004209,x731,x731,CFG731_e66ce98c9fc7fa3b,CFG731_2d0a81ff4ec49480,23.22750568176889,23.22750568176889,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,2.0,2.0,2.0
RFQ731-004210,F731WD_DualChannel,F731WD_DualChannel,CFG731_f53899c7a09e0138,CFG731_cd1c2b236ffda331,26.028198619174976,26.028198619174976,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004211,F731TE,F731TE,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,38.80183643608151,38.80183643608151,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004212,G731ST-HT,G731ST-HT,CFG731_f2a296f2bedae0e8,CFG731_7b2f69a7ca55041b,24.99478925594021,24.99478925594021,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,2.0,2.0,2.0
RFQ731-004213,x731,x731,CFG731_6513d2f5c85df9e4,CFG731_6513d2f5c85df9e4,21.64666418830323,21.64666418830323,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004214,F731TE,F731TE,CFG731_3fe2202b70f330b1,CFG731_3fe2202b70f330b1,39.212048692989256,39.212048692989256,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004215,x731,x731,CFG731_97c654bf006e698e,CFG731_97c654bf006e698e,21.178198085234317,21.178198085234317,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004216,x731,x731,CFG731_f8b0b03f1ea66d75,CFG731_f8b0b03f1ea66d75,21.86973282930321,21.86973282930321,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004217,G731VG,G731VG,CFG731_6a47b38d62a9fed3,CFG731_6a47b38d62a9fed3,38.92475428030488,38.92475428030488,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004218,x731,x731,CFG731_1d3bf6638fef70ae,CFG731_1d3bf6638fef70ae,21.5577883664318,21.5577883664318,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004219,G731ST-LT,G731ST-LT,CFG731_613ed23f00a94a96,CFG731_10085782ed0991cf,25.687308476612724,25.687308476612724,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-004220,x731,x731,CFG731_7157b3d45716ad8f,CFG731_33fed5318b1a4f2f,20.58200003606862,20.58200003606862,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,2.0,2.0,2.0
RFQ731-004221,G731ST-HT,G731ST-HT,CFG731_c209599718b42485,CFG731_6cc2f5d089c01baf,24.035788408479256,24.035788408479256,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,5.0,5.0,5.0
RFQ731-004222,G731CA,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,35.89643793735161,35.89643793735161,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004223,x731,x731,CFG731_89772de94df83ba5,CFG731_89772de94df83ba5,23.06298364894384,23.06298364894384,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004224,x731,x731,CFG731_9e13de19970e4646,CFG731_6b36d25fda044bf5,21.043106888523223,21.043106888523223,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004225,x731,x731,CFG731_ffc5c52898046e13,CFG731_3c119308d8305ad4,,18.718922980673437,,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,,,
RFQ731-004226,x731,x731,CFG731_d21c75b44ecc736a,CFG731_0aa987e1ae960c88,20.47084963651866,20.47084963651866,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,3.0,3.0,3.0
RFQ731-004227,x731,x731,CFG731_cc50cacf788bd84a,CFG731_83f956404d04e6cd,22.74467992760413,22.74467992760413,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|customUserFluid,2.0,2.0,2.0
RFQ731-004228,G731ST-HT,G731ST-HT,CFG731_ea138d51de519353,CFG731_7c70763d4cf79560,25.018724405290403,25.018724405290403,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,6.0,6.0,6.0
RFQ731-004229,G731ST-LT,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,27.06135358052758,27.06135358052758,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004230,G731ST-HT,G731ST-HT,CFG731_ff5d8da56ff22796,CFG731_bbffb73f3dff6787,23.507071933467586,23.507071933467586,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromEingaenge|temperaturEingaenge|binaerOpenColl_MP,7.0,7.0,7.0
RFQ731-004231,G731ST-HT,G731ST-HT,CFG731_49bb1327a04ca706,CFG731_7b2f69a7ca55041b,26.448869696740648,26.448869696740648,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004232,x731,x731,CFG731_a9ec8cda9130252f,CFG731_a9ec8cda9130252f,21.61092631341104,21.61092631341104,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004233,G731ST-LT,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_d124ccffa669c3a2,26.99141084494676,26.99141084494676,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004234,G731ST-LT,G731ST-LT,CFG731_0dd81a588b2a1411,CFG731_0dd81a588b2a1411,24.32563407725631,24.32563407725631,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004235,G731ST-HT,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,23.471334058575398,23.471334058575398,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-004236,x731,x731,CFG731_79a3938f47d28a2e,CFG731_ad672c682712eda8,19.59787118554944,19.59787118554944,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|customUserFluid,4.0,4.0,4.0
RFQ731-004237,G731ST-HT,G731ST-HT,CFG731_5dd35c89836ec88e,CFG731_fcc72e9951376cf3,27.327531346320782,27.327531346320782,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004238,G731ST-HT,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_7c70763d4cf79560,26.47280484609084,26.47280484609084,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004239,x731,x731,CFG731_db395082b1a3b8ac,CFG731_db395082b1a3b8ac,22.940611540664392,22.940611540664392,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004240,x731,x731,CFG731_c35b817e9679c657,CFG731_8d07e19298d09d34,20.23044132588476,20.23044132588476,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromEingaenge|binaerOpenColl_MP,3.0,3.0,3.0
RFQ731-004241,x731,x731,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,23.346991855889964,23.346991855889964,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004242,G731ST-LT,G731ST-LT,CFG731_10085782ed0991cf,CFG731_10085782ed0991cf,27.141388917413163,27.141388917413163,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004243,x731,x731,CFG731_f61d3bc030352da6,CFG731_ad672c682712eda8,18.683185105781245,18.683185105781245,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerDigitalOpenColl_MN,7.0,7.0,7.0
RFQ731-004244,G731ST-LT,G731ST-LT,CFG731_2469d1b04bd775f6,CFG731_2469d1b04bd775f6,25.13465685225086,25.13465685225086,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004245,x731,x731,CFG731_2590cdb37d481b9a,CFG731_3611bb1fba248e38,19.97247863019276,19.97247863019276,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004246,x731,x731,CFG731_b7fc2f4bee7659de,CFG731_5f9d5671c315ce06,20.295728992317635,20.295728992317635,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,4.0,4.0,4.0
RFQ731-004247,x731,x731,CFG731_b7967e012afd69f5,CFG731_ae4ea28b1eaeb3df,21.07588677570008,21.07588677570008,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,customUserFluid,3.0,3.0,3.0
RFQ731-004248,x731,x731,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,23.346991855889964,23.346991855889964,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,2.0,2.0,2.0
RFQ731-004249,x731,x731,CFG731_0c05dd0ad4f3894a,CFG731_0c05dd0ad4f3894a,23.447835096514144,23.447835096514144,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004250,x731,x731,CFG731_b80f5441ee56ff19,CFG731_b80f5441ee56ff19,23.04681568880656,23.04681568880656,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004251,x731,x731,CFG731_5690130201345e77,CFG731_e1c54b5b080fabb2,18.666497820235627,18.666497820235627,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromSchaltbar|temperaturEingaenge|customUserFluid,4.0,4.0,4.0
RFQ731-004252,F731TE,F731TE,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,35.46079387870506,35.46079387870506,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004253,x731,x731,CFG731_9d1ffcce07240574,CFG731_219ac3d01befd6d1,20.28184227617364,20.28184227617364,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|temperaturEingaenge,4.0,4.0,4.0
RFQ731-004254,G731CA,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,33.69134256155629,33.69134256155629,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004255,G731ST-LT,G731ST-LT,CFG731_7f493b76fa02174d,CFG731_0029021d98da4557,24.289896202364123,24.289896202364123,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,4.0,4.0,4.0
RFQ731-004256,x731,x731,CFG731_78d3b084a795c836,CFG731_78d3b084a795c836,24.35302045493101,24.35302045493101,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004257,x731,x731,CFG731_17becc4d045fdd6e,CFG731_8d07e19298d09d34,22.46777251713077,22.46777251713077,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-004258,x731,x731,CFG731_b7fc2f4bee7659de,CFG731_5f9d5671c315ce06,20.295728992317635,20.295728992317635,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,4.0,4.0,4.0
RFQ731-004259,G731ST-LT,G731ST-LT,CFG731_26554ff79bcf8a3f,CFG731_49cd4cbef1081333,23.6174510555878,23.6174510555878,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromEingaenge,3.0,3.0,3.0
RFQ731-004260,x731,x731,CFG731_5a8170a3daa0efb9,CFG731_5a8170a3daa0efb9,23.425306860834265,23.425306860834265,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004261,x731,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,22.244470125273384,22.244470125273384,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004262,G731ST-LT,G731ST-LT,CFG731_22da0d6030817265,CFG731_996314000fcfec4b,25.424929002576945,25.424929002576945,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004263,x731,x731,CFG731_b121cee26f3c8168,CFG731_8d07e19298d09d34,19.162330489840848,19.162330489840848,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,3,stromEingaenge|binaerOpenColl_MP|customUserFluid,3.0,3.0,3.0
RFQ731-004264,G731ST-HT,G731ST-HT,CFG731_708466e4f37148f0,CFG731_8b18ac1c34209d63,26.73914184706673,26.73914184706673,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004265,G731ST-LT,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,26.949215780743785,26.949215780743785,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004266,G731CA,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,26.623951496598032,26.623951496598032,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004267,F731TE,F731TE,CFG731_874928f24c55285e,CFG731_874928f24c55285e,39.169853628786285,39.169853628786285,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004268,x731,x731,CFG731_ef2da8cd513b19be,CFG731_ef2da8cd513b19be,21.49668611583682,21.49668611583682,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004269,G731ST-HT,G731ST-HT,CFG731_7cc9f85131c775cb,CFG731_9f9bc93c4b0253cf,25.180505203298807,25.180505203298807,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,temperaturEingaenge,2.0,2.0,2.0
RFQ731-004270,G731ST-HT,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_37f66c3948c00e57,23.513529122778365,23.513529122778365,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004271,G731CA,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,33.69134256155629,33.69134256155629,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004272,x731,x731,CFG731_007c0829be0a9482,CFG731_1f978c234895178c,21.259534756377747,21.259534756377747,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,dev_advMeterVerification,2.0,2.0,2.0
RFQ731-004273,x731,x731,CFG731_f030e97d69c5c359,CFG731_f030e97d69c5c359,20.71838419800622,20.71838419800622,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004274,G731ST-LT,G731ST-LT,CFG731_7882c72c21497015,CFG731_7882c72c21497015,27.28168299527284,27.28168299527284,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004275,F731TE,F731TE,CFG731_8b8ba7e2341f1295,CFG731_8b8ba7e2341f1295,37.62369419029741,37.62369419029741,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004276,G731ST-LT,G731ST-LT,CFG731_1123bef3c890d293,CFG731_1123bef3c890d293,25.74397664316456,25.74397664316456,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004277,G731CA,G731CA,CFG731_19f7d73d8e42e7bd,CFG731_19ec976991ce75a9,23.50282974726883,23.50282974726883,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,2,stromSchaltbar|binaerDigitalOpenColl_MN,2.0,2.0,2.0
RFQ731-004278,G731ST-HT,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_cc9ac35e4d9a1854,26.85154324863611,26.85154324863611,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,stromSchaltbar,2.0,2.0,2.0
RFQ731-004279,F731TE,F731TE,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,33.41309765756593,33.41309765756593,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004280,x731,x731,CFG731_9a659fd01cd1d239,CFG731_9a659fd01cd1d239,21.792792364124445,21.792792364124445,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004281,G731ST-HT,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,27.80408690678628,27.80408690678628,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004282,x731,x731,CFG731_bbcb665ced67f8c3,CFG731_bbcb665ced67f8c3,22.99304091336301,22.99304091336301,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004283,x731,x731,CFG731_a20b10157efccecb,CFG731_a20b10157efccecb,22.684200384985285,22.684200384985285,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004284,x731,x731,CFG731_868fc79316fb0836,CFG731_868fc79316fb0836,20.761121786844743,20.761121786844743,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004285,x731,x731,CFG731_8ff92e2888b6b13f,CFG731_0fbee36816b7af98,22.782537505986102,22.782537505986102,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,2.0,2.0,2.0
RFQ731-004286,x731,x731,CFG731_6e096e946540ab4e,CFG731_6e096e946540ab4e,23.91552989523192,23.91552989523192,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004287,x731,x731,CFG731_48cf6bd4ca59e583,CFG731_337790e6bbcf15f4,19.441923359176243,19.441923359176243,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerOpenColl_MP,4.0,4.0,4.0
RFQ731-004288,x731,x731,CFG731_9fd2ebe15271fc33,CFG731_9fd2ebe15271fc33,22.63043973002991,22.63043973002991,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004289,F731WD_DualChannel,F731WD_DualChannel,CFG731_c0f6f70a47ed04ba,CFG731_c0f6f70a47ed04ba,34.491549867105086,34.491549867105086,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004290,F731PW,F731PW,CFG731_7fea22051dcc86b6,CFG731_7fea22051dcc86b6,34.67118328099436,34.67118328099436,0.0,1,1,1,1,1,EXACT_ID_MATCH,0,,1.0,1.0,1.0
RFQ731-004291,x731,x731,CFG731_b60961340903daf0,CFG731_14299a2a74e42d7f,22.142336399122044,22.142336399122044,0.0,0,0,1,0,0,EXTRA_OPTIONAL_FEATURES,1,binaerDigitalOpenColl_MN,3.0,3.0,3.0
