rfq_id,true_rank,target_package,recommended_configuration_id,recommended_package,recommended_score,mode,package_aware
RFQ731-003827,92,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,32.95518921228776,V8_EXTRACTED,True
RFQ731-003829,99,x731,CFG731_3b2a32abbf148ca1,x731,38.439760250976015,V8_EXTRACTED,True
RFQ731-003834,16,G731ST-LT,CFG731_4772bedc40328ae2,G731ST-LT,29.344062921350684,V8_EXTRACTED,True
RFQ731-003836,178,x731,CFG731_e049618b920d59b6,x731,19.489486287849843,V8_EXTRACTED,True
RFQ731-003837,47,G731ST-LT,CFG731_a40ab19ad6671fbe,G731ST-LT,30.10455688473618,V8_EXTRACTED,True
RFQ731-003838,30,G731ST-HT,CFG731_ef8d68b6d278bfec,G731ST-HT,30.972623163576706,V8_EXTRACTED,True
RFQ731-003839,19,x731,CFG731_0836695982aaa38c,x731,36.381782406043705,V8_EXTRACTED,True
RFQ731-003844,19,x731,CFG731_073f991a6c9a4683,x731,36.76369221381148,V8_EXTRACTED,True
RFQ731-003854,251,x731,CFG731_8d07e19298d09d34,x731,22.440223663601643,V8_EXTRACTED,True
RFQ731-003857,95,x731,CFG731_353333bad447dbef,x731,24.325738093045295,V8_EXTRACTED,True
RFQ731-003859,198,G731ST-LT,CFG731_996314000fcfec4b,G731ST-LT,36.36166611425017,V8_EXTRACTED,True
RFQ731-003861,177,x731,CFG731_6b36d25fda044bf5,x731,42.78939677910477,V8_EXTRACTED,True
RFQ731-003863,120,x731,CFG731_9be0c5ce20280448,x731,21.644319968102565,V8_EXTRACTED,True
RFQ731-003866,37,x731,CFG731_496bd7a964d6cd85,x731,19.309384114268646,V8_EXTRACTED,True
RFQ731-003867,176,x731,CFG731_a4339f07d181d686,x731,40.02445391537378,V8_EXTRACTED,True
RFQ731-003868,43,x731,CFG731_6b5f6983490bc595,x731,20.125482496611312,V8_EXTRACTED,True
RFQ731-003873,781,x731,CFG731_36d7686aca1200ae,x731,24.561261609263425,V8_EXTRACTED,True
RFQ731-003876,38,x731,CFG731_0fbee36816b7af98,x731,23.966591269570863,V8_EXTRACTED,True
RFQ731-003877,22,x731,CFG731_516629085c122a4e,x731,31.721620423066735,V8_EXTRACTED,True
RFQ731-003879,61,G731CA,CFG731_55e37d2b9d20276c,G731CA,27.848197541369316,V8_EXTRACTED,True
RFQ731-003880,12,G731ST-LT,CFG731_ab4075c601d1397c,G731ST-LT,32.91574980909924,V8_EXTRACTED,True
RFQ731-003882,14,x731,CFG731_c39096767a7ae083,x731,38.08892255435599,V8_EXTRACTED,True
RFQ731-003888,70,G731CA,CFG731_0738cd529389f266,G731CA,32.22780838756044,V8_EXTRACTED,True
RFQ731-003889,14,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,34.54422370841025,V8_EXTRACTED,True
RFQ731-003894,20,x731,CFG731_31d0a0df66872bf7,x731,26.05664105986181,V8_EXTRACTED,True
RFQ731-003899,13,x731,CFG731_3fe779486d988e69,x731,28.142705405068817,V8_EXTRACTED,True
RFQ731-003900,146,x731,CFG731_9be0c5ce20280448,x731,31.521185341174778,V8_EXTRACTED,True
RFQ731-003901,11,G731CA,CFG731_d2a75fda6f761c1b,G731CA,38.12193373145524,V8_EXTRACTED,True
RFQ731-003902,13,x731,CFG731_620cb319c2b7c332,x731,34.560473540179764,V8_EXTRACTED,True
RFQ731-003903,780,x731,CFG731_3b2a32abbf148ca1,x731,30.310706535105805,V8_EXTRACTED,True
RFQ731-003904,15,x731,CFG731_f4856d563cc31f77,x731,28.129263185761886,V8_EXTRACTED,True
RFQ731-003905,17,x731,CFG731_fa2849b259355775,x731,16.321996485343067,V8_EXTRACTED,True
RFQ731-003906,22,x731,CFG731_747411fe70ba8e8d,x731,30.509614375758375,V8_EXTRACTED,True
RFQ731-003908,32,x731,CFG731_8d07e19298d09d34,x731,20.540558971540197,V8_EXTRACTED,True
RFQ731-003910,64,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,30.60581178203036,V8_EXTRACTED,True
RFQ731-003911,45,G731ST-LT,CFG731_750dd83a06ba43cb,G731ST-LT,31.42308187139405,V8_EXTRACTED,True
RFQ731-003913,22,x731,CFG731_e8e7b7513a5c9544,x731,18.209590938418437,V8_EXTRACTED,True
RFQ731-003914,21,x731,CFG731_2a8793475d827bb6,x731,30.686800127750455,V8_EXTRACTED,True
RFQ731-003916,29,G731ST-LT,CFG731_c050936f4a70e2a0,G731ST-LT,27.307985729789994,V8_EXTRACTED,True
RFQ731-003917,412,x731,CFG731_32b1041fd68aac23,x731,18.58546833718585,V8_EXTRACTED,True
RFQ731-003918,122,x731,CFG731_f87794e7a98d0b11,x731,42.864222258544615,V8_EXTRACTED,True
RFQ731-003921,19,x731,CFG731_5cfa203ca7029f1c,x731,36.05714115997547,V8_EXTRACTED,True
RFQ731-003923,11,x731,CFG731_4458dc2930ba5c51,x731,31.131407698031445,V8_EXTRACTED,True
RFQ731-003924,41,x731,CFG731_6b36d25fda044bf5,x731,34.37824204753581,V8_EXTRACTED,True
RFQ731-003926,239,x731,CFG731_05cf1a0209b4f9a8,x731,40.56319251415877,V8_EXTRACTED,True
RFQ731-003928,183,x731,CFG731_7822370b42865359,x731,23.94463931471337,V8_EXTRACTED,True
RFQ731-003929,30,x731,CFG731_3d652e6a54b1c68b,x731,31.861974341716902,V8_EXTRACTED,True
RFQ731-003930,559,x731,CFG731_357a7724550c556f,x731,29.396058925564514,V8_EXTRACTED,True
RFQ731-003931,11,G731CA,CFG731_d2a75fda6f761c1b,G731CA,40.883335246332834,V8_EXTRACTED,True
RFQ731-003932,52,x731,CFG731_3b2a32abbf148ca1,x731,31.531841061986498,V8_EXTRACTED,True
RFQ731-003937,172,F731TE,CFG731_07fb816f7dc25bc8,F731TE,25.027780872759674,V8_EXTRACTED,True
RFQ731-003940,40,G731ST-LT,CFG731_d5af433b36265df1,G731ST-LT,30.16479712116313,V8_EXTRACTED,True
RFQ731-003941,50,G731ST-LT,CFG731_0029021d98da4557,G731ST-LT,30.76211683619903,V8_EXTRACTED,True
RFQ731-003945,354,x731,CFG731_353333bad447dbef,x731,21.792417862396633,V8_EXTRACTED,True
RFQ731-003947,60,x731,CFG731_b4987f1c95e91d0d,x731,38.00651351819336,V8_EXTRACTED,True
RFQ731-003948,128,x731,CFG731_a4339f07d181d686,x731,42.91628221499752,V8_EXTRACTED,True
RFQ731-003949,30,G731ST-LT,CFG731_d5af433b36265df1,G731ST-LT,31.446379524026483,V8_EXTRACTED,True
RFQ731-003952,11,x731,CFG731_3d652e6a54b1c68b,x731,35.70984308312124,V8_EXTRACTED,True
RFQ731-003954,40,x731,CFG731_3b2a32abbf148ca1,x731,25.309355789694788,V8_EXTRACTED,True
RFQ731-003956,171,x731,CFG731_c39096767a7ae083,x731,16.796215290715246,V8_EXTRACTED,True
RFQ731-003958,123,x731,CFG731_073f991a6c9a4683,x731,36.177953299238865,V8_EXTRACTED,True
RFQ731-003959,43,x731,CFG731_de1b4a889540ef0e,x731,23.547151598205943,V8_EXTRACTED,True
RFQ731-003962,36,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,31.216584192612103,V8_EXTRACTED,True
RFQ731-003963,219,x731,CFG731_1f0c09edcd967945,x731,20.604595318023456,V8_EXTRACTED,True
RFQ731-003965,64,x731,CFG731_31aa13473958d7d3,x731,34.81023441934809,V8_EXTRACTED,True
RFQ731-003968,46,x731,CFG731_5d255cf6dd296018,x731,32.40015439186115,V8_EXTRACTED,True
RFQ731-003972,145,x731,CFG731_927f189839c665ae,x731,32.02392567501528,V8_EXTRACTED,True
RFQ731-003973,93,G731CA,CFG731_0738cd529389f266,G731CA,26.265104602692205,V8_EXTRACTED,True
RFQ731-003975,91,x731,CFG731_8d07e19298d09d34,x731,22.20409644144644,V8_EXTRACTED,True
RFQ731-003976,26,x731,CFG731_9e4fccece4d272d3,x731,42.437795991406546,V8_EXTRACTED,True
RFQ731-003977,48,G731ST-HT,CFG731_288e4c99b4e02895,G731ST-HT,33.500809762833185,V8_EXTRACTED,True
RFQ731-003979,83,x731,CFG731_747411fe70ba8e8d,x731,30.021307167954525,V8_EXTRACTED,True
RFQ731-003981,30,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,32.48789409983731,V8_EXTRACTED,True
RFQ731-003983,26,G731ST-HT,CFG731_a3b03637ed22317c,G731ST-HT,35.82368910881874,V8_EXTRACTED,True
RFQ731-003985,58,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,34.944431421359674,V8_EXTRACTED,True
RFQ731-003987,11,x731,CFG731_353333bad447dbef,x731,21.464785933243768,V8_EXTRACTED,True
RFQ731-003997,16,F731WD_SingleChannel,CFG731_11c93eca01984a14,F731WD_SingleChannel,23.780842689990124,V8_EXTRACTED,True
RFQ731-003998,17,G731CA,CFG731_5bfe9492c76587ec,G731CA,27.67313027554429,V8_EXTRACTED,True
RFQ731-004000,29,x731,CFG731_70b38ab75d3ca724,x731,33.060162540431975,V8_EXTRACTED,True
RFQ731-004004,14,x731,CFG731_cf543b1c3927ab71,x731,32.3620699103286,V8_EXTRACTED,True
RFQ731-004005,24,x731,CFG731_2692d4e8945eb6ee,x731,15.52838495781175,V8_EXTRACTED,True
RFQ731-004006,18,x731,CFG731_8d07e19298d09d34,x731,22.57358496327892,V8_EXTRACTED,True
RFQ731-004007,46,x731,CFG731_0db950a4979d2c52,x731,32.959121726028194,V8_EXTRACTED,True
RFQ731-004008,42,x731,CFG731_da02526d254e2e35,x731,39.462306682471805,V8_EXTRACTED,True
RFQ731-004009,17,x731,CFG731_1f978c234895178c,x731,44.31534699615209,V8_EXTRACTED,True
RFQ731-004011,15,x731,CFG731_cb9d6c11077bd307,x731,25.200144499053753,V8_EXTRACTED,True
RFQ731-004015,26,x731,CFG731_7630270d2245c283,x731,28.898404115921544,V8_EXTRACTED,True
RFQ731-004023,61,G731CA,CFG731_55e37d2b9d20276c,G731CA,27.848197541369323,V8_EXTRACTED,True
RFQ731-004024,1120,x731,CFG731_6bdadac99b2f7b39,x731,16.670435288056964,V8_EXTRACTED,True
RFQ731-004027,77,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,30.24955073288728,V8_EXTRACTED,True
RFQ731-004033,190,x731,CFG731_bba93a1b44b6ab73,x731,26.558239559627978,V8_EXTRACTED,True
RFQ731-004036,27,x731,CFG731_747411fe70ba8e8d,x731,30.324547460711596,V8_EXTRACTED,True
RFQ731-004037,20,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,32.70219433813827,V8_EXTRACTED,True
RFQ731-004038,61,G731CA,CFG731_55e37d2b9d20276c,G731CA,27.848197541369323,V8_EXTRACTED,True
RFQ731-004039,27,G731ST-LT,CFG731_455da2f832a6b66d,G731ST-LT,32.31472328174684,V8_EXTRACTED,True
RFQ731-004040,108,x731,CFG731_5ae746dac49a854b,x731,15.379197998143404,V8_EXTRACTED,True
RFQ731-004042,103,x731,CFG731_8f09aec272635dca,x731,41.7787991309876,V8_EXTRACTED,True
RFQ731-004045,171,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,30.140217151332088,V8_EXTRACTED,True
RFQ731-004048,16,x731,CFG731_1147f9711c4bff84,x731,28.22586453392032,V8_EXTRACTED,True
RFQ731-004049,121,x731,CFG731_3b2a32abbf148ca1,x731,28.020598892622516,V8_EXTRACTED,True
RFQ731-004050,24,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,32.59161509074657,V8_EXTRACTED,True
RFQ731-004051,49,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,31.59577781087608,V8_EXTRACTED,True
RFQ731-004053,28,x731,CFG731_37c55138c4eebb90,x731,41.49885545689365,V8_EXTRACTED,True
RFQ731-004056,41,F731PW,CFG731_a9f22ebc14287e5d,F731PW,18.663360914090674,V8_EXTRACTED,True
RFQ731-004062,181,x731,CFG731_9db378257f9cf6a7,x731,32.4417691191354,V8_EXTRACTED,True
RFQ731-004063,766,x731,CFG731_23aa00a5306a83b2,x731,22.21997755381497,V8_EXTRACTED,True
RFQ731-004065,195,G731ST-HT,CFG731_e7ac403b81e86f8f,G731ST-HT,35.233753417202394,V8_EXTRACTED,True
RFQ731-004066,274,x731,CFG731_ad672c682712eda8,x731,34.46032236454678,V8_EXTRACTED,True
RFQ731-004069,48,x731,CFG731_3b2a32abbf148ca1,x731,36.141009512126644,V8_EXTRACTED,True
RFQ731-004071,63,x731,CFG731_31d0a0df66872bf7,x731,25.89053332386993,V8_EXTRACTED,True
RFQ731-004073,12,G731ST-LT,CFG731_ae2e4cfccaff4f50,G731ST-LT,32.38799169857349,V8_EXTRACTED,True
RFQ731-004075,27,x731,CFG731_9fcbeaf9d5010d3a,x731,35.14789027789084,V8_EXTRACTED,True
RFQ731-004078,216,x731,CFG731_6b36d25fda044bf5,x731,38.62293067057286,V8_EXTRACTED,True
RFQ731-004079,31,x731,CFG731_9fcbeaf9d5010d3a,x731,32.03719742914117,V8_EXTRACTED,True
RFQ731-004080,12,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,33.91684047860497,V8_EXTRACTED,True
RFQ731-004081,19,x731,CFG731_3b2a32abbf148ca1,x731,39.84958231929933,V8_EXTRACTED,True
RFQ731-004083,47,x731,CFG731_5cfa203ca7029f1c,x731,24.41172302958536,V8_EXTRACTED,True
RFQ731-004084,295,x731,CFG731_3b2a32abbf148ca1,x731,32.75889249391845,V8_EXTRACTED,True
RFQ731-004085,12,x731,CFG731_3b2a32abbf148ca1,x731,29.863684871214385,V8_EXTRACTED,True
RFQ731-004090,51,x731,CFG731_1f978c234895178c,x731,40.12709416931335,V8_EXTRACTED,True
RFQ731-004091,18,x731,CFG731_3727d181b2806370,x731,22.190416598584385,V8_EXTRACTED,True
RFQ731-004094,53,x731,CFG731_e8e7b7513a5c9544,x731,20.86331451632687,V8_EXTRACTED,True
RFQ731-004095,15,x731,CFG731_4e59e6fc4174afa3,x731,34.24714093410507,V8_EXTRACTED,True
RFQ731-004097,95,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,33.52550579533997,V8_EXTRACTED,True
RFQ731-004100,13,G731ST-LT,CFG731_e03b41992c837b34,G731ST-LT,37.54583084125715,V8_EXTRACTED,True
RFQ731-004103,50,G731ST-LT,CFG731_7b1edd53e8bbad40,G731ST-LT,27.44715741258001,V8_EXTRACTED,True
RFQ731-004104,12,x731,CFG731_8c50542218db5cb0,x731,22.9463337544422,V8_EXTRACTED,True
RFQ731-004105,28,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,32.303489351922835,V8_EXTRACTED,True
RFQ731-004107,93,G731CA,CFG731_0738cd529389f266,G731CA,26.265104602692205,V8_EXTRACTED,True
RFQ731-004111,68,x731,CFG731_353333bad447dbef,x731,17.4841392934311,V8_EXTRACTED,True
RFQ731-004112,34,G731ST-HT,CFG731_63eca10a00ae1f5d,G731ST-HT,37.35951764783248,V8_EXTRACTED,True
RFQ731-004117,174,x731,CFG731_496bd7a964d6cd85,x731,28.31541046190845,V8_EXTRACTED,True
RFQ731-004118,826,x731,CFG731_040069031f4f021c,x731,16.57017700933268,V8_EXTRACTED,True
RFQ731-004119,79,F731TE,CFG731_54559f782190a122,F731TE,19.57930632819446,V8_EXTRACTED,True
RFQ731-004120,28,x731,CFG731_91e51485b56960b2,x731,34.75824911203212,V8_EXTRACTED,True
RFQ731-004121,11,x731,CFG731_cf0392d0aaac28b1,x731,37.73412307850049,V8_EXTRACTED,True
RFQ731-004124,134,x731,CFG731_7521d5a6673c8628,x731,40.04355631406223,V8_EXTRACTED,True
RFQ731-004125,68,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,30.695720290163823,V8_EXTRACTED,True
RFQ731-004126,13,x731,CFG731_da02526d254e2e35,x731,39.291419127932755,V8_EXTRACTED,True
RFQ731-004128,73,G731ST-HT,CFG731_7b2f69a7ca55041b,G731ST-HT,38.34246392269997,V8_EXTRACTED,True
RFQ731-004135,20,G731ST-LT,CFG731_7203705eed387b0a,G731ST-LT,32.41629135401253,V8_EXTRACTED,True
RFQ731-004136,17,G731ST-LT,CFG731_7882c72c21497015,G731ST-LT,33.25661107485373,V8_EXTRACTED,True
RFQ731-004137,22,x731,CFG731_747411fe70ba8e8d,x731,31.77946838357586,V8_EXTRACTED,True
RFQ731-004138,126,x731,CFG731_496bd7a964d6cd85,x731,22.025302524777594,V8_EXTRACTED,True
RFQ731-004143,19,x731,CFG731_226e375c4e7aa2a0,x731,31.203663108703438,V8_EXTRACTED,True
RFQ731-004144,35,x731,CFG731_4e59e6fc4174afa3,x731,28.837792648161347,V8_EXTRACTED,True
RFQ731-004145,31,x731,CFG731_94be99d48ade0efb,x731,25.487033017375577,V8_EXTRACTED,True
RFQ731-004146,31,G731CA,CFG731_b97ce0f180acf155,G731CA,25.25175036456372,V8_EXTRACTED,True
RFQ731-004147,79,F731PW,CFG731_a9f22ebc14287e5d,F731PW,24.6601033609669,V8_EXTRACTED,True
RFQ731-004148,42,x731,CFG731_3b2a32abbf148ca1,x731,40.358590979127825,V8_EXTRACTED,True
RFQ731-004149,17,x731,CFG731_91e51485b56960b2,x731,40.31763806003741,V8_EXTRACTED,True
RFQ731-004151,31,x731,CFG731_91e51485b56960b2,x731,33.29257031192124,V8_EXTRACTED,True
RFQ731-004156,13,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,36.24407524105538,V8_EXTRACTED,True
RFQ731-004157,382,x731,CFG731_9e4fccece4d272d3,x731,34.487236663298376,V8_EXTRACTED,True
RFQ731-004159,161,G731CA,CFG731_b97ce0f180acf155,G731CA,23.7389615624485,V8_EXTRACTED,True
RFQ731-004160,93,G731CA,CFG731_0738cd529389f266,G731CA,22.156215304511456,V8_EXTRACTED,True
RFQ731-004162,17,x731,CFG731_8d07e19298d09d34,x731,22.384146456558526,V8_EXTRACTED,True
RFQ731-004163,23,G731ST-LT,CFG731_996314000fcfec4b,G731ST-LT,34.15711526100253,V8_EXTRACTED,True
RFQ731-004164,79,F731PW,CFG731_a9f22ebc14287e5d,F731PW,21.47292964612997,V8_EXTRACTED,True
RFQ731-004166,19,F731PW,CFG731_a9f22ebc14287e5d,F731PW,35.13491939136112,V8_EXTRACTED,True
RFQ731-004168,117,x731,CFG731_073f991a6c9a4683,x731,36.177953299238865,V8_EXTRACTED,True
RFQ731-004170,32,x731,CFG731_31aa13473958d7d3,x731,31.138444266590668,V8_EXTRACTED,True
RFQ731-004172,20,x731,CFG731_219ac3d01befd6d1,x731,32.381349800274194,V8_EXTRACTED,True
RFQ731-004173,294,x731,CFG731_6f8c15548921e4c2,x731,31.368881124689487,V8_EXTRACTED,True
RFQ731-004175,77,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,32.79782859055783,V8_EXTRACTED,True
RFQ731-004176,212,x731,CFG731_496bd7a964d6cd85,x731,28.21122899655473,V8_EXTRACTED,True
RFQ731-004179,11,x731,CFG731_3b2a32abbf148ca1,x731,32.114296924970915,V8_EXTRACTED,True
RFQ731-004180,48,x731,CFG731_8d07e19298d09d34,x731,11.086486895451976,V8_EXTRACTED,True
RFQ731-004185,19,G731ST-LT,CFG731_996314000fcfec4b,G731ST-LT,39.64221339736506,V8_EXTRACTED,True
RFQ731-004186,17,x731,CFG731_31d0a0df66872bf7,x731,27.89973759122654,V8_EXTRACTED,True
RFQ731-004187,36,x731,CFG731_45cf7219dd66904b,x731,41.20465414740242,V8_EXTRACTED,True
RFQ731-004189,20,x731,CFG731_3b2a32abbf148ca1,x731,34.16965112877082,V8_EXTRACTED,True
RFQ731-004194,28,x731,CFG731_8d07e19298d09d34,x731,21.274103138881433,V8_EXTRACTED,True
RFQ731-004195,15,x731,CFG731_5cfa203ca7029f1c,x731,26.2620539412706,V8_EXTRACTED,True
RFQ731-004199,48,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,31.897023049731985,V8_EXTRACTED,True
RFQ731-004200,13,x731,CFG731_2d0a81ff4ec49480,x731,34.49789107079347,V8_EXTRACTED,True
RFQ731-004202,12,x731,CFG731_70a71b60723e910d,x731,33.78859226016836,V8_EXTRACTED,True
RFQ731-004206,146,G731ST-HT,CFG731_b30ceef5c5f902ca,G731ST-HT,26.86615553333513,V8_EXTRACTED,True
RFQ731-004207,325,x731,CFG731_cf4bb519cec0df2f,x731,36.349077961708865,V8_EXTRACTED,True
RFQ731-004208,89,x731,CFG731_8d07e19298d09d34,x731,38.8102794205885,V8_EXTRACTED,True
RFQ731-004211,32,F731TE,CFG731_07fb816f7dc25bc8,F731TE,30.097905324406526,V8_EXTRACTED,True
RFQ731-004212,12,G731ST-HT,CFG731_7b2f69a7ca55041b,G731ST-HT,35.50106690844893,V8_EXTRACTED,True
RFQ731-004215,134,x731,CFG731_6b36d25fda044bf5,x731,27.159291938482227,V8_EXTRACTED,True
RFQ731-004216,11,x731,CFG731_073f991a6c9a4683,x731,39.14345367702688,V8_EXTRACTED,True
RFQ731-004218,22,x731,CFG731_cb9d6c11077bd307,x731,33.933796982771206,V8_EXTRACTED,True
RFQ731-004219,12,G731ST-LT,CFG731_bd3c08ff576a8cab,G731ST-LT,32.95372270348703,V8_EXTRACTED,True
RFQ731-004220,185,x731,CFG731_353333bad447dbef,x731,20.408330369232896,V8_EXTRACTED,True
RFQ731-004221,121,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,29.013061028381465,V8_EXTRACTED,True
RFQ731-004222,161,G731CA,CFG731_b97ce0f180acf155,G731CA,23.7389615624485,V8_EXTRACTED,True
RFQ731-004225,44,x731,CFG731_3c119308d8305ad4,x731,35.80369213507962,V8_EXTRACTED,True
RFQ731-004226,18,x731,CFG731_96c2ea74f0083869,x731,34.68672320990689,V8_EXTRACTED,True
RFQ731-004228,47,G731ST-HT,CFG731_7c70763d4cf79560,G731ST-HT,34.188642965195264,V8_EXTRACTED,True
RFQ731-004230,11,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,28.73985363101392,V8_EXTRACTED,True
RFQ731-004231,21,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,37.022742015064026,V8_EXTRACTED,True
RFQ731-004232,19,x731,CFG731_fa2849b259355775,x731,20.52830878729192,V8_EXTRACTED,True
RFQ731-004234,43,G731ST-LT,CFG731_a40ab19ad6671fbe,G731ST-LT,29.618216757158653,V8_EXTRACTED,True
RFQ731-004238,80,G731ST-HT,CFG731_831a7150258499af,G731ST-HT,36.39858857325346,V8_EXTRACTED,True
RFQ731-004239,130,x731,CFG731_b7e96d5717c40fd6,x731,36.51759004187085,V8_EXTRACTED,True
RFQ731-004240,18,x731,CFG731_e8e7b7513a5c9544,x731,14.218961022922912,V8_EXTRACTED,True
RFQ731-004241,13,x731,CFG731_3fe779486d988e69,x731,28.142705405068817,V8_EXTRACTED,True
RFQ731-004243,16,x731,CFG731_05cf1a0209b4f9a8,x731,40.56319251415877,V8_EXTRACTED,True
RFQ731-004244,38,G731ST-LT,CFG731_996314000fcfec4b,G731ST-LT,36.36166611425018,V8_EXTRACTED,True
RFQ731-004245,14,x731,CFG731_3611bb1fba248e38,x731,39.002443462957466,V8_EXTRACTED,True
RFQ731-004246,12,x731,CFG731_086adbe1d654b214,x731,31.00445076964654,V8_EXTRACTED,True
RFQ731-004247,21,x731,CFG731_91e51485b56960b2,x731,37.850389187783485,V8_EXTRACTED,True
RFQ731-004248,13,x731,CFG731_3fe779486d988e69,x731,28.142705405068824,V8_EXTRACTED,True
RFQ731-004251,98,x731,CFG731_8d07e19298d09d34,x731,33.27461448670774,V8_EXTRACTED,True
RFQ731-004253,20,x731,CFG731_219ac3d01befd6d1,x731,34.07051235395248,V8_EXTRACTED,True
RFQ731-004254,61,G731CA,CFG731_55e37d2b9d20276c,G731CA,23.527732697059754,V8_EXTRACTED,True
RFQ731-004258,12,x731,CFG731_086adbe1d654b214,x731,31.004450769646553,V8_EXTRACTED,True
RFQ731-004260,177,x731,CFG731_c39096767a7ae083,x731,38.215542016156014,V8_EXTRACTED,True
RFQ731-004261,17,x731,CFG731_31d0a0df66872bf7,x731,25.89053332386993,V8_EXTRACTED,True
RFQ731-004263,15,x731,CFG731_e8e7b7513a5c9544,x731,15.901566681819624,V8_EXTRACTED,True
RFQ731-004264,13,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,41.01126116112057,V8_EXTRACTED,True
RFQ731-004267,13,F731TE,CFG731_54559f782190a122,F731TE,43.54044500858424,V8_EXTRACTED,True
RFQ731-004268,23,x731,CFG731_3727d181b2806370,x731,18.158206135674,V8_EXTRACTED,True
RFQ731-004269,22,G731ST-HT,CFG731_9f9bc93c4b0253cf,G731ST-HT,35.53496532293143,V8_EXTRACTED,True
RFQ731-004270,147,G731ST-HT,CFG731_e7ac403b81e86f8f,G731ST-HT,27.652437046832226,V8_EXTRACTED,True
RFQ731-004271,125,G731CA,CFG731_4af82641f975d9aa,G731CA,17.824064374583898,V8_EXTRACTED,True
RFQ731-004273,37,x731,CFG731_5e61ce3b60d15e11,x731,27.875526481683153,V8_EXTRACTED,True
RFQ731-004275,32,F731TE,CFG731_07fb816f7dc25bc8,F731TE,36.601137038648226,V8_EXTRACTED,True
RFQ731-004276,161,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,29.268535788180365,V8_EXTRACTED,True
RFQ731-004280,20,x731,CFG731_9c182e1af1606c9d,x731,25.766405724986157,V8_EXTRACTED,True
RFQ731-004281,13,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,37.74244478941148,V8_EXTRACTED,True
RFQ731-004287,431,x731,CFG731_1f978c234895178c,x731,33.4119818307869,V8_EXTRACTED,True
RFQ731-004288,15,x731,CFG731_f4856d563cc31f77,x731,26.121226410764372,V8_EXTRACTED,True
RFQ731-004290,19,F731PW,CFG731_a9f22ebc14287e5d,F731PW,36.38185942474135,V8_EXTRACTED,True
RFQ731-004291,69,x731,CFG731_6b809c836e3ca8a1,x731,34.319184692880285,V8_EXTRACTED,True
RFQ731-004293,33,x731,CFG731_12089d5d54f581ac,x731,26.654647283668563,V8_EXTRACTED,True
RFQ731-004294,55,G731ST-LT,CFG731_e03b41992c837b34,G731ST-LT,30.444262142697944,V8_EXTRACTED,True
RFQ731-004295,37,x731,CFG731_efc9d6b915117e15,x731,36.53439189149425,V8_EXTRACTED,True
RFQ731-004296,59,x731,CFG731_22298b0cae6ec270,x731,41.072414588502696,V8_EXTRACTED,True
RFQ731-004298,413,x731,CFG731_3b2a32abbf148ca1,x731,31.611202731772384,V8_EXTRACTED,True
RFQ731-004299,50,x731,CFG731_169a8482d2028dff,x731,39.035378413807315,V8_EXTRACTED,True
RFQ731-004300,345,x731,CFG731_e1c54b5b080fabb2,x731,19.85247662620292,V8_EXTRACTED,True
RFQ731-004302,35,x731,CFG731_f1355b6f00fd7f67,x731,15.828184402731782,V8_EXTRACTED,True
RFQ731-004308,463,x731,CFG731_f1355b6f00fd7f67,x731,16.229728345722027,V8_EXTRACTED,True
RFQ731-004310,249,x731,CFG731_5e61ce3b60d15e11,x731,24.220845910751088,V8_EXTRACTED,True
RFQ731-004311,29,x731,CFG731_1f978c234895178c,x731,40.58034556735868,V8_EXTRACTED,True
RFQ731-004312,31,x731,CFG731_9fcbeaf9d5010d3a,x731,33.92372185487171,V8_EXTRACTED,True
RFQ731-004315,29,x731,CFG731_747411fe70ba8e8d,x731,33.60928910436882,V8_EXTRACTED,True
RFQ731-004318,32,x731,CFG731_c39096767a7ae083,x731,43.65697093338433,V8_EXTRACTED,True
RFQ731-004319,14,F731WD_DualChannel,CFG731_819cb4e76943eca6,F731WD_DualChannel,33.07520630674852,V8_EXTRACTED,True
