rfq_id,target_package,true_rank,error_type,characteristic,true_value,predicted_value,relation,is_top1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,stromSchaltbar,NOVALUE,NOVALUE,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,temperaturEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003731,G731ST-HT,1.0,CORRECT_TOP1,steamApplication,H,H,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,devCategory,F,F,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,powerSupply,4,4,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,explosionApproval,A,A,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,certification,MN,MN,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003732,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,numberOfChannels,2,2,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003733,G731ST-HT,1.0,CORRECT_TOP1,steamApplication,H,H,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,powerSupply,4,4,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,certification,MN,MN,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,temperaturEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,dynamicGasMaster,1,1,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003734,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,devCategory,H,H,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,powerSupply,4,4,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,customUserFluid,NOVALUE,NOVALUE,SAME,1
RFQ731-003735,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,powerSupply,4,4,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,explosionApproval,A,A,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,certification,MN,MN,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,dynamicGasMaster,1,1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003736,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,devCategory,G,G,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,characteristic,ST,ST,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,housing,ST,ST,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,powerSupply,1,1,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,numberOfChannels,2,2,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,explosionApproval,A,A,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,protectionArea,2,2,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,certification,NN,NN,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,dataInterface,HS,HS,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,stromSchaltbar,NOVALUE,NOVALUE,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,stromEingaenge,IS1,IS1,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,temperaturEingaenge,TT1,TT1,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,binaerDigitalOpenColl_MN,NOVALUE,MN1,TRUE_NOVALUE,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,waveInjector,FWI,FWI,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,dynamicGasMaster,NOVALUE,NOVALUE,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,customUserFluid,1,1,SAME,0
RFQ731-003737,G731ST-HT,2.0,TRUE_IN_TOP3,steamApplication,H,H,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,devCategory,G,G,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,characteristic,GP,GP,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,housing,ST,ST,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,powerSupply,1,1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,numberOfChannels,1,1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,explosionApproval,K,K,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,protectionArea,2,2,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,certification,NN,NN,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,dataInterface,NN,NN,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,stromSchaltbar,NOVALUE,CS1,TRUE_NOVALUE,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,stromEingaenge,IS1,IS1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,temperaturEingaenge,TT1,TT1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,binaerOpenColl_MP,MP1,MP1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,waveInjector,FWI,FWI,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,dev_advMeterVerification,1,1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,dynamicGasMaster,NOVALUE,1,TRUE_NOVALUE,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,customUserFluid,1,1,SAME,0
RFQ731-003738,x731,4.0,TRUE_IN_TOP5,steamApplication,NOVALUE,NOVALUE,SAME,0
RFQ731-003739,x731,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,explosionApproval,F,F,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,dynamicGasMaster,1,1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003739,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,numberOfChannels,2,2,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,explosionApproval,A,A,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,dev_advMeterVerification,NOVALUE,NOVALUE,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003740,G731ST-HT,1.0,CORRECT_TOP1,steamApplication,H,H,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,stromSchaltbar,NOVALUE,NOVALUE,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP1,MP1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,dynamicGasMaster,1,1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003741,x731,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,characteristic,ST,ST,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,explosionApproval,F,F,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
RFQ731-003742,G731ST-LT,1.0,CORRECT_TOP1,steamApplication,N,N,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,devCategory,G,G,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,characteristic,CA,CA,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,explosionApproval,N,N,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,protectionArea,N,N,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,dataInterface,HS,HS,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,stromSchaltbar,CS2,CS2,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,temperaturEingaenge,TT1,TT1,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,NOVALUE,NOVALUE,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,binaerOpenColl_MP,MP4,MP4,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,customUserFluid,NOVALUE,NOVALUE,SAME,1
RFQ731-003743,G731CA,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,devCategory,F,F,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,characteristic,PW,PW,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,explosionApproval,F,F,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,dataInterface,MT,MT,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,stromEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,temperaturEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN2,MN2,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,waveInjector,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,customUserFluid,NOVALUE,NOVALUE,SAME,1
RFQ731-003744,F731PW,1.0,CORRECT_TOP1,steamApplication,NOVALUE,NOVALUE,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,devCategory,F,F,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,characteristic,GP,GP,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,housing,ST,ST,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,powerSupply,1,1,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,numberOfChannels,1,1,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,explosionApproval,K,K,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,protectionArea,2,2,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,certification,NN,NN,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,dataInterface,NN,NN,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,stromSchaltbar,CS1,CS1,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,stromEingaenge,IS1,IS1,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,temperaturEingaenge,NOVALUE,NOVALUE,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,binaerDigitalOpenColl_MN,MN1,MN1,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,binaerOpenColl_MP,NOVALUE,NOVALUE,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,waveInjector,FWI,FWI,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,dev_advMeterVerification,1,1,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,dynamicGasMaster,NOVALUE,NOVALUE,SAME,1
RFQ731-003745,x731,1.0,CORRECT_TOP1,customUserFluid,1,1,SAME,1
