rfq_id,target_package,true_rank,top1,top3,top5,top10,reciprocal_rank,recommended_configuration_id,recommended_package,recommended_score,true_configuration_ids,mode,package_aware
RFQ731-004052,x731,1,1,1,1,1,1.0,CFG731_c670511258ae4a49,x731,34.36429320750996,CFG731_c670511258ae4a49,ORACLE,True
RFQ731-004053,x731,2,0,1,1,1,0.5,CFG731_a4339f07d181d686,x731,38.7701155952601,CFG731_e1a359096a360a7b,ORACLE,True
RFQ731-004054,x731,2,0,1,1,1,0.5,CFG731_5cfa203ca7029f1c,x731,39.360580248107006,CFG731_4a6afa34ded1f013,ORACLE,True
RFQ731-004055,G731CA,1,1,1,1,1,1.0,CFG731_508d465d4c518290,G731CA,35.04601026737856,CFG731_508d465d4c518290,ORACLE,True
RFQ731-004056,F731PW,1,1,1,1,1,1.0,CFG731_ef211cb97feaddc8,F731PW,36.73397418191754,CFG731_ef211cb97feaddc8,ORACLE,True
RFQ731-004057,x731,2,0,1,1,1,0.5,CFG731_f87794e7a98d0b11,x731,39.940755564178566,CFG731_dca3d8725270dd93,ORACLE,True
RFQ731-004058,G731ST-LT,1,1,1,1,1,1.0,CFG731_7f5bfa7b21e81359,G731ST-LT,40.816851423429114,CFG731_7f5bfa7b21e81359,ORACLE,True
RFQ731-004059,x731,2,0,1,1,1,0.5,CFG731_5cfa203ca7029f1c,x731,33.87452281293969,CFG731_4a6afa34ded1f013,ORACLE,True
RFQ731-004060,x731,6,0,0,0,1,0.16666666666666666,CFG731_31aa13473958d7d3,x731,36.49964241833497,CFG731_6f79ea186fcb433f,ORACLE,True
RFQ731-004061,G731ST-LT,2,0,1,1,1,0.5,CFG731_32b4b1ec4513af66,G731ST-LT,39.905796069201294,CFG731_68d95a26943b3650,ORACLE,True
RFQ731-004062,x731,2,0,1,1,1,0.5,CFG731_f0e6b17b1bb2d5ab,x731,34.55906832878506,CFG731_c640b5e8e10ff5e6,ORACLE,True
RFQ731-004063,x731,12,0,0,0,0,0.08333333333333333,CFG731_36d7686aca1200ae,x731,33.79501649484863,CFG731_932b427eaa87c8fa,ORACLE,True
RFQ731-004064,G731ST-HT,8,0,0,0,1,0.125,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,44.61583399272695,CFG731_3c6c3a0686e047ad,ORACLE,True
RFQ731-004065,G731ST-HT,3,0,1,1,1,0.3333333333333333,CFG731_bbffb73f3dff6787,G731ST-HT,38.34537985248569,CFG731_aa4779c40e6c2de0,ORACLE,True
RFQ731-004066,x731,1,1,1,1,1,1.0,CFG731_4666e845a9f787f7,x731,33.241290560700236,CFG731_4666e845a9f787f7,ORACLE,True
RFQ731-004067,F731WD_SingleChannel,1,1,1,1,1,1.0,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,43.22176153098728,CFG731_a7d2a5a9ae465701,ORACLE,True
RFQ731-004068,x731,3,0,1,1,1,0.3333333333333333,CFG731_89772de94df83ba5,x731,32.7997378117809,CFG731_c1474b769ba134e4,ORACLE,True
RFQ731-004069,x731,2,0,1,1,1,0.5,CFG731_7ffc09802c7b60bf,x731,32.40044554605908,CFG731_917fc613cc9bf56a,ORACLE,True
RFQ731-004070,x731,1,1,1,1,1,1.0,CFG731_260c36430f7c2d03,x731,36.22132104456936,CFG731_260c36430f7c2d03,ORACLE,True
RFQ731-004071,x731,1,1,1,1,1,1.0,CFG731_df5f598a914fb1cc,x731,36.119624183170714,CFG731_df5f598a914fb1cc,ORACLE,True
RFQ731-004072,x731,1,1,1,1,1,1.0,CFG731_ae226e31119be9bd,x731,36.04256610451983,CFG731_ae226e31119be9bd,ORACLE,True
RFQ731-004073,G731ST-LT,12,0,0,0,0,0.08333333333333333,CFG731_ae2e4cfccaff4f50,G731ST-LT,38.52921769402482,CFG731_7ea8c51038ca5bfd,ORACLE,True
RFQ731-004074,G731ST-HT,4,0,0,1,1,0.25,CFG731_63eca10a00ae1f5d,G731ST-HT,37.51549823272519,CFG731_f23946dbf617272b,ORACLE,True
RFQ731-004075,x731,11,0,0,0,0,0.09090909090909091,CFG731_9fcbeaf9d5010d3a,x731,29.103918062852898,CFG731_6be2d8f04f4b5682,ORACLE,True
RFQ731-004076,G731ST-LT,1,1,1,1,1,1.0,CFG731_4772bedc40328ae2,G731ST-LT,41.85165885602186,CFG731_4772bedc40328ae2,ORACLE,True
RFQ731-004077,x731,2,0,1,1,1,0.5,CFG731_67de76f701c9cfad,x731,38.76445089189393,CFG731_c66891bf502d2d83,ORACLE,True
RFQ731-004078,x731,8,0,0,0,1,0.125,CFG731_31aa13473958d7d3,x731,37.11361612874293,CFG731_d22124ab181ae0a4,ORACLE,True
RFQ731-004079,x731,6,0,0,0,1,0.16666666666666666,CFG731_deb6c547366eb132,x731,30.033623130072975,CFG731_d057ad35aef0eea2,ORACLE,True
RFQ731-004080,G731ST-HT,12,0,0,0,0,0.08333333333333333,CFG731_8b18ac1c34209d63,G731ST-HT,37.03074720423402,CFG731_2c93609b74717303,ORACLE,True
RFQ731-004081,x731,3,0,1,1,1,0.3333333333333333,CFG731_3b2a32abbf148ca1,x731,32.55297012899612,CFG731_8e97bb2bec352a2c,ORACLE,True
RFQ731-004082,x731,2,0,1,1,1,0.5,CFG731_219ac3d01befd6d1,x731,32.80345140304781,CFG731_d47fa87df22e968e,ORACLE,True
RFQ731-004083,x731,1,1,1,1,1,1.0,CFG731_df5f598a914fb1cc,x731,39.7459279180336,CFG731_df5f598a914fb1cc,ORACLE,True
RFQ731-004084,x731,12,0,0,0,0,0.08333333333333333,CFG731_6b36d25fda044bf5,x731,28.402435935086356,CFG731_8aefa69bf25cc5a6,ORACLE,True
RFQ731-004085,x731,12,0,0,0,0,0.08333333333333333,CFG731_3b2a32abbf148ca1,x731,33.94737059306375,CFG731_cd907466ae420427,ORACLE,True
RFQ731-004086,x731,1,1,1,1,1,1.0,CFG731_2e5bd0d53757f625,x731,35.93815145132795,CFG731_2e5bd0d53757f625,ORACLE,True
RFQ731-004087,G731ST-LT,2,0,1,1,1,0.5,CFG731_996314000fcfec4b,G731ST-LT,43.4395340595802,CFG731_22da0d6030817265,ORACLE,True
RFQ731-004088,G731ST-HT,1,1,1,1,1,1.0,CFG731_37f66c3948c00e57,G731ST-HT,34.15994996859827,CFG731_37f66c3948c00e57,ORACLE,True
RFQ731-004089,G731ST-HT,1,1,1,1,1,1.0,CFG731_bbffb73f3dff6787,G731ST-HT,39.483365514192364,CFG731_bbffb73f3dff6787,ORACLE,True
RFQ731-004090,x731,7,0,0,0,1,0.14285714285714285,CFG731_579057193c092394,x731,36.674391904725056,CFG731_0d3b04d12b4208a2,ORACLE,True
RFQ731-004091,x731,1,1,1,1,1,1.0,CFG731_ef2da8cd513b19be,x731,37.23152821923366,CFG731_ef2da8cd513b19be,ORACLE,True
RFQ731-004092,x731,5,0,0,1,1,0.2,CFG731_784eb334d1d77ae7,x731,34.804735515269165,CFG731_2e60fd0380ec7150,ORACLE,True
RFQ731-004093,x731,3,0,1,1,1,0.3333333333333333,CFG731_5dd42015f6f61801,x731,35.1191746077018,CFG731_f2f16ec6756d8443,ORACLE,True
RFQ731-004094,x731,3,0,1,1,1,0.3333333333333333,CFG731_cf543b1c3927ab71,x731,32.80440438716405,CFG731_ede0b25f5f83644d,ORACLE,True
RFQ731-004095,x731,1,1,1,1,1,1.0,CFG731_16bd4e059b8168a9,x731,38.362196486668594,CFG731_16bd4e059b8168a9,ORACLE,True
RFQ731-004096,x731,1,1,1,1,1,1.0,CFG731_868fc79316fb0836,x731,35.75523214389965,CFG731_868fc79316fb0836,ORACLE,True
RFQ731-004097,G731ST-LT,2,0,1,1,1,0.5,CFG731_c050936f4a70e2a0,G731ST-LT,41.367446521341655,CFG731_2a738780f0517f67,ORACLE,True
RFQ731-004098,x731,5,0,0,1,1,0.2,CFG731_962b6fcde3072947,x731,28.549485086360022,CFG731_bdd144687fe20504,ORACLE,True
RFQ731-004099,F731PW,1,1,1,1,1,1.0,CFG731_5995fa9fd5d1242f,F731PW,36.2867379183707,CFG731_5995fa9fd5d1242f,ORACLE,True
RFQ731-004100,G731ST-LT,2,0,1,1,1,0.5,CFG731_e03b41992c837b34,G731ST-LT,37.5180457542358,CFG731_ae877a3b18b65d0a,ORACLE,True
RFQ731-004101,G731CA,1,1,1,1,1,1.0,CFG731_2aca30183aab25a9,G731CA,42.902640873754336,CFG731_2aca30183aab25a9,ORACLE,True
RFQ731-004102,x731,10,0,0,0,1,0.1,CFG731_1f978c234895178c,x731,38.38324587115232,CFG731_04e7216b1ba7f935,ORACLE,True
RFQ731-004103,G731ST-LT,3,0,1,1,1,0.3333333333333333,CFG731_a40ab19ad6671fbe,G731ST-LT,38.28067072343684,CFG731_cc64ce3eaedacb17,ORACLE,True
RFQ731-004104,x731,1,1,1,1,1,1.0,CFG731_b3506a753aafcfa3,x731,30.40129541963352,CFG731_b3506a753aafcfa3,ORACLE,True
RFQ731-004105,G731ST-HT,1,1,1,1,1,1.0,CFG731_a69c8345e2cbb480,G731ST-HT,41.72258445760628,CFG731_a69c8345e2cbb480,ORACLE,True
RFQ731-004106,F731TE,1,1,1,1,1,1.0,CFG731_574aa7a29f75cd60,F731TE,40.89112710273287,CFG731_574aa7a29f75cd60,ORACLE,True
RFQ731-004107,G731CA,1,1,1,1,1,1.0,CFG731_19ec976991ce75a9,G731CA,39.614704360711805,CFG731_19ec976991ce75a9,ORACLE,True
RFQ731-004108,x731,4,0,0,1,1,0.25,CFG731_f87794e7a98d0b11,x731,40.36201667213852,CFG731_aef6446574fba0ea,ORACLE,True
RFQ731-004109,x731,6,0,0,0,1,0.16666666666666666,CFG731_2e5bd0d53757f625,x731,29.349890305157217,CFG731_6a919c664c763f98,ORACLE,True
RFQ731-004110,G731CA,1,1,1,1,1,1.0,CFG731_98ec9650b5463fd0,G731CA,34.26702377205283,CFG731_98ec9650b5463fd0,ORACLE,True
RFQ731-004111,x731,24,0,0,0,0,0.041666666666666664,CFG731_b3506a753aafcfa3,x731,32.22519216970181,CFG731_f5876a81d70adf82,ORACLE,True
RFQ731-004112,G731ST-HT,2,0,1,1,1,0.5,CFG731_cc9ac35e4d9a1854,G731ST-HT,39.86614012282937,CFG731_348f97ec6945fbf8,ORACLE,True
RFQ731-004113,x731,1,1,1,1,1,1.0,CFG731_1b365e0951e7dea4,x731,40.33602997259834,CFG731_1b365e0951e7dea4,ORACLE,True
RFQ731-004114,G731ST-HT,1,1,1,1,1,1.0,CFG731_cc9ac35e4d9a1854,G731ST-HT,45.33557342137914,CFG731_cc9ac35e4d9a1854,ORACLE,True
RFQ731-004115,x731,5,0,0,1,1,0.2,CFG731_2683cf7e09782f5e,x731,38.17971293679423,CFG731_20d5aa6969b4ff70,ORACLE,True
RFQ731-004116,G731CA,1,1,1,1,1,1.0,CFG731_817824ee3a762453,G731CA,42.761538371046626,CFG731_817824ee3a762453,ORACLE,True
RFQ731-004117,x731,1,1,1,1,1,1.0,CFG731_5aad423ad5989441,x731,40.540228756762545,CFG731_5aad423ad5989441,ORACLE,True
RFQ731-004118,x731,18,0,0,0,0,0.05555555555555555,CFG731_fa063863b8688588,x731,28.269350770884845,CFG731_d08861146b2a8dfa,ORACLE,True
RFQ731-004119,F731TE,1,1,1,1,1,1.0,CFG731_28454766bbc80cb9,F731TE,53.04229110399508,CFG731_28454766bbc80cb9,ORACLE,True
RFQ731-004120,x731,1,1,1,1,1,1.0,CFG731_0aa987e1ae960c88,x731,36.90257114952799,CFG731_0aa987e1ae960c88,ORACLE,True
RFQ731-004121,x731,2,0,1,1,1,0.5,CFG731_cf0392d0aaac28b1,x731,30.37241095432498,CFG731_6ba028da3bba9c41,ORACLE,True
RFQ731-004122,x731,2,0,1,1,1,0.5,CFG731_c39096767a7ae083,x731,32.7265634236382,CFG731_4da2b3fd83325505,ORACLE,True
RFQ731-004123,x731,5,0,0,1,1,0.2,CFG731_3fe779486d988e69,x731,40.061167396032374,CFG731_6077133dce604e06,ORACLE,True
RFQ731-004124,x731,8,0,0,0,1,0.125,CFG731_7521d5a6673c8628,x731,29.75074253087559,CFG731_6942facbe6ebb88b,ORACLE,True
RFQ731-004125,G731ST-LT,23,0,0,0,0,0.043478260869565216,CFG731_32b4b1ec4513af66,G731ST-LT,36.990375488501954,CFG731_0d6df01ace2df68d,ORACLE,True
RFQ731-004126,x731,6,0,0,0,1,0.16666666666666666,CFG731_da02526d254e2e35,x731,35.685142944542875,CFG731_b661f405414c476e,ORACLE,True
RFQ731-004127,x731,2,0,1,1,1,0.5,CFG731_83f956404d04e6cd,x731,38.342383170225354,CFG731_cc50cacf788bd84a,ORACLE,True
RFQ731-004128,G731ST-HT,4,0,0,1,1,0.25,CFG731_a3b03637ed22317c,G731ST-HT,39.12380324308103,CFG731_dde2f7fe043f7ade,ORACLE,True
RFQ731-004129,x731,3,0,1,1,1,0.3333333333333333,CFG731_482678d927834b42,x731,34.83328915581771,CFG731_9d5d3b4d2ce8a49a,ORACLE,True
RFQ731-004130,G731ST-HT,1,1,1,1,1,1.0,CFG731_8b18ac1c34209d63,G731ST-HT,44.984049208555916,CFG731_8b18ac1c34209d63,ORACLE,True
RFQ731-004131,x731,3,0,1,1,1,0.3333333333333333,CFG731_f1355b6f00fd7f67,x731,32.53061702159921,CFG731_52ce549ff41a9332,ORACLE,True
RFQ731-004132,G731ST-HT,1,1,1,1,1,1.0,CFG731_a56f1437a0b4ca31,G731ST-HT,43.8887053996702,CFG731_a56f1437a0b4ca31,ORACLE,True
RFQ731-004133,x731,1,1,1,1,1,1.0,CFG731_fd7b09f495a568bc,x731,32.0331529030334,CFG731_fd7b09f495a568bc,ORACLE,True
RFQ731-004134,G731VG,1,1,1,1,1,1.0,CFG731_40b6e1db6c80bcc1,G731VG,51.604961760405644,CFG731_40b6e1db6c80bcc1,ORACLE,True
RFQ731-004135,G731ST-LT,2,0,1,1,1,0.5,CFG731_7203705eed387b0a,G731ST-LT,37.763396551598504,CFG731_26c190a4dc461550,ORACLE,True
RFQ731-004136,G731ST-LT,1,1,1,1,1,1.0,CFG731_10085782ed0991cf,G731ST-LT,43.901362798200815,CFG731_10085782ed0991cf,ORACLE,True
RFQ731-004137,x731,2,0,1,1,1,0.5,CFG731_8c8856d21252930e,x731,38.11073861546839,CFG731_bf8f7d1a25ad0a6e,ORACLE,True
RFQ731-004138,x731,6,0,0,0,1,0.16666666666666666,CFG731_5ae746dac49a854b,x731,37.492596389552546,CFG731_341c747ed8aff14e,ORACLE,True
RFQ731-004139,x731,4,0,0,1,1,0.25,CFG731_91e51485b56960b2,x731,40.086913540418124,CFG731_c8d4383220ad607a,ORACLE,True
RFQ731-004140,x731,1,1,1,1,1,1.0,CFG731_ad0a2fd7350b6cca,x731,41.96049072268257,CFG731_ad0a2fd7350b6cca,ORACLE,True
RFQ731-004141,G731CA,1,1,1,1,1,1.0,CFG731_2aca30183aab25a9,G731CA,35.006187749133574,CFG731_2aca30183aab25a9,ORACLE,True
RFQ731-004142,G731ST-LT,5,0,0,1,1,0.2,CFG731_32b4b1ec4513af66,G731ST-LT,34.56861201362633,CFG731_58b9913d8024b015,ORACLE,True
RFQ731-004143,x731,6,0,0,0,1,0.16666666666666666,CFG731_2e5bd0d53757f625,x731,30.463816925362682,CFG731_6a919c664c763f98,ORACLE,True
RFQ731-004144,x731,2,0,1,1,1,0.5,CFG731_27ea251c0fb03f20,x731,32.72709163029714,CFG731_4873af75a59b7524,ORACLE,True
RFQ731-004145,x731,5,0,0,1,1,0.2,CFG731_db395082b1a3b8ac,x731,36.75999822040477,CFG731_73e28cb740f9cabe,ORACLE,True
RFQ731-004146,G731CA,1,1,1,1,1,1.0,CFG731_d2a75fda6f761c1b,G731CA,38.05839251604165,CFG731_d2a75fda6f761c1b,ORACLE,True
RFQ731-004147,F731PW,1,1,1,1,1,1.0,CFG731_956456fc074ebc5a,F731PW,45.92766908364164,CFG731_956456fc074ebc5a,ORACLE,True
RFQ731-004148,x731,12,0,0,0,0,0.08333333333333333,CFG731_9e4fccece4d272d3,x731,39.051157647612904,CFG731_923f6cb4226dc2a4,ORACLE,True
RFQ731-004149,x731,9,0,0,0,1,0.1111111111111111,CFG731_91e51485b56960b2,x731,38.0658136442198,CFG731_875f5d7eec61db7e,ORACLE,True
RFQ731-004150,x731,1,1,1,1,1,1.0,CFG731_a385518a9f31baa0,x731,35.080189263759515,CFG731_a385518a9f31baa0,ORACLE,True
RFQ731-004151,x731,1,1,1,1,1,1.0,CFG731_4144999ac09e5fdc,x731,33.79066537357172,CFG731_4144999ac09e5fdc,ORACLE,True
RFQ731-004152,F731PW,1,1,1,1,1,1.0,CFG731_b265e25b7baf721d,F731PW,37.0552140061317,CFG731_b265e25b7baf721d,ORACLE,True
RFQ731-004153,F731WD_SingleChannel,1,1,1,1,1,1.0,CFG731_4ca309199387f8d5,F731WD_SingleChannel,41.1665969333756,CFG731_4ca309199387f8d5,ORACLE,True
RFQ731-004154,x731,5,0,0,1,1,0.2,CFG731_c39096767a7ae083,x731,29.429586356391624,CFG731_1f7c154d7e34e86e,ORACLE,True
RFQ731-004155,x731,1,1,1,1,1,1.0,CFG731_2f9d539d4085d4b1,x731,31.903922229220917,CFG731_2f9d539d4085d4b1,ORACLE,True
RFQ731-004156,G731ST-HT,1,1,1,1,1,1.0,CFG731_7b2f69a7ca55041b,G731ST-HT,38.28104329980893,CFG731_7b2f69a7ca55041b,ORACLE,True
RFQ731-004157,x731,14,0,0,0,0,0.07142857142857142,CFG731_d67b44eae58dfe59,x731,27.009300553546012,CFG731_aa1770e6c2806f71,ORACLE,True
RFQ731-004158,G731ST-HT,1,1,1,1,1,1.0,CFG731_bbffb73f3dff6787,G731ST-HT,43.62559175409016,CFG731_bbffb73f3dff6787,ORACLE,True
RFQ731-004159,G731CA,1,1,1,1,1,1.0,CFG731_5bfe9492c76587ec,G731CA,40.29505422701036,CFG731_5bfe9492c76587ec,ORACLE,True
RFQ731-004160,G731CA,1,1,1,1,1,1.0,CFG731_19ec976991ce75a9,G731CA,39.68732416688803,CFG731_19ec976991ce75a9,ORACLE,True
RFQ731-004161,G731ST-LT,1,1,1,1,1,1.0,CFG731_1d89d7fdc7355744,G731ST-LT,33.48325964112654,CFG731_1d89d7fdc7355744,ORACLE,True
RFQ731-004162,x731,2,0,1,1,1,0.5,CFG731_e1c54b5b080fabb2,x731,33.457950941178076,CFG731_09176beb25719d23,ORACLE,True
RFQ731-004163,G731ST-LT,23,0,0,0,0,0.043478260869565216,CFG731_996314000fcfec4b,G731ST-LT,40.292207397333215,CFG731_069a81a9f63b5afa,ORACLE,True
RFQ731-004164,F731PW,1,1,1,1,1,1.0,CFG731_956456fc074ebc5a,F731PW,44.98054752398694,CFG731_956456fc074ebc5a,ORACLE,True
RFQ731-004165,x731,2,0,1,1,1,0.5,CFG731_a9ec8cda9130252f,x731,35.286054361129345,CFG731_f560db8c82450ee1,ORACLE,True
RFQ731-004166,F731PW,1,1,1,1,1,1.0,CFG731_7785b2914ebb6eaf,F731PW,35.928716728134134,CFG731_7785b2914ebb6eaf,ORACLE,True
RFQ731-004167,x731,1,1,1,1,1,1.0,CFG731_228013cfd0470f7a,x731,35.41112515697547,CFG731_228013cfd0470f7a,ORACLE,True
RFQ731-004168,x731,1,1,1,1,1,1.0,CFG731_162b59c5f8cf5a72,x731,36.14662036184271,CFG731_162b59c5f8cf5a72,ORACLE,True
RFQ731-004169,x731,1,1,1,1,1,1.0,CFG731_228013cfd0470f7a,x731,34.43157741776627,CFG731_228013cfd0470f7a,ORACLE,True
RFQ731-004170,x731,7,0,0,0,1,0.14285714285714285,CFG731_31aa13473958d7d3,x731,32.49336225204756,CFG731_776fc7d42eb46e40,ORACLE,True
RFQ731-004171,G731ST-LT,5,0,0,1,1,0.2,CFG731_3c070a82e4102784,G731ST-LT,40.68094719730767,CFG731_00533f723f7496de,ORACLE,True
RFQ731-004172,x731,4,0,0,1,1,0.25,CFG731_219ac3d01befd6d1,x731,35.576535102488876,CFG731_85b1e9bcb8b0b8be,ORACLE,True
RFQ731-004173,x731,1,1,1,1,1,1.0,CFG731_c9498cf6f4410d44,x731,37.407948157138335,CFG731_c9498cf6f4410d44,ORACLE,True
RFQ731-004174,G731CA,1,1,1,1,1,1.0,CFG731_acbf4c45af55caad,G731CA,39.86209950493823,CFG731_acbf4c45af55caad,ORACLE,True
RFQ731-004175,G731ST-LT,2,0,1,1,1,0.5,CFG731_49cd4cbef1081333,G731ST-LT,33.374441535084216,CFG731_cc03e3852895ae99,ORACLE,True
RFQ731-004176,x731,4,0,0,1,1,0.25,CFG731_496bd7a964d6cd85,x731,37.686772260745045,CFG731_8ad503c0be7c64be,ORACLE,True
RFQ731-004177,x731,2,0,1,1,1,0.5,CFG731_7f60255816247683,x731,33.13957818536334,CFG731_03f5618878f919e9,ORACLE,True
RFQ731-004178,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_af8fc23bebdac123,F731WD_DualChannel,45.18685332024931,CFG731_af8fc23bebdac123,ORACLE,True
RFQ731-004179,x731,11,0,0,0,0,0.09090909090909091,CFG731_3b2a32abbf148ca1,x731,33.2365829038986,CFG731_d5a8b991307aace7,ORACLE,True
RFQ731-004180,x731,8,0,0,0,1,0.125,CFG731_fa2849b259355775,x731,36.56470658872866,CFG731_945ec45cf3b7cf9b,ORACLE,True
RFQ731-004181,G731ST-HT,1,1,1,1,1,1.0,CFG731_ef8d68b6d278bfec,G731ST-HT,43.10757046130863,CFG731_ef8d68b6d278bfec,ORACLE,True
RFQ731-004182,x731,1,1,1,1,1,1.0,CFG731_8d78781f8753b72a,x731,34.017022500975784,CFG731_8d78781f8753b72a,ORACLE,True
RFQ731-004183,x731,4,0,0,1,1,0.25,CFG731_241d60e6ef5278be,x731,34.27070038286163,CFG731_56dbee462245ee56,ORACLE,True
RFQ731-004184,x731,10,0,0,0,1,0.1,CFG731_5c624ef6fa2b6510,x731,33.64044820002781,CFG731_b2cfdbf46904c03f,ORACLE,True
RFQ731-004185,G731ST-LT,1,1,1,1,1,1.0,CFG731_455da2f832a6b66d,G731ST-LT,30.99908928010526,CFG731_455da2f832a6b66d,ORACLE,True
RFQ731-004186,x731,1,1,1,1,1,1.0,CFG731_22fecf5bb26e1132,x731,39.52081028602953,CFG731_22fecf5bb26e1132,ORACLE,True
RFQ731-004187,x731,3,0,1,1,1,0.3333333333333333,CFG731_1f978c234895178c,x731,36.16788926168708,CFG731_338a3238e967f681,ORACLE,True
RFQ731-004188,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_cd1c2b236ffda331,F731WD_DualChannel,36.80457728364278,CFG731_cd1c2b236ffda331,ORACLE,True
RFQ731-004189,x731,20,0,0,0,0,0.05,CFG731_3b2a32abbf148ca1,x731,32.267228996133085,CFG731_48332037deb06db4,ORACLE,True
RFQ731-004190,F731WD_DualChannel,1,1,1,1,1,1.0,CFG731_819cb4e76943eca6,F731WD_DualChannel,42.75353885917217,CFG731_819cb4e76943eca6,ORACLE,True
RFQ731-004191,x731,1,1,1,1,1,1.0,CFG731_8d2d91c46ccfb471,x731,43.86832547746801,CFG731_8d2d91c46ccfb471,ORACLE,True
RFQ731-004192,x731,1,1,1,1,1,1.0,CFG731_337790e6bbcf15f4,x731,38.221471682939125,CFG731_337790e6bbcf15f4,ORACLE,True
RFQ731-004193,x731,5,0,0,1,1,0.2,CFG731_8c50542218db5cb0,x731,33.75023598233503,CFG731_de5e29fe1f740f3e,ORACLE,True
RFQ731-004194,x731,4,0,0,1,1,0.25,CFG731_3bcde7f8df32303c,x731,34.54570701065465,CFG731_4fcdf4e48e247790,ORACLE,True
RFQ731-004195,x731,3,0,1,1,1,0.3333333333333333,CFG731_9a0f0b26c7f24725,x731,36.88479177544076,CFG731_f4dfffb8a9fa30f7,ORACLE,True
RFQ731-004196,G731ST-HT,8,0,0,0,1,0.125,CFG731_c32627af59ba1526,G731ST-HT,40.36055169572268,CFG731_f6025c8da02be6ce,ORACLE,True
RFQ731-004197,F731TE,2,0,1,1,1,0.5,CFG731_3794187f0a0c3133,F731TE,34.39365529437659,CFG731_344778a042931752,ORACLE,True
RFQ731-004198,F731PW,1,1,1,1,1,1.0,CFG731_0d8116f4900c6919,F731PW,40.58416598580496,CFG731_0d8116f4900c6919,ORACLE,True
RFQ731-004199,G731ST-LT,2,0,1,1,1,0.5,CFG731_0fdf5c36c9c41e69,G731ST-LT,41.05219349524491,CFG731_671960d0fb04b698,ORACLE,True
RFQ731-004200,x731,2,0,1,1,1,0.5,CFG731_e8e7b7513a5c9544,x731,38.47114574379958,CFG731_34247ec265566826,ORACLE,True
RFQ731-004201,x731,4,0,0,1,1,0.25,CFG731_5e61ce3b60d15e11,x731,37.45616168948293,CFG731_5ffc2d74e4a3fb5a,ORACLE,True
RFQ731-004202,x731,2,0,1,1,1,0.5,CFG731_9e4fccece4d272d3,x731,31.598107548152612,CFG731_e8d4d37dfb814e2d,ORACLE,True
RFQ731-004203,x731,4,0,0,1,1,0.25,CFG731_440f9c9b032b7d0a,x731,31.11211997680657,CFG731_aa8c30a4f1baca2e,ORACLE,True
RFQ731-004204,G731ST-HT,1,1,1,1,1,1.0,CFG731_a4416ae9d698efa6,G731ST-HT,40.611219414236594,CFG731_a4416ae9d698efa6,ORACLE,True
RFQ731-004205,G731ST-LT,2,0,1,1,1,0.5,CFG731_996314000fcfec4b,G731ST-LT,41.65843323986341,CFG731_22da0d6030817265,ORACLE,True
RFQ731-004206,G731ST-HT,2,0,1,1,1,0.5,CFG731_eb70dc35972dc4b7,G731ST-HT,37.45167220832583,CFG731_baab4a7f51aced1f,ORACLE,True
RFQ731-004207,x731,4,0,0,1,1,0.25,CFG731_241d60e6ef5278be,x731,32.39495747870485,CFG731_e4d6e304563c3bae,ORACLE,True
RFQ731-004208,x731,2,0,1,1,1,0.5,CFG731_f97e51d1da57d99f,x731,35.75659923520169,CFG731_c52e06c2d714087a,ORACLE,True
RFQ731-004209,x731,3,0,1,1,1,0.3333333333333333,CFG731_2d0a81ff4ec49480,x731,37.71851664544059,CFG731_e66ce98c9fc7fa3b,ORACLE,True
RFQ731-004210,F731WD_DualChannel,2,0,1,1,1,0.5,CFG731_cd1c2b236ffda331,F731WD_DualChannel,32.971700584065445,CFG731_f53899c7a09e0138,ORACLE,True
RFQ731-004211,F731TE,1,1,1,1,1,1.0,CFG731_d8c69b7395beabbb,F731TE,40.816899664759006,CFG731_d8c69b7395beabbb,ORACLE,True
RFQ731-004212,G731ST-HT,2,0,1,1,1,0.5,CFG731_7b2f69a7ca55041b,G731ST-HT,39.52453689496653,CFG731_f2a296f2bedae0e8,ORACLE,True
RFQ731-004213,x731,1,1,1,1,1,1.0,CFG731_6513d2f5c85df9e4,x731,35.68546343043045,CFG731_6513d2f5c85df9e4,ORACLE,True
RFQ731-004214,F731TE,1,1,1,1,1,1.0,CFG731_3fe2202b70f330b1,F731TE,47.17152744811981,CFG731_3fe2202b70f330b1,ORACLE,True
RFQ731-004215,x731,1,1,1,1,1,1.0,CFG731_97c654bf006e698e,x731,35.50619793860865,CFG731_97c654bf006e698e,ORACLE,True
RFQ731-004216,x731,1,1,1,1,1,1.0,CFG731_f8b0b03f1ea66d75,x731,39.32624651170404,CFG731_f8b0b03f1ea66d75,ORACLE,True
RFQ731-004217,G731VG,1,1,1,1,1,1.0,CFG731_6a47b38d62a9fed3,G731VG,55.17349755067038,CFG731_6a47b38d62a9fed3,ORACLE,True
RFQ731-004218,x731,1,1,1,1,1,1.0,CFG731_1d3bf6638fef70ae,x731,34.27160698964024,CFG731_1d3bf6638fef70ae,ORACLE,True
RFQ731-004219,G731ST-LT,3,0,1,1,1,0.3333333333333333,CFG731_10085782ed0991cf,G731ST-LT,41.20673343711779,CFG731_613ed23f00a94a96,ORACLE,True
