rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,true_rank,candidate_count,requirement_count
RFQ731-002914,V8_EXTRACTED,False,x731,CFG731_fe9a409c6b2ba9cc,CFG731_b4987f1c95e91d0d,51,1979,17
RFQ731-002921,V8_EXTRACTED,False,x731,CFG731_7b2620a0a86146ac,CFG731_2e57977cf2dd500a,11,1979,14
RFQ731-002932,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,13,1979,11
RFQ731-002937,V8_EXTRACTED,False,x731,CFG731_ca8649ba85200ffb,CFG731_8d07e19298d09d34,109,1979,13
RFQ731-002940,V8_EXTRACTED,False,x731,CFG731_2e3a239679b68afe,CFG731_e8e7b7513a5c9544,72,1979,10
RFQ731-002942,V8_EXTRACTED,False,x731,CFG731_b4d39364171927b2,CFG731_e116a79dd463fd7e,145,1979,16
RFQ731-002944,V8_EXTRACTED,False,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_7f5bfa7b21e81359,12,1979,16
RFQ731-002947,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,14,1979,15
RFQ731-002948,V8_EXTRACTED,False,x731,CFG731_cf93550b4257fc7d,CFG731_5c624ef6fa2b6510,11,1979,15
RFQ731-002949,V8_EXTRACTED,False,x731,CFG731_e3fb1c7106d0cf73,CFG731_36d7686aca1200ae,75,1979,13
RFQ731-002952,V8_EXTRACTED,False,x731,CFG731_e9e5f6255573b434,CFG731_c6a3ff6155563d17,11,1979,15
RFQ731-002953,V8_EXTRACTED,False,x731,CFG731_e901d983321020a2,CFG731_1f0c09edcd967945,24,1979,13
RFQ731-002954,V8_EXTRACTED,False,x731,CFG731_7d1aac31230162fc,CFG731_14299a2a74e42d7f,25,1979,10
RFQ731-002955,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,13,1979,12
RFQ731-002965,V8_EXTRACTED,False,x731,CFG731_6084e24782dc3f55,CFG731_219ac3d01befd6d1,19,1979,14
RFQ731-002966,V8_EXTRACTED,False,x731,CFG731_e901d983321020a2,CFG731_8d07e19298d09d34,84,1979,13
RFQ731-002967,V8_EXTRACTED,False,x731,CFG731_fe2a2a8faea232df,CFG731_f4856d563cc31f77,25,1979,14
RFQ731-002974,V8_EXTRACTED,False,G731CA,CFG731_d3d0547b464f691d,CFG731_49cd4cbef1081333,22,1979,9
RFQ731-002975,V8_EXTRACTED,False,x731,CFG731_031651b598bdbd79,CFG731_962b6fcde3072947,53,1979,14
RFQ731-002980,V8_EXTRACTED,False,x731,CFG731_0064bc7bf2ed5868,CFG731_bba93a1b44b6ab73,230,1979,13
RFQ731-002982,V8_EXTRACTED,False,x731,CFG731_56310c55a01272a3,CFG731_9e4fccece4d272d3,14,1979,13
RFQ731-002983,V8_EXTRACTED,False,x731,CFG731_87ce9768865f4127,CFG731_9e4fccece4d272d3,16,1979,14
RFQ731-002988,V8_EXTRACTED,False,x731,CFG731_cdff804db4995f6d,CFG731_8d07e19298d09d34,93,1979,12
RFQ731-002990,V8_EXTRACTED,False,x731,CFG731_695e540255cc94da,CFG731_3b2a32abbf148ca1,19,1979,13
RFQ731-002991,V8_EXTRACTED,False,x731,CFG731_70aa5a64b0803277,CFG731_8d07e19298d09d34,11,1979,17
RFQ731-002994,V8_EXTRACTED,False,x731,CFG731_a9a1b4f80067a4f8,CFG731_962b6fcde3072947,14,1979,15
RFQ731-003000,V8_EXTRACTED,False,F731PW,CFG731_0781a0fecc8f46d5,CFG731_07fb816f7dc25bc8,119,1979,11
RFQ731-003002,V8_EXTRACTED,False,G731ST-HT,CFG731_ff5d8da56ff22796,CFG731_bbffb73f3dff6787,13,1979,12
RFQ731-003005,V8_EXTRACTED,False,x731,CFG731_2280a2734a5a07b0,CFG731_6bdadac99b2f7b39,12,1979,14
RFQ731-003007,V8_EXTRACTED,False,G731ST-LT,CFG731_bc9146cb8459e9c2,CFG731_2469d1b04bd775f6,17,1979,14
RFQ731-003012,V8_EXTRACTED,False,x731,CFG731_e674340656a7fb0a,CFG731_7ffc09802c7b60bf,37,1979,16
RFQ731-003014,V8_EXTRACTED,False,x731,CFG731_175dfbf580a50b51,CFG731_241261e6f2e0673c,62,1979,14
RFQ731-003019,V8_EXTRACTED,False,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_996314000fcfec4b,14,1979,14
RFQ731-003020,V8_EXTRACTED,False,x731,CFG731_953eb2d6f6ffc3a0,CFG731_e8e7b7513a5c9544,27,1979,16
RFQ731-003023,V8_EXTRACTED,False,x731,CFG731_bc06761f9c625643,CFG731_7308ee8503151ef3,12,1979,18
RFQ731-003032,V8_EXTRACTED,False,x731,CFG731_5789f006b670582c,CFG731_e1c54b5b080fabb2,154,1979,12
RFQ731-003043,V8_EXTRACTED,False,x731,CFG731_1434e7eedafa69d1,CFG731_9db378257f9cf6a7,215,1979,13
RFQ731-003053,V8_EXTRACTED,False,x731,CFG731_736d7f6d47393e47,CFG731_496bd7a964d6cd85,16,1979,14
RFQ731-003059,V8_EXTRACTED,False,G731CA,CFG731_2cb814ee06486282,CFG731_91e51485b56960b2,40,1979,8
RFQ731-003061,V8_EXTRACTED,False,x731,CFG731_c42374cc9dea3494,CFG731_9db378257f9cf6a7,11,1979,13
RFQ731-003066,V8_EXTRACTED,False,x731,CFG731_25b84d9ab233c6bf,CFG731_7521d5a6673c8628,14,1979,12
RFQ731-003068,V8_EXTRACTED,False,x731,CFG731_ab5177144fa1d704,CFG731_6bdadac99b2f7b39,51,1979,12
RFQ731-003073,V8_EXTRACTED,False,x731,CFG731_117f19eb2913314e,CFG731_a41fe4e67e82e94f,24,1979,16
RFQ731-003076,V8_EXTRACTED,False,x731,CFG731_ac0f372c930c2e22,CFG731_8d07e19298d09d34,376,1979,13
RFQ731-003082,V8_EXTRACTED,False,x731,CFG731_a1cadf8c4a6793ba,CFG731_3b2a32abbf148ca1,17,1979,15
RFQ731-003097,V8_EXTRACTED,False,x731,CFG731_ac0f372c930c2e22,CFG731_1b5b895b5e259903,65,1979,13
RFQ731-003104,V8_EXTRACTED,False,G731ST-LT,CFG731_dac27b97cd6b7ff8,CFG731_c050936f4a70e2a0,23,1979,14
RFQ731-003111,V8_EXTRACTED,False,x731,CFG731_a5e5e12c08e4e838,CFG731_40e06ca56bd88fa1,11,1979,15
RFQ731-003114,V8_EXTRACTED,False,x731,CFG731_2205a8cc5d1ff08b,CFG731_e8e7b7513a5c9544,41,1979,13
RFQ731-003115,V8_EXTRACTED,False,x731,CFG731_cb9d6c11077bd307,CFG731_ad672c682712eda8,27,1979,16
RFQ731-003133,V8_EXTRACTED,False,x731,CFG731_b187fb9ad3627171,CFG731_ef980c35ed5ff3e4,51,1979,13
RFQ731-003138,V8_EXTRACTED,False,G731ST-LT,CFG731_845802fc60449063,CFG731_49cd4cbef1081333,24,1979,13
RFQ731-003139,V8_EXTRACTED,False,x731,CFG731_fe5ec1b0bcdbd396,CFG731_7ffc09802c7b60bf,30,1979,16
RFQ731-003142,V8_EXTRACTED,False,x731,CFG731_b1631f2fb876e4f4,CFG731_6526112621a9ee97,364,1979,11
RFQ731-003144,V8_EXTRACTED,False,x731,CFG731_b2ad61cdb45a54fb,CFG731_04a53b6cc81d57d6,21,1979,14
RFQ731-003146,V8_EXTRACTED,False,x731,CFG731_14ec1773441318c2,CFG731_8d07e19298d09d34,55,1979,12
RFQ731-003147,V8_EXTRACTED,False,G731ST-LT,CFG731_58b9913d8024b015,CFG731_32b4b1ec4513af66,15,1979,10
RFQ731-003151,V8_EXTRACTED,False,x731,CFG731_5362e45ac22e6417,CFG731_579057193c092394,99,1979,14
RFQ731-003155,V8_EXTRACTED,False,G731CA,CFG731_f235f4dd7693c885,CFG731_6b36d25fda044bf5,33,1979,11
RFQ731-003158,V8_EXTRACTED,False,x731,CFG731_0cf73cced42104be,CFG731_3662a471d9ce3167,70,1979,16
RFQ731-003159,V8_EXTRACTED,False,G731ST-LT,CFG731_5be384035f37d372,CFG731_a40ab19ad6671fbe,13,1979,15
RFQ731-003161,V8_EXTRACTED,False,x731,CFG731_d0bd848c8f934b33,CFG731_f4856d563cc31f77,15,1979,12
RFQ731-003165,V8_EXTRACTED,False,x731,CFG731_da757fc78485b6cc,CFG731_e1c54b5b080fabb2,210,1979,11
RFQ731-003172,V8_EXTRACTED,False,x731,CFG731_22fecf5bb26e1132,CFG731_28ac43a93658ad6b,29,1979,16
RFQ731-003175,V8_EXTRACTED,False,F731TE,CFG731_4d0235c9d5cc61be,CFG731_226e375c4e7aa2a0,96,1979,10
RFQ731-003183,V8_EXTRACTED,False,x731,CFG731_abc11b72fc871228,CFG731_140a9819128d92da,116,1979,15
RFQ731-003185,V8_EXTRACTED,False,x731,CFG731_69502d87794881ea,CFG731_3b2a32abbf148ca1,40,1979,14
RFQ731-003188,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,13,1979,12
RFQ731-003195,V8_EXTRACTED,False,x731,CFG731_0be1e83a71642630,CFG731_31aa13473958d7d3,13,1979,16
RFQ731-003204,V8_EXTRACTED,False,G731ST-HT,CFG731_b7a7770d19b6f648,CFG731_cc9ac35e4d9a1854,12,1979,13
RFQ731-003208,V8_EXTRACTED,False,x731,CFG731_8634a8a0a780401d,CFG731_3b2a32abbf148ca1,35,1979,12
RFQ731-003212,V8_EXTRACTED,False,x731,CFG731_eaca39956a83b99d,CFG731_5cfa203ca7029f1c,11,1979,12
RFQ731-003220,V8_EXTRACTED,False,F731PW,CFG731_0781a0fecc8f46d5,CFG731_07fb816f7dc25bc8,113,1979,11
RFQ731-003231,V8_EXTRACTED,False,G731ST-LT,CFG731_845802fc60449063,CFG731_49cd4cbef1081333,28,1979,14
RFQ731-003239,V8_EXTRACTED,False,x731,CFG731_8bd839e0c8855562,CFG731_df5f598a914fb1cc,21,1979,12
RFQ731-003241,V8_EXTRACTED,False,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_e03b41992c837b34,29,1979,13
RFQ731-003247,V8_EXTRACTED,False,x731,CFG731_af755e9c46cfadd4,CFG731_2e57977cf2dd500a,11,1979,14
RFQ731-003250,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,26,1979,14
RFQ731-003256,V8_EXTRACTED,False,x731,CFG731_35443b2ee17ecca9,CFG731_9db378257f9cf6a7,13,1979,12
RFQ731-003261,V8_EXTRACTED,False,x731,CFG731_c9f99492e564a888,CFG731_e1c54b5b080fabb2,11,1979,13
RFQ731-003270,V8_EXTRACTED,False,x731,CFG731_031d8f2fe50bf3d1,CFG731_3611bb1fba248e38,27,1979,14
RFQ731-003271,V8_EXTRACTED,False,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,18,1979,16
RFQ731-003288,V8_EXTRACTED,False,x731,CFG731_b0cb3b337215aa5b,CFG731_70b38ab75d3ca724,11,1979,13
RFQ731-003289,V8_EXTRACTED,False,x731,CFG731_68d0d8577edab436,CFG731_4e59e6fc4174afa3,25,1979,12
RFQ731-003311,V8_EXTRACTED,False,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_32b4b1ec4513af66,15,1979,15
RFQ731-003312,V8_EXTRACTED,False,x731,CFG731_92e7a454f95768c1,CFG731_3662a471d9ce3167,65,1979,14
RFQ731-003317,V8_EXTRACTED,False,x731,CFG731_bd00839e452c6958,CFG731_9def6f7d289bea90,12,1979,11
RFQ731-003320,V8_EXTRACTED,False,x731,CFG731_fc05c65994b9f9f2,CFG731_9d9ebc2acccb06ad,52,1979,13
RFQ731-003335,V8_EXTRACTED,False,x731,CFG731_aaecd8f48f0639a0,CFG731_40e06ca56bd88fa1,37,1979,11
RFQ731-003337,V8_EXTRACTED,False,x731,CFG731_2e5bd0d53757f625,CFG731_70b38ab75d3ca724,123,1979,13
RFQ731-003344,V8_EXTRACTED,False,x731,CFG731_5f2fdad66cde083e,CFG731_7822370b42865359,41,1979,14
RFQ731-003346,V8_EXTRACTED,False,x731,CFG731_0e3baae8e946721c,CFG731_57a2b410fc32b41a,13,1979,12
RFQ731-003347,V8_EXTRACTED,False,x731,CFG731_9a88481e80177d0c,CFG731_e80085d86d0bbfa9,37,1979,17
RFQ731-003360,V8_EXTRACTED,False,G731ST-HT,CFG731_fcf6a3b44d96735f,CFG731_b3ed2928d6d65710,38,1979,10
RFQ731-003365,V8_EXTRACTED,False,x731,CFG731_b5a071e920590337,CFG731_83f956404d04e6cd,11,1979,14
RFQ731-003368,V8_EXTRACTED,False,x731,CFG731_35443b2ee17ecca9,CFG731_9db378257f9cf6a7,13,1979,11
RFQ731-003370,V8_EXTRACTED,False,x731,CFG731_d517f4f2d9736ee5,CFG731_3b2a32abbf148ca1,12,1979,14
RFQ731-003372,V8_EXTRACTED,False,G731ST-HT,CFG731_6649a4899673b05e,CFG731_4aa7d46b9cfa7d7b,21,1979,13
RFQ731-003373,V8_EXTRACTED,False,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_8216f56c8f1b8479,26,1979,12
RFQ731-003374,V8_EXTRACTED,False,G731ST-HT,CFG731_6e53621a73b55f2c,CFG731_7b2f69a7ca55041b,14,1979,14
RFQ731-003381,V8_EXTRACTED,False,x731,CFG731_4ba013fed31fb45f,CFG731_f1355b6f00fd7f67,28,1979,12
RFQ731-003393,V8_EXTRACTED,False,x731,CFG731_8956c16bd3b9a345,CFG731_e8e7b7513a5c9544,12,1979,13
RFQ731-003395,V8_EXTRACTED,False,x731,CFG731_d67b44eae58dfe59,CFG731_ef980c35ed5ff3e4,60,1979,15
RFQ731-003398,V8_EXTRACTED,False,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_eb70dc35972dc4b7,27,1979,12
RFQ731-003399,V8_EXTRACTED,False,G731CA,CFG731_f235f4dd7693c885,CFG731_32b4b1ec4513af66,13,1979,10
RFQ731-003400,V8_EXTRACTED,False,x731,CFG731_8cf35251fcd54982,CFG731_32a4bb12438a37ab,19,1979,16
RFQ731-003407,V8_EXTRACTED,False,x731,CFG731_dbb33a574e3ad4d8,CFG731_8d07e19298d09d34,36,1979,13
RFQ731-003408,V8_EXTRACTED,False,x731,CFG731_33fed5318b1a4f2f,CFG731_353333bad447dbef,43,1979,14
RFQ731-003412,V8_EXTRACTED,False,x731,CFG731_5f07d1fd22503872,CFG731_f1355b6f00fd7f67,102,1979,10
RFQ731-003422,V8_EXTRACTED,False,x731,CFG731_fe424f85d85e1c0c,CFG731_3c119308d8305ad4,92,1979,13
RFQ731-003427,V8_EXTRACTED,False,x731,CFG731_b80e7ed679169677,CFG731_6f7a5cd92e9a022d,24,1979,14
RFQ731-003429,V8_EXTRACTED,False,x731,CFG731_ab7c99e095bc84f9,CFG731_3b2a32abbf148ca1,12,1979,18
RFQ731-003431,V8_EXTRACTED,False,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,12,1979,11
RFQ731-003439,V8_EXTRACTED,False,x731,CFG731_5789f006b670582c,CFG731_e1c54b5b080fabb2,54,1979,13
RFQ731-003441,V8_EXTRACTED,False,x731,CFG731_b761b914f76d159e,CFG731_927f189839c665ae,19,1979,11
RFQ731-003443,V8_EXTRACTED,False,x731,CFG731_ef2da8cd513b19be,CFG731_3727d181b2806370,19,1979,13
RFQ731-003448,V8_EXTRACTED,False,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_32b4b1ec4513af66,11,1979,14
RFQ731-003451,V8_EXTRACTED,False,G731ST-LT,CFG731_098817d766a37bc2,CFG731_0e146b48e4ed8b98,25,1979,15
RFQ731-003457,V8_EXTRACTED,False,x731,CFG731_fe424f85d85e1c0c,CFG731_2683cf7e09782f5e,19,1979,18
RFQ731-003459,V8_EXTRACTED,False,x731,CFG731_bb4f0886ba308d63,CFG731_27b6b45b43224be7,12,1979,13
RFQ731-003461,V8_EXTRACTED,False,G731ST-LT,CFG731_bd771effc0c19f23,CFG731_49cd4cbef1081333,53,1979,13
RFQ731-003462,V8_EXTRACTED,False,x731,CFG731_ae226e31119be9bd,CFG731_9e4fccece4d272d3,110,1979,14
RFQ731-003465,V8_EXTRACTED,False,x731,CFG731_4f69dda45b9029b5,CFG731_60f3aae8ede70fe0,117,1979,17
RFQ731-003467,V8_EXTRACTED,False,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,19,1979,15
RFQ731-003473,V8_EXTRACTED,False,x731,CFG731_63f33b68f29fecef,CFG731_3662a471d9ce3167,20,1979,16
RFQ731-003476,V8_EXTRACTED,False,x731,CFG731_95e2d680672ff303,CFG731_482678d927834b42,267,1979,12
RFQ731-003479,V8_EXTRACTED,False,x731,CFG731_35443b2ee17ecca9,CFG731_e1c54b5b080fabb2,18,1979,11
RFQ731-003480,V8_EXTRACTED,False,x731,CFG731_fa063863b8688588,CFG731_7942d32924313c96,52,1979,13
RFQ731-003482,V8_EXTRACTED,False,x731,CFG731_9228cc48e333917c,CFG731_0fbee36816b7af98,11,1979,17
RFQ731-003484,V8_EXTRACTED,False,G731ST-HT,CFG731_ff5d8da56ff22796,CFG731_288e4c99b4e02895,44,1979,12
RFQ731-003486,V8_EXTRACTED,False,G731ST-HT,CFG731_86a2340212c01d2a,CFG731_6e53621a73b55f2c,14,1979,16
RFQ731-003494,V8_EXTRACTED,False,x731,CFG731_9fcbeaf9d5010d3a,CFG731_357a7724550c556f,24,1979,13
RFQ731-003497,V8_EXTRACTED,False,G731ST-LT,CFG731_515a31451814aae9,CFG731_e03b41992c837b34,72,1979,15
RFQ731-003510,V8_EXTRACTED,False,x731,CFG731_7942d32924313c96,CFG731_1f0c09edcd967945,16,1979,14
RFQ731-003511,V8_EXTRACTED,False,x731,CFG731_fe9a409c6b2ba9cc,CFG731_b4987f1c95e91d0d,41,1979,16
RFQ731-003512,V8_EXTRACTED,False,x731,CFG731_cf93550b4257fc7d,CFG731_5c624ef6fa2b6510,11,1979,14
RFQ731-003519,V8_EXTRACTED,False,G731ST-HT,CFG731_3c6c3a0686e047ad,CFG731_288e4c99b4e02895,46,1979,13
RFQ731-003521,V8_EXTRACTED,False,G731ST-LT,CFG731_159f3a6877b5a5d2,CFG731_a57ffd88d58eb498,21,1979,12
RFQ731-003527,V8_EXTRACTED,False,x731,CFG731_3d652e6a54b1c68b,CFG731_ef980c35ed5ff3e4,32,1979,17
RFQ731-003535,V8_EXTRACTED,False,x731,CFG731_c0f829ddab491342,CFG731_83f956404d04e6cd,19,1979,13
RFQ731-003537,V8_EXTRACTED,False,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,11,1979,17
RFQ731-003552,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,23,1979,10
RFQ731-003560,V8_EXTRACTED,False,x731,CFG731_6638f62366414007,CFG731_f87794e7a98d0b11,53,1979,16
RFQ731-003564,V8_EXTRACTED,False,x731,CFG731_999fe1a8f2314c11,CFG731_3c119308d8305ad4,99,1979,15
RFQ731-003565,V8_EXTRACTED,False,x731,CFG731_8e67aa9e7165e68f,CFG731_27caf5a2443603ad,29,1979,15
RFQ731-003569,V8_EXTRACTED,False,x731,CFG731_0799b36c303c0978,CFG731_0fbee36816b7af98,17,1979,16
RFQ731-003572,V8_EXTRACTED,False,x731,CFG731_de67d4c164ed05bc,CFG731_8c50542218db5cb0,57,1979,15
RFQ731-003577,V8_EXTRACTED,False,x731,CFG731_8048d4394d2fbde3,CFG731_6526112621a9ee97,176,1979,11
RFQ731-003578,V8_EXTRACTED,False,x731,CFG731_337790e6bbcf15f4,CFG731_efc9d6b915117e15,12,1979,15
RFQ731-003588,V8_EXTRACTED,False,x731,CFG731_618cb6c1c21feda4,CFG731_1f978c234895178c,44,1979,14
RFQ731-003589,V8_EXTRACTED,False,x731,CFG731_96c2ea74f0083869,CFG731_e80085d86d0bbfa9,43,1979,16
RFQ731-003593,V8_EXTRACTED,False,G731CA,CFG731_e85a7fcdd0521e90,CFG731_3b2a32abbf148ca1,55,1979,12
RFQ731-003595,V8_EXTRACTED,False,x731,CFG731_cd4f211fbf872f2e,CFG731_da02526d254e2e35,96,1979,16
RFQ731-003597,V8_EXTRACTED,False,x731,CFG731_260c36430f7c2d03,CFG731_4d7e108ea05eeb07,11,1979,15
RFQ731-003600,V8_EXTRACTED,False,x731,CFG731_6204dd6ea742eb13,CFG731_92d4ed621aef46c2,71,1979,12
RFQ731-003604,V8_EXTRACTED,False,G731ST-LT,CFG731_515a31451814aae9,CFG731_e03b41992c837b34,38,1979,12
RFQ731-003622,V8_EXTRACTED,False,x731,CFG731_61e03f690afcaa1a,CFG731_05cf1a0209b4f9a8,40,1979,17
RFQ731-003624,V8_EXTRACTED,False,x731,CFG731_644efca41c3e2def,CFG731_f0cf22354800092d,18,1979,14
RFQ731-003629,V8_EXTRACTED,False,x731,CFG731_2666da4dbcc5e5bd,CFG731_241d60e6ef5278be,21,1979,13
RFQ731-003639,V8_EXTRACTED,False,x731,CFG731_557eff71f11cfc98,CFG731_3662a471d9ce3167,26,1979,17
RFQ731-003646,V8_EXTRACTED,False,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,26,1979,14
RFQ731-003647,V8_EXTRACTED,False,x731,CFG731_b1196e0942d6104e,CFG731_05cf1a0209b4f9a8,208,1979,14
RFQ731-003649,V8_EXTRACTED,False,x731,CFG731_53cffcda6b4f1ffb,CFG731_8d07e19298d09d34,131,1979,12
RFQ731-003654,V8_EXTRACTED,False,x731,CFG731_563ef0dc6253e3f7,CFG731_7822370b42865359,52,1979,14
RFQ731-003656,V8_EXTRACTED,False,x731,CFG731_7a885e8a3e0ce8ad,CFG731_6bdadac99b2f7b39,338,1979,12
RFQ731-003666,V8_EXTRACTED,False,x731,CFG731_031d8f2fe50bf3d1,CFG731_219ac3d01befd6d1,11,1979,15
RFQ731-003670,V8_EXTRACTED,False,x731,CFG731_9228cc48e333917c,CFG731_0fbee36816b7af98,15,1979,15
RFQ731-003673,V8_EXTRACTED,False,G731CA,CFG731_452fb8d2c450816e,CFG731_b97ce0f180acf155,15,1979,12
RFQ731-003675,V8_EXTRACTED,False,x731,CFG731_7eb5b2d6a16dd3a3,CFG731_da02526d254e2e35,47,1979,16
RFQ731-003684,V8_EXTRACTED,False,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_49cd4cbef1081333,50,1979,12
RFQ731-003686,V8_EXTRACTED,False,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_32b4b1ec4513af66,11,1979,13
RFQ731-003690,V8_EXTRACTED,False,x731,CFG731_33d5b52db510e046,CFG731_63eea9420833169a,69,1979,13
RFQ731-003691,V8_EXTRACTED,False,x731,CFG731_917fc613cc9bf56a,CFG731_05cf1a0209b4f9a8,100,1979,16
RFQ731-003692,V8_EXTRACTED,False,x731,CFG731_fb76e1a3b49d565f,CFG731_6b36d25fda044bf5,17,1979,14
RFQ731-003693,V8_EXTRACTED,False,x731,CFG731_258498329a834b05,CFG731_e049618b920d59b6,12,1979,15
RFQ731-003697,V8_EXTRACTED,False,x731,CFG731_3cfe26a4a6491587,CFG731_04a53b6cc81d57d6,23,1979,15
RFQ731-003698,V8_EXTRACTED,False,x731,CFG731_b1196e0942d6104e,CFG731_d67b44eae58dfe59,103,1979,13
RFQ731-003701,V8_EXTRACTED,False,G731CA,CFG731_edf13ed38a4b54de,CFG731_b97ce0f180acf155,11,1979,14
RFQ731-003703,V8_EXTRACTED,False,x731,CFG731_2d4ebd2132481193,CFG731_219ac3d01befd6d1,16,1979,15
RFQ731-003725,V8_EXTRACTED,False,x731,CFG731_1f7c154d7e34e86e,CFG731_962b6fcde3072947,63,1979,13
RFQ731-003728,V8_EXTRACTED,False,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_c32627af59ba1526,28,1979,12
RFQ731-003735,V8_EXTRACTED,False,x731,CFG731_6920f76e20b3b3ac,CFG731_6bdadac99b2f7b39,31,1979,12
RFQ731-003748,V8_EXTRACTED,False,x731,CFG731_3d79b5ed69541acc,CFG731_219ac3d01befd6d1,15,1979,16
RFQ731-003750,V8_EXTRACTED,False,x731,CFG731_cbbe948e572a42e8,CFG731_8d07e19298d09d34,11,1979,15
RFQ731-003753,V8_EXTRACTED,False,x731,CFG731_56310c55a01272a3,CFG731_6f8c15548921e4c2,13,1979,12
RFQ731-003757,V8_EXTRACTED,False,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_32b4b1ec4513af66,25,1979,14
RFQ731-003779,V8_EXTRACTED,False,x731,CFG731_fdb901ceaee1caed,CFG731_6b36d25fda044bf5,17,1979,12
RFQ731-003780,V8_EXTRACTED,False,x731,CFG731_3352d611bcf09d74,CFG731_c11c5ee5deff9a1e,82,1979,15
RFQ731-003782,V8_EXTRACTED,False,x731,CFG731_f030e97d69c5c359,CFG731_0db950a4979d2c52,17,1979,17
RFQ731-003784,V8_EXTRACTED,False,G731CA,CFG731_b43582909c828d95,CFG731_6b36d25fda044bf5,318,1979,11
RFQ731-003787,V8_EXTRACTED,False,G731ST-LT,CFG731_0d6df01ace2df68d,CFG731_49cd4cbef1081333,19,1979,13
RFQ731-003791,V8_EXTRACTED,False,x731,CFG731_9fcbeaf9d5010d3a,CFG731_357a7724550c556f,11,1979,13
RFQ731-003801,V8_EXTRACTED,False,x731,CFG731_df5f598a914fb1cc,CFG731_27b6b45b43224be7,19,1979,14
RFQ731-003802,V8_EXTRACTED,False,x731,CFG731_bb61f56875b25c60,CFG731_9c182e1af1606c9d,36,1979,12
RFQ731-003805,V8_EXTRACTED,False,x731,CFG731_2e5bd0d53757f625,CFG731_97fec9a076550ea5,13,1979,16
RFQ731-003807,V8_EXTRACTED,False,x731,CFG731_ab7c99e095bc84f9,CFG731_3b2a32abbf148ca1,15,1979,16
RFQ731-003808,V8_EXTRACTED,False,x731,CFG731_86b45f3244313c4c,CFG731_618cb6c1c21feda4,12,1979,12
RFQ731-003813,V8_EXTRACTED,False,x731,CFG731_e7462b3bbda81f78,CFG731_a59cc7e57b856164,24,1979,11
RFQ731-003815,V8_EXTRACTED,False,x731,CFG731_deb3d65220135a9e,CFG731_3c119308d8305ad4,44,1979,14
RFQ731-003820,V8_EXTRACTED,False,G731ST-LT,CFG731_b86bbf24b1c3a419,CFG731_0fdf5c36c9c41e69,26,1979,15
RFQ731-003822,V8_EXTRACTED,False,x731,CFG731_90dc5a2ccc9e8c22,CFG731_663e1e93ec389f08,20,1979,17
RFQ731-003826,V8_EXTRACTED,False,G731ST-LT,CFG731_d32eee68715fee63,CFG731_32b4b1ec4513af66,20,1979,15
RFQ731-003836,V8_EXTRACTED,False,x731,CFG731_18e687233239e907,CFG731_e8e7b7513a5c9544,15,1979,16
RFQ731-003854,V8_EXTRACTED,False,x731,CFG731_bf345eee1e43eaf0,CFG731_8c50542218db5cb0,90,1979,15
RFQ731-003857,V8_EXTRACTED,False,x731,CFG731_33fed5318b1a4f2f,CFG731_353333bad447dbef,41,1979,14
RFQ731-003859,V8_EXTRACTED,False,G731ST-LT,CFG731_d5af433b36265df1,CFG731_996314000fcfec4b,58,1979,17
RFQ731-003861,V8_EXTRACTED,False,x731,CFG731_dd35920267346811,CFG731_6b36d25fda044bf5,94,1979,15
RFQ731-003863,V8_EXTRACTED,False,x731,CFG731_ef2da8cd513b19be,CFG731_9be0c5ce20280448,40,1979,13
RFQ731-003866,V8_EXTRACTED,False,x731,CFG731_2d75c413dea7052f,CFG731_496bd7a964d6cd85,12,1979,16
