rfq_id,characteristic,internal_value,error_type
RFQ731-003450,housing,ST,TRUE_POSITIVE
RFQ731-000475,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001469,binaerOpenColl_MP,MP4,TRUE_POSITIVE
RFQ731-003713,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003860,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004908,powerSupply,1,TRUE_POSITIVE
RFQ731-000555,housing,ST,TRUE_POSITIVE
RFQ731-003462,dataInterface,NN,TRUE_POSITIVE
RFQ731-000775,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000140,housing,ST,TRUE_POSITIVE
RFQ731-001331,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002932,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003850,powerSupply,1,TRUE_POSITIVE
RFQ731-003823,numberOfChannels,2,TRUE_POSITIVE
RFQ731-004288,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-004958,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002704,devCategory,G,TRUE_POSITIVE
RFQ731-002660,housing,ST,TRUE_POSITIVE
RFQ731-003925,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003891,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-004657,devCategory,F,TRUE_POSITIVE
RFQ731-004447,certification,NN,TRUE_POSITIVE
RFQ731-001807,explosionApproval,N,TRUE_POSITIVE
RFQ731-003328,customUserFluid,1,TRUE_POSITIVE
RFQ731-001434,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001492,certification,NN,TRUE_POSITIVE
RFQ731-001507,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001362,devCategory,G,TRUE_POSITIVE
RFQ731-001911,characteristic,GP,TRUE_POSITIVE
RFQ731-000572,devCategory,F,TRUE_POSITIVE
RFQ731-001653,powerSupply,1,TRUE_POSITIVE
RFQ731-000537,explosionApproval,N,TRUE_POSITIVE
RFQ731-001594,certification,NN,TRUE_POSITIVE
RFQ731-001893,devCategory,F,TRUE_POSITIVE
RFQ731-004113,explosionApproval,F,TRUE_POSITIVE
RFQ731-001605,powerSupply,1,TRUE_POSITIVE
RFQ731-004717,characteristic,GP,TRUE_POSITIVE
RFQ731-003527,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002824,binaerOpenColl_MP,MP4,TRUE_POSITIVE
RFQ731-001676,characteristic,GP,TRUE_POSITIVE
RFQ731-002960,devCategory,F,TRUE_POSITIVE
RFQ731-001792,housing,ST,TRUE_POSITIVE
RFQ731-002335,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004534,customUserFluid,1,TRUE_POSITIVE
RFQ731-000046,powerSupply,1,TRUE_POSITIVE
RFQ731-000930,characteristic,GP,TRUE_POSITIVE
RFQ731-003647,certification,NN,TRUE_POSITIVE
RFQ731-000166,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000132,characteristic,GP,TRUE_POSITIVE
RFQ731-001987,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001078,protectionArea,2,TRUE_POSITIVE
RFQ731-004178,numberOfChannels,2,TRUE_POSITIVE
RFQ731-000614,certification,NN,TRUE_POSITIVE
RFQ731-003050,characteristic,CA,TRUE_POSITIVE
RFQ731-004609,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004224,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-000115,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000786,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001016,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001410,protectionArea,2,TRUE_POSITIVE
RFQ731-001423,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002205,certification,NN,TRUE_POSITIVE
RFQ731-001591,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001320,housing,ST,TRUE_POSITIVE
RFQ731-002580,customUserFluid,1,TRUE_POSITIVE
RFQ731-000096,customUserFluid,1,TRUE_POSITIVE
RFQ731-004384,devCategory,F,TRUE_POSITIVE
RFQ731-000945,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004256,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002262,explosionApproval,F,TRUE_POSITIVE
RFQ731-000441,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003632,dataInterface,NN,TRUE_POSITIVE
RFQ731-004228,numberOfChannels,2,TRUE_POSITIVE
RFQ731-004713,dataInterface,MT,TRUE_POSITIVE
RFQ731-004874,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000625,characteristic,WD,TRUE_POSITIVE
RFQ731-000481,customUserFluid,1,TRUE_POSITIVE
RFQ731-001852,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001921,powerSupply,1,TRUE_POSITIVE
RFQ731-002756,certification,NN,TRUE_POSITIVE
RFQ731-002245,protectionArea,2,TRUE_POSITIVE
RFQ731-001960,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000272,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001588,devCategory,G,TRUE_POSITIVE
RFQ731-002266,certification,NN,TRUE_POSITIVE
RFQ731-001508,certification,NN,TRUE_POSITIVE
RFQ731-002969,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001976,housing,ST,TRUE_POSITIVE
RFQ731-004583,explosionApproval,A,TRUE_POSITIVE
RFQ731-002900,explosionApproval,N,TRUE_POSITIVE
RFQ731-001767,devCategory,F,TRUE_POSITIVE
RFQ731-002972,customUserFluid,1,TRUE_POSITIVE
RFQ731-003369,powerSupply,1,TRUE_POSITIVE
RFQ731-001466,protectionArea,2,TRUE_POSITIVE
RFQ731-000456,housing,ST,TRUE_POSITIVE
RFQ731-000866,housing,ST,TRUE_POSITIVE
RFQ731-000906,powerSupply,1,TRUE_POSITIVE
RFQ731-000911,powerSupply,4,TRUE_POSITIVE
RFQ731-000148,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001220,temperaturEingaenge,TT2,TRUE_POSITIVE
RFQ731-002875,powerSupply,1,TRUE_POSITIVE
RFQ731-004589,protectionArea,2,TRUE_POSITIVE
RFQ731-004680,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002333,customUserFluid,1,TRUE_POSITIVE
RFQ731-003302,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-003344,characteristic,GP,TRUE_POSITIVE
RFQ731-001104,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001413,housing,ST,TRUE_POSITIVE
RFQ731-004047,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-001112,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004968,devCategory,F,TRUE_POSITIVE
RFQ731-000851,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004095,certification,NN,TRUE_POSITIVE
RFQ731-003353,explosionApproval,N,TRUE_POSITIVE
RFQ731-000274,characteristic,GP,TRUE_POSITIVE
RFQ731-001232,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001315,devCategory,G,TRUE_POSITIVE
RFQ731-000161,housing,ST,TRUE_POSITIVE
RFQ731-000011,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000557,devCategory,F,TRUE_POSITIVE
RFQ731-001831,devCategory,F,TRUE_POSITIVE
RFQ731-003214,housing,ST,TRUE_POSITIVE
RFQ731-004111,devCategory,F,TRUE_POSITIVE
RFQ731-004938,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002855,explosionApproval,N,TRUE_POSITIVE
RFQ731-003782,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001114,housing,ST,TRUE_POSITIVE
RFQ731-002071,housing,ST,TRUE_POSITIVE
RFQ731-001672,devCategory,G,TRUE_POSITIVE
RFQ731-002037,powerSupply,4,TRUE_POSITIVE
RFQ731-000396,housing,ST,TRUE_POSITIVE
RFQ731-003572,powerSupply,4,TRUE_POSITIVE
RFQ731-003790,powerSupply,4,TRUE_POSITIVE
RFQ731-001093,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-000853,dataInterface,NN,TRUE_POSITIVE
RFQ731-000115,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000547,characteristic,GP,TRUE_POSITIVE
RFQ731-000787,devCategory,G,TRUE_POSITIVE
RFQ731-000748,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001832,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000113,powerSupply,1,TRUE_POSITIVE
RFQ731-001239,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001324,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001551,housing,ST,TRUE_POSITIVE
RFQ731-002936,devCategory,G,TRUE_POSITIVE
RFQ731-000061,characteristic,GP,TRUE_POSITIVE
RFQ731-003965,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-003848,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000485,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-003860,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000182,powerSupply,1,TRUE_POSITIVE
RFQ731-004471,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001924,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002767,explosionApproval,F,TRUE_POSITIVE
RFQ731-003974,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004794,certification,NN,TRUE_POSITIVE
RFQ731-004111,dataInterface,NN,TRUE_POSITIVE
RFQ731-000873,certification,CN,TRUE_POSITIVE
RFQ731-001344,customUserFluid,1,TRUE_POSITIVE
RFQ731-000509,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-003392,characteristic,WD,TRUE_POSITIVE
RFQ731-004357,certification,NN,TRUE_POSITIVE
RFQ731-003323,explosionApproval,K,TRUE_POSITIVE
RFQ731-002511,housing,ST,TRUE_POSITIVE
RFQ731-001062,powerSupply,4,TRUE_POSITIVE
RFQ731-002521,certification,NN,TRUE_POSITIVE
RFQ731-000838,characteristic,GP,TRUE_POSITIVE
RFQ731-002005,protectionArea,2,TRUE_POSITIVE
RFQ731-004099,explosionApproval,A,TRUE_POSITIVE
RFQ731-004422,dataInterface,NN,TRUE_POSITIVE
RFQ731-004215,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-001019,protectionArea,N,TRUE_POSITIVE
RFQ731-003489,explosionApproval,K,TRUE_POSITIVE
RFQ731-002217,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003674,characteristic,TE,TRUE_POSITIVE
RFQ731-000890,characteristic,ST,TRUE_POSITIVE
RFQ731-004594,devCategory,G,TRUE_POSITIVE
RFQ731-001641,waveInjector,FWI,TRUE_POSITIVE
RFQ731-002712,housing,ST,TRUE_POSITIVE
RFQ731-004482,powerSupply,1,TRUE_POSITIVE
RFQ731-003438,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002873,customUserFluid,1,TRUE_POSITIVE
RFQ731-004531,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001797,characteristic,GP,TRUE_POSITIVE
RFQ731-002127,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004155,housing,ST,TRUE_POSITIVE
RFQ731-000350,powerSupply,1,TRUE_POSITIVE
RFQ731-003355,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004821,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000699,characteristic,WD,TRUE_POSITIVE
RFQ731-004173,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-004855,devCategory,G,TRUE_POSITIVE
RFQ731-004907,powerSupply,1,TRUE_POSITIVE
RFQ731-002498,devCategory,F,TRUE_POSITIVE
RFQ731-004358,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-002324,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004713,characteristic,CA,TRUE_POSITIVE
RFQ731-000220,explosionApproval,A,TRUE_POSITIVE
RFQ731-002304,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003084,devCategory,G,TRUE_POSITIVE
RFQ731-003939,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000250,powerSupply,4,TRUE_POSITIVE
RFQ731-000668,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001416,devCategory,G,TRUE_POSITIVE
RFQ731-003936,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003559,powerSupply,1,TRUE_POSITIVE
RFQ731-004437,protectionArea,2,TRUE_POSITIVE
RFQ731-004896,characteristic,GP,TRUE_POSITIVE
RFQ731-001475,devCategory,F,TRUE_POSITIVE
RFQ731-000591,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004304,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-004107,housing,ST,TRUE_POSITIVE
RFQ731-003501,certification,NN,TRUE_POSITIVE
RFQ731-004765,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003870,explosionApproval,N,TRUE_POSITIVE
RFQ731-001955,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000643,customUserFluid,1,TRUE_POSITIVE
RFQ731-001442,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-001965,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002908,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004806,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004671,housing,ST,TRUE_POSITIVE
RFQ731-003548,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001155,dataInterface,NN,TRUE_POSITIVE
RFQ731-002308,powerSupply,1,TRUE_POSITIVE
RFQ731-002745,dataInterface,NN,TRUE_POSITIVE
RFQ731-002759,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-004436,powerSupply,1,TRUE_POSITIVE
RFQ731-004454,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003209,housing,ST,TRUE_POSITIVE
RFQ731-003421,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001043,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-002396,powerSupply,1,TRUE_POSITIVE
RFQ731-000729,explosionApproval,N,TRUE_POSITIVE
RFQ731-002011,housing,ST,TRUE_POSITIVE
RFQ731-002512,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001733,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-002868,devCategory,G,TRUE_POSITIVE
RFQ731-000207,devCategory,F,TRUE_POSITIVE
RFQ731-004146,devCategory,G,TRUE_POSITIVE
RFQ731-004509,dataInterface,NN,TRUE_POSITIVE
RFQ731-003723,powerSupply,1,TRUE_POSITIVE
RFQ731-003120,protectionArea,2,TRUE_POSITIVE
RFQ731-001899,devCategory,G,TRUE_POSITIVE
RFQ731-004598,explosionApproval,K,TRUE_POSITIVE
RFQ731-004217,explosionApproval,F,TRUE_POSITIVE
RFQ731-002767,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-001156,certification,NN,TRUE_POSITIVE
RFQ731-000255,devCategory,F,TRUE_POSITIVE
RFQ731-003860,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004917,protectionArea,N,TRUE_POSITIVE
RFQ731-001284,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-002924,devCategory,G,TRUE_POSITIVE
RFQ731-003124,explosionApproval,F,TRUE_POSITIVE
RFQ731-001819,powerSupply,1,TRUE_POSITIVE
RFQ731-003554,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000837,customUserFluid,1,TRUE_POSITIVE
RFQ731-003701,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004169,protectionArea,N,TRUE_POSITIVE
RFQ731-003859,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001388,protectionArea,2,TRUE_POSITIVE
RFQ731-002930,dataInterface,NN,TRUE_POSITIVE
RFQ731-002305,powerSupply,1,TRUE_POSITIVE
RFQ731-000359,powerSupply,1,TRUE_POSITIVE
RFQ731-000362,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001855,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002013,certification,NN,TRUE_POSITIVE
RFQ731-002226,steamApplication,H,TRUE_POSITIVE
RFQ731-002382,dataInterface,NN,TRUE_POSITIVE
RFQ731-001803,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003258,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-003737,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000231,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001268,explosionApproval,K,TRUE_POSITIVE
RFQ731-003205,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-004014,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-001501,housing,ST,TRUE_POSITIVE
RFQ731-004817,housing,ST,TRUE_POSITIVE
RFQ731-000996,characteristic,GP,TRUE_POSITIVE
RFQ731-002917,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000865,explosionApproval,F,TRUE_POSITIVE
RFQ731-004547,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004212,devCategory,G,TRUE_POSITIVE
RFQ731-004579,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-001522,customUserFluid,1,TRUE_POSITIVE
RFQ731-002504,powerSupply,4,TRUE_POSITIVE
RFQ731-000916,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004011,certification,NN,TRUE_POSITIVE
RFQ731-002897,customUserFluid,1,TRUE_POSITIVE
RFQ731-002999,characteristic,ST,TRUE_POSITIVE
RFQ731-000331,explosionApproval,N,TRUE_POSITIVE
RFQ731-001703,certification,NN,TRUE_POSITIVE
RFQ731-002218,devCategory,F,TRUE_POSITIVE
RFQ731-003063,devCategory,F,TRUE_POSITIVE
RFQ731-003606,customUserFluid,1,TRUE_POSITIVE
RFQ731-000142,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-000955,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001401,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002063,explosionApproval,N,TRUE_POSITIVE
RFQ731-003031,customUserFluid,1,TRUE_POSITIVE
RFQ731-003875,housing,ST,TRUE_POSITIVE
RFQ731-002240,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-002882,powerSupply,4,TRUE_POSITIVE
RFQ731-001139,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004461,powerSupply,1,TRUE_POSITIVE
RFQ731-000471,steamApplication,H,TRUE_POSITIVE
RFQ731-002335,protectionArea,N,TRUE_POSITIVE
RFQ731-001625,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-000044,powerSupply,1,TRUE_POSITIVE
RFQ731-004300,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-000986,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003165,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002334,certification,NN,TRUE_POSITIVE
RFQ731-002155,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002768,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000333,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004556,powerSupply,4,TRUE_POSITIVE
RFQ731-001223,devCategory,G,TRUE_POSITIVE
RFQ731-003070,certification,NN,TRUE_POSITIVE
RFQ731-000969,explosionApproval,N,TRUE_POSITIVE
RFQ731-001448,characteristic,GP,TRUE_POSITIVE
RFQ731-002884,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001998,powerSupply,1,TRUE_POSITIVE
RFQ731-003151,certification,NN,TRUE_POSITIVE
RFQ731-000686,dataInterface,NN,TRUE_POSITIVE
RFQ731-000893,housing,ST,TRUE_POSITIVE
RFQ731-004274,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001528,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004454,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004892,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001710,certification,NN,TRUE_POSITIVE
RFQ731-002140,powerSupply,1,TRUE_POSITIVE
RFQ731-004010,explosionApproval,A,TRUE_POSITIVE
RFQ731-001276,certification,NN,TRUE_POSITIVE
RFQ731-001444,housing,ST,TRUE_POSITIVE
RFQ731-002179,housing,ST,TRUE_POSITIVE
RFQ731-001709,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003952,characteristic,GP,TRUE_POSITIVE
RFQ731-004463,powerSupply,1,TRUE_POSITIVE
RFQ731-001955,explosionApproval,A,TRUE_POSITIVE
RFQ731-002867,characteristic,ST,TRUE_POSITIVE
RFQ731-001674,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002939,housing,ST,TRUE_POSITIVE
RFQ731-001020,powerSupply,1,TRUE_POSITIVE
RFQ731-001572,binaerOpenColl_MP,MP1,TRUE_POSITIVE
RFQ731-004591,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003656,certification,NN,TRUE_POSITIVE
RFQ731-002435,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003935,certification,NN,TRUE_POSITIVE
RFQ731-002238,powerSupply,1,TRUE_POSITIVE
RFQ731-001978,protectionArea,2,TRUE_POSITIVE
RFQ731-001092,customUserFluid,1,TRUE_POSITIVE
RFQ731-002282,devCategory,F,TRUE_POSITIVE
RFQ731-003261,protectionArea,2,TRUE_POSITIVE
RFQ731-000963,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004394,stromSchaltbar,CS2,TRUE_POSITIVE
RFQ731-004737,explosionApproval,K,TRUE_POSITIVE
RFQ731-004096,explosionApproval,N,TRUE_POSITIVE
RFQ731-002156,explosionApproval,N,TRUE_POSITIVE
RFQ731-000811,housing,ST,TRUE_POSITIVE
RFQ731-001784,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001869,customUserFluid,1,TRUE_POSITIVE
RFQ731-003918,customUserFluid,1,TRUE_POSITIVE
RFQ731-003671,customUserFluid,1,TRUE_POSITIVE
RFQ731-002270,protectionArea,2,TRUE_POSITIVE
RFQ731-002752,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003137,powerSupply,1,TRUE_POSITIVE
RFQ731-003746,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-002443,protectionArea,2,TRUE_POSITIVE
RFQ731-001489,powerSupply,1,TRUE_POSITIVE
RFQ731-002938,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000137,housing,ST,TRUE_POSITIVE
RFQ731-000306,customUserFluid,1,TRUE_POSITIVE
RFQ731-001849,numberOfChannels,2,TRUE_POSITIVE
RFQ731-000251,devCategory,G,TRUE_POSITIVE
RFQ731-004781,explosionApproval,N,TRUE_POSITIVE
RFQ731-004293,devCategory,F,TRUE_POSITIVE
RFQ731-001184,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001883,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-004990,customUserFluid,1,TRUE_POSITIVE
RFQ731-000442,customUserFluid,1,TRUE_POSITIVE
RFQ731-001156,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-001451,housing,ST,TRUE_POSITIVE
RFQ731-003615,protectionArea,2,TRUE_POSITIVE
RFQ731-004648,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000332,numberOfChannels,1,TRUE_POSITIVE
RFQ731-004986,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-002925,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001188,numberOfChannels,1,TRUE_POSITIVE
RFQ731-001493,certification,NN,TRUE_POSITIVE
RFQ731-001472,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-003417,protectionArea,2,TRUE_POSITIVE
RFQ731-004381,explosionApproval,K,TRUE_POSITIVE
RFQ731-000071,housing,ST,TRUE_POSITIVE
RFQ731-000707,powerSupply,4,TRUE_POSITIVE
RFQ731-001488,powerSupply,1,TRUE_POSITIVE
RFQ731-002043,characteristic,ST,TRUE_POSITIVE
RFQ731-003290,explosionApproval,F,TRUE_POSITIVE
RFQ731-001558,powerSupply,1,TRUE_POSITIVE
RFQ731-003800,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-000451,characteristic,GP,TRUE_POSITIVE
RFQ731-000660,explosionApproval,F,TRUE_POSITIVE
RFQ731-003877,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002988,housing,ST,TRUE_POSITIVE
RFQ731-004949,waveInjector,FWI,TRUE_POSITIVE
RFQ731-004426,explosionApproval,N,TRUE_POSITIVE
RFQ731-003585,devCategory,G,TRUE_POSITIVE
RFQ731-000108,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-001193,customUserFluid,1,TRUE_POSITIVE
RFQ731-002808,dataInterface,NN,TRUE_POSITIVE
RFQ731-001101,powerSupply,1,TRUE_POSITIVE
RFQ731-004961,waveInjector,FWI,TRUE_POSITIVE
RFQ731-000262,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003340,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001249,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-004735,certification,NN,TRUE_POSITIVE
RFQ731-000142,waveInjector,FWI,TRUE_POSITIVE
RFQ731-003858,protectionArea,N,TRUE_POSITIVE
RFQ731-001742,devCategory,G,TRUE_POSITIVE
RFQ731-003460,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001680,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000690,devCategory,G,TRUE_POSITIVE
RFQ731-004221,numberOfChannels,2,TRUE_POSITIVE
RFQ731-003700,waveInjector,FWI,TRUE_POSITIVE
RFQ731-001343,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-004858,characteristic,GP,TRUE_POSITIVE
RFQ731-004322,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-001248,binaerDigitalOpenColl_MN,MN2,TRUE_POSITIVE
RFQ731-003172,protectionArea,N,TRUE_POSITIVE
RFQ731-000427,explosionApproval,N,TRUE_POSITIVE
RFQ731-000447,certification,NN,TRUE_POSITIVE
RFQ731-002649,protectionArea,2,TRUE_POSITIVE
RFQ731-001778,housing,ST,TRUE_POSITIVE
RFQ731-000201,explosionApproval,A,TRUE_POSITIVE
RFQ731-001538,temperaturEingaenge,TT1,TRUE_POSITIVE
RFQ731-003934,devCategory,F,TRUE_POSITIVE
RFQ731-002251,dynamicGasMaster,1,TRUE_POSITIVE
RFQ731-001824,certification,NN,TRUE_POSITIVE
RFQ731-002928,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-001348,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-004462,powerSupply,1,TRUE_POSITIVE
RFQ731-000754,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-002590,numberOfChannels,1,TRUE_POSITIVE
RFQ731-000308,numberOfChannels,1,TRUE_POSITIVE
RFQ731-003715,powerSupply,1,TRUE_POSITIVE
RFQ731-000618,numberOfChannels,1,TRUE_POSITIVE
RFQ731-002265,characteristic,WD,TRUE_POSITIVE
RFQ731-002896,stromSchaltbar,CS1,TRUE_POSITIVE
RFQ731-000858,housing,ST,TRUE_POSITIVE
RFQ731-001242,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-000216,stromEingaenge,IS1,TRUE_POSITIVE
RFQ731-001365,binaerDigitalOpenColl_MN,MN1,TRUE_POSITIVE
RFQ731-004837,dev_advMeterVerification,1,TRUE_POSITIVE
RFQ731-001358,characteristic,CA,TRUE_POSITIVE
RFQ731-001901,certification,NN,TRUE_POSITIVE
RFQ731-002580,explosionApproval,N,TRUE_POSITIVE
