rfq_id,mode,package_aware,target_package,recommended_configuration_id,true_configuration_id,true_rank,error_type,top_score,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance
RFQ731-004310,ORACLE,False,x731,CFG731_461b65559193c662,CFG731_461b65559193c662,1.0,CORRECT_TOP1,82.5,11,0,2,0,0.0
RFQ731-004311,ORACLE,False,x731,CFG731_d3c5560c94fdc01f,CFG731_d3c5560c94fdc01f,1.0,CORRECT_TOP1,79.4,11,0,2,0,0.0
RFQ731-004312,ORACLE,False,x731,CFG731_d057ad35aef0eea2,CFG731_d057ad35aef0eea2,1.0,CORRECT_TOP1,75.0,9,0,4,0,0.0
RFQ731-004313,ORACLE,False,x731,CFG731_8c429238b2628537,CFG731_8c429238b2628537,1.0,CORRECT_TOP1,98.8,12,0,4,0,0.0
RFQ731-004314,ORACLE,False,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,1.0,CORRECT_TOP1,83.2,11,0,2,0,0.0
RFQ731-004315,ORACLE,False,x731,CFG731_1c4555c04dc17835,CFG731_1c4555c04dc17835,1.0,CORRECT_TOP1,83.1,11,0,2,0,0.0
RFQ731-004316,ORACLE,False,x731,CFG731_ac8195f5cce7d089,CFG731_ac8195f5cce7d089,1.0,CORRECT_TOP1,82.30000000000001,8,0,8,0,0.0
RFQ731-004317,ORACLE,False,x731,CFG731_60f3aae8ede70fe0,CFG731_60f3aae8ede70fe0,1.0,CORRECT_TOP1,109.5,13,0,4,0,0.0
RFQ731-004318,ORACLE,False,x731,CFG731_0c05dd0ad4f3894a,CFG731_0c05dd0ad4f3894a,1.0,CORRECT_TOP1,98.3,12,0,4,0,0.0
RFQ731-004319,ORACLE,False,F731WD_DualChannel,CFG731_2688c6c5fd11ba8e,CFG731_2688c6c5fd11ba8e,1.0,CORRECT_TOP1,74.5,11,0,0,0,0.0
RFQ731-004320,ORACLE,False,x731,CFG731_296392aa95929245,CFG731_296392aa95929245,1.0,CORRECT_TOP1,88.5,11,0,3,0,0.0
RFQ731-004321,ORACLE,False,x731,CFG731_8f470181ad32eeae,CFG731_8f470181ad32eeae,1.0,CORRECT_TOP1,106.8,12,0,5,0,0.0
RFQ731-004322,ORACLE,False,x731,CFG731_8d07e19298d09d34,CFG731_8d07e19298d09d34,1.0,CORRECT_TOP1,100.3,12,0,4,0,0.0
RFQ731-004323,ORACLE,False,x731,CFG731_17dba025c91c278d,CFG731_17dba025c91c278d,1.0,CORRECT_TOP1,84.3,10,0,5,0,0.0
RFQ731-004324,ORACLE,False,x731,CFG731_7733a6e26ede07b9,CFG731_7733a6e26ede07b9,1.0,CORRECT_TOP1,81.89999999999999,11,0,2,0,0.0
RFQ731-004325,ORACLE,False,x731,CFG731_ede0b25f5f83644d,CFG731_ede0b25f5f83644d,1.0,CORRECT_TOP1,79.7,10,0,3,0,0.0
RFQ731-004326,ORACLE,False,G731ST-HT,CFG731_6cc2f5d089c01baf,CFG731_6cc2f5d089c01baf,1.0,CORRECT_TOP1,79.8,10,0,4,0,0.0
RFQ731-004327,ORACLE,False,F731TE,CFG731_1962af6277da6f54,CFG731_1962af6277da6f54,1.0,CORRECT_TOP1,75.1,9,0,4,0,0.0
RFQ731-004328,ORACLE,False,x731,CFG731_08efe1333b2d7967,CFG731_08efe1333b2d7967,1.0,CORRECT_TOP1,74.60000000000001,9,0,4,0,0.0
RFQ731-004329,ORACLE,False,x731,CFG731_f0496d00d34377f6,CFG731_f0496d00d34377f6,1.0,CORRECT_TOP1,75.4,9,0,4,0,0.0
RFQ731-004330,ORACLE,False,x731,CFG731_947b0b2717816adb,CFG731_947b0b2717816adb,1.0,CORRECT_TOP1,75.0,9,0,4,0,0.0
RFQ731-004331,ORACLE,False,x731,CFG731_ae1f3e9a90950fc3,CFG731_ae1f3e9a90950fc3,1.0,CORRECT_TOP1,83.8,11,0,3,0,0.0
RFQ731-004332,ORACLE,False,F731TE,CFG731_874928f24c55285e,CFG731_874928f24c55285e,1.0,CORRECT_TOP1,76.9,10,0,3,0,0.0
RFQ731-004333,ORACLE,False,x731,CFG731_8e97bb2bec352a2c,CFG731_8e97bb2bec352a2c,1.0,CORRECT_TOP1,86.0,10,0,5,0,0.0
RFQ731-004334,ORACLE,False,x731,CFG731_7dce730729047505,CFG731_7dce730729047505,1.0,CORRECT_TOP1,78.5,8,0,7,0,0.0
RFQ731-004335,ORACLE,False,G731ST-LT,CFG731_515a31451814aae9,CFG731_515a31451814aae9,1.0,CORRECT_TOP1,79.7,11,0,2,0,0.0
RFQ731-004336,ORACLE,False,x731,CFG731_7d4c803343a40a05,CFG731_7d4c803343a40a05,1.0,CORRECT_TOP1,88.80000000000001,11,0,4,0,0.0
RFQ731-004337,ORACLE,False,G731ST-HT,CFG731_dde2f7fe043f7ade,CFG731_dde2f7fe043f7ade,1.0,CORRECT_TOP1,97.7,13,0,2,0,0.0
RFQ731-004338,ORACLE,False,x731,CFG731_ca03fff98c65f515,CFG731_ca03fff98c65f515,1.0,CORRECT_TOP1,74.69999999999999,9,0,4,0,0.0
RFQ731-004339,ORACLE,False,x731,CFG731_a9ec8cda9130252f,CFG731_a9ec8cda9130252f,1.0,CORRECT_TOP1,87.39999999999999,11,0,3,0,0.0
RFQ731-004340,ORACLE,False,G731ST-LT,CFG731_75db38d1df65a8f3,CFG731_75db38d1df65a8f3,1.0,CORRECT_TOP1,79.5,11,0,2,0,0.0
RFQ731-004341,ORACLE,False,G731ST-HT,CFG731_d44e54f35ee15977,CFG731_d44e54f35ee15977,1.0,CORRECT_TOP1,68.1,7,0,7,0,0.0
RFQ731-004342,ORACLE,False,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,1.0,CORRECT_TOP1,69.80000000000001,9,0,3,0,0.0
RFQ731-004343,ORACLE,False,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_4aa7d46b9cfa7d7b,1.0,CORRECT_TOP1,91.0,11,0,5,0,0.0
RFQ731-004344,ORACLE,False,x731,CFG731_648b3a822a947c68,CFG731_648b3a822a947c68,1.0,CORRECT_TOP1,77.60000000000001,8,0,7,0,0.0
RFQ731-004345,ORACLE,False,x731,CFG731_56dbee462245ee56,CFG731_56dbee462245ee56,1.0,CORRECT_TOP1,88.9,12,0,1,0,0.0
RFQ731-004346,ORACLE,False,G731ST-LT,CFG731_a2a709ad804cc5a2,CFG731_a2a709ad804cc5a2,1.0,CORRECT_TOP1,83.50000000000001,11,0,3,0,0.0
RFQ731-004347,ORACLE,False,x731,CFG731_b60961340903daf0,CFG731_b60961340903daf0,1.0,CORRECT_TOP1,70.9,8,0,5,0,0.0
RFQ731-004348,ORACLE,False,G731CA,CFG731_3781457447e45e13,CFG731_3781457447e45e13,1.0,CORRECT_TOP1,66.0,8,0,4,0,0.0
RFQ731-004349,ORACLE,False,x731,CFG731_16e6520dce2c28e4,CFG731_16e6520dce2c28e4,1.0,CORRECT_TOP1,86.0,11,0,3,0,0.0
RFQ731-004350,ORACLE,False,x731,CFG731_4da2b3fd83325505,CFG731_4da2b3fd83325505,1.0,CORRECT_TOP1,79.80000000000001,9,0,6,0,0.0
RFQ731-004351,ORACLE,False,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,1.0,CORRECT_TOP1,70.60000000000001,8,0,5,0,0.0
RFQ731-004352,ORACLE,False,x731,CFG731_f287b32480efae51,CFG731_f287b32480efae51,1.0,CORRECT_TOP1,74.0,9,0,4,0,0.0
RFQ731-004353,ORACLE,False,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,1.0,CORRECT_TOP1,74.3,10,0,2,0,0.0
RFQ731-004354,ORACLE,False,x731,CFG731_deb3d65220135a9e,CFG731_deb3d65220135a9e,1.0,CORRECT_TOP1,84.8,10,0,5,0,0.0
RFQ731-004355,ORACLE,False,x731,CFG731_e116a79dd463fd7e,CFG731_e116a79dd463fd7e,1.0,CORRECT_TOP1,102.8,12,0,4,0,0.0
RFQ731-004356,ORACLE,False,x731,CFG731_011ca4ba794bd4d6,CFG731_011ca4ba794bd4d6,1.0,CORRECT_TOP1,82.7,10,0,4,0,0.0
RFQ731-004357,ORACLE,False,G731ST-HT,CFG731_a4416ae9d698efa6,CFG731_a4416ae9d698efa6,1.0,CORRECT_TOP1,88.2,12,0,2,0,0.0
RFQ731-004358,ORACLE,False,x731,CFG731_f57ccd8e79618aa1,CFG731_f57ccd8e79618aa1,1.0,CORRECT_TOP1,89.2,12,0,2,0,0.0
RFQ731-004359,ORACLE,False,x731,CFG731_e201a8a6e4588b00,CFG731_e201a8a6e4588b00,1.0,CORRECT_TOP1,81.3,10,0,4,0,0.0
RFQ731-004360,ORACLE,False,x731,CFG731_bb4f0886ba308d63,CFG731_bb4f0886ba308d63,1.0,CORRECT_TOP1,73.1,8,0,6,0,0.0
RFQ731-004361,ORACLE,False,x731,CFG731_8216171cc39f78aa,CFG731_8216171cc39f78aa,1.0,CORRECT_TOP1,103.3,13,0,3,0,0.0
RFQ731-004362,ORACLE,False,x731,CFG731_8cf35251fcd54982,CFG731_8cf35251fcd54982,1.0,CORRECT_TOP1,96.3,12,0,3,0,0.0
RFQ731-004363,ORACLE,False,x731,CFG731_02c05dd3bc721c1b,CFG731_02c05dd3bc721c1b,1.0,CORRECT_TOP1,95.6,13,0,1,0,0.0
RFQ731-004364,ORACLE,False,G731CA,CFG731_14235f3888d71408,CFG731_14235f3888d71408,1.0,CORRECT_TOP1,88.2,11,0,3,0,0.0
RFQ731-004365,ORACLE,False,x731,CFG731_134ecd7b8190bed1,CFG731_134ecd7b8190bed1,1.0,CORRECT_TOP1,76.60000000000001,10,0,3,0,0.0
RFQ731-004366,ORACLE,False,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,1.0,CORRECT_TOP1,93.0,12,0,2,0,0.0
RFQ731-004367,ORACLE,False,G731VG,CFG731_6a47b38d62a9fed3,CFG731_6a47b38d62a9fed3,1.0,CORRECT_TOP1,82.4,9,0,6,0,0.0
RFQ731-004368,ORACLE,False,x731,CFG731_4ed713e2b6c74ca8,CFG731_4ed713e2b6c74ca8,1.0,CORRECT_TOP1,83.7,10,0,4,0,0.0
RFQ731-004369,ORACLE,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,1.0,CORRECT_TOP1,61.6,8,0,3,0,0.0
RFQ731-004370,ORACLE,False,F731TE,CFG731_b7c1a02b25610507,CFG731_b7c1a02b25610507,1.0,CORRECT_TOP1,70.9,10,0,1,0,0.0
RFQ731-004371,ORACLE,False,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,1.0,CORRECT_TOP1,101.9,13,0,3,0,0.0
RFQ731-004372,ORACLE,False,x731,CFG731_8153d67c519453a2,CFG731_8153d67c519453a2,1.0,CORRECT_TOP1,82.7,9,0,6,0,0.0
RFQ731-004373,ORACLE,False,x731,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,1.0,CORRECT_TOP1,83.0,10,0,4,0,0.0
RFQ731-004374,ORACLE,False,x731,CFG731_516629085c122a4e,CFG731_516629085c122a4e,1.0,CORRECT_TOP1,102.7,12,0,4,0,0.0
RFQ731-004375,ORACLE,False,x731,CFG731_b4f65e97f91c3587,CFG731_b4f65e97f91c3587,1.0,CORRECT_TOP1,94.9,11,0,5,0,0.0
RFQ731-004376,ORACLE,False,G731ST-LT,CFG731_e03b41992c837b34,CFG731_e03b41992c837b34,1.0,CORRECT_TOP1,98.10000000000001,13,0,2,0,0.0
RFQ731-004377,ORACLE,False,x731,CFG731_516629085c122a4e,CFG731_516629085c122a4e,1.0,CORRECT_TOP1,100.6,12,0,4,0,0.0
RFQ731-004378,ORACLE,False,x731,CFG731_dd3145b6d50f35f0,CFG731_dd3145b6d50f35f0,1.0,CORRECT_TOP1,74.5,8,0,6,0,0.0
RFQ731-004379,ORACLE,False,x731,CFG731_af755e9c46cfadd4,CFG731_af755e9c46cfadd4,1.0,CORRECT_TOP1,92.0,12,0,2,0,0.0
RFQ731-004380,ORACLE,False,G731ST-HT,CFG731_1b33a9ed446bc0fd,CFG731_1b33a9ed446bc0fd,1.0,CORRECT_TOP1,71.1,10,0,2,0,0.0
RFQ731-004381,ORACLE,False,x731,CFG731_12089d5d54f581ac,CFG731_12089d5d54f581ac,1.0,CORRECT_TOP1,81.0,10,0,4,0,0.0
RFQ731-004382,ORACLE,False,G731CA,CFG731_b43582909c828d95,CFG731_b43582909c828d95,1.0,CORRECT_TOP1,77.4,10,0,2,0,0.0
RFQ731-004383,ORACLE,False,x731,CFG731_db983e07a279051a,CFG731_db983e07a279051a,1.0,CORRECT_TOP1,96.2,13,0,1,0,0.0
RFQ731-004384,ORACLE,False,x731,CFG731_cbbe948e572a42e8,CFG731_cbbe948e572a42e8,1.0,CORRECT_TOP1,77.39999999999999,9,0,5,0,0.0
RFQ731-004385,ORACLE,False,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,1.0,CORRECT_TOP1,98.80000000000001,12,0,4,0,0.0
RFQ731-004386,ORACLE,False,x731,CFG731_9fd2ebe15271fc33,CFG731_9fd2ebe15271fc33,1.0,CORRECT_TOP1,81.6,9,0,6,0,0.0
RFQ731-004387,ORACLE,False,x731,CFG731_c35b817e9679c657,CFG731_c35b817e9679c657,1.0,CORRECT_TOP1,86.8,11,0,3,0,0.0
RFQ731-004388,ORACLE,False,G731ST-LT,CFG731_04ce01976de342c1,CFG731_04ce01976de342c1,1.0,CORRECT_TOP1,95.10000000000001,12,0,3,0,0.0
RFQ731-004389,ORACLE,False,G731ST-LT,CFG731_22da0d6030817265,CFG731_22da0d6030817265,1.0,CORRECT_TOP1,88.5,11,0,4,0,0.0
RFQ731-004390,ORACLE,False,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,1.0,CORRECT_TOP1,110.2,15,0,1,0,0.0
RFQ731-004391,ORACLE,False,G731CA,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,1.0,CORRECT_TOP1,84.0,10,0,4,0,0.0
RFQ731-004392,ORACLE,False,x731,CFG731_7eb5b2d6a16dd3a3,CFG731_7eb5b2d6a16dd3a3,1.0,CORRECT_TOP1,95.9,12,0,3,0,0.0
RFQ731-004393,ORACLE,False,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_d432b6fd40e9e78c,1.0,CORRECT_TOP1,94.0,13,0,1,0,0.0
RFQ731-004394,ORACLE,False,F731TE,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,1.0,CORRECT_TOP1,78.7,10,0,3,0,0.0
RFQ731-004395,ORACLE,False,G731ST-LT,CFG731_7b1edd53e8bbad40,CFG731_7b1edd53e8bbad40,1.0,CORRECT_TOP1,98.10000000000001,13,0,2,0,0.0
RFQ731-004396,ORACLE,False,x731,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,1.0,CORRECT_TOP1,79.39999999999999,9,0,5,0,0.0
RFQ731-004397,ORACLE,False,x731,CFG731_4d84757c3603b51c,CFG731_4d84757c3603b51c,1.0,CORRECT_TOP1,81.4,9,0,5,0,0.0
RFQ731-004398,ORACLE,False,x731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,1.0,CORRECT_TOP1,83.6,10,0,4,0,0.0
RFQ731-004399,ORACLE,False,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,1.0,CORRECT_TOP1,89.7,11,0,3,0,0.0
RFQ731-004400,ORACLE,False,x731,CFG731_39890affe81b5eb5,CFG731_39890affe81b5eb5,1.0,CORRECT_TOP1,83.6,9,0,6,0,0.0
RFQ731-004401,ORACLE,False,x731,CFG731_b418359232bf5862,CFG731_b418359232bf5862,1.0,CORRECT_TOP1,80.3,11,0,2,0,0.0
RFQ731-004402,ORACLE,False,G731CA,CFG731_f235f4dd7693c885,CFG731_f235f4dd7693c885,1.0,CORRECT_TOP1,71.7,9,0,3,0,0.0
RFQ731-004403,ORACLE,False,x731,CFG731_ddbc59cfdb50b468,CFG731_ddbc59cfdb50b468,1.0,CORRECT_TOP1,81.9,9,0,6,0,0.0
RFQ731-004404,ORACLE,False,x731,CFG731_8634a8a0a780401d,CFG731_8634a8a0a780401d,1.0,CORRECT_TOP1,76.3,9,0,4,0,0.0
RFQ731-004405,ORACLE,False,G731ST-LT,CFG731_986bac7252cc57eb,CFG731_986bac7252cc57eb,1.0,CORRECT_TOP1,95.0,13,0,1,0,0.0
RFQ731-004406,ORACLE,False,G731ST-LT,CFG731_fa6ab94f1cf566b3,CFG731_fa6ab94f1cf566b3,1.0,CORRECT_TOP1,81.2,10,0,4,0,0.0
RFQ731-004407,ORACLE,False,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_750dd83a06ba43cb,1.0,CORRECT_TOP1,89.4,11,0,4,0,0.0
RFQ731-004408,ORACLE,False,x731,CFG731_3662a471d9ce3167,CFG731_3662a471d9ce3167,1.0,CORRECT_TOP1,88.6,9,0,7,0,0.0
RFQ731-004409,ORACLE,False,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_ab3b0ae98d7b2345,1.0,CORRECT_TOP1,92.3,12,0,3,0,0.0
RFQ731-004410,ORACLE,False,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,1.0,CORRECT_TOP1,103.60000000000001,13,0,3,0,0.0
RFQ731-004411,ORACLE,False,x731,CFG731_6084e24782dc3f55,CFG731_6084e24782dc3f55,1.0,CORRECT_TOP1,73.4,9,0,4,0,0.0
RFQ731-004412,ORACLE,False,x731,CFG731_80409e6aafce9221,CFG731_80409e6aafce9221,1.0,CORRECT_TOP1,85.2,11,0,3,0,0.0
RFQ731-004413,ORACLE,False,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,1.0,CORRECT_TOP1,81.6,9,0,5,0,0.0
RFQ731-004414,ORACLE,False,x731,CFG731_b48a547ba9b64245,CFG731_b48a547ba9b64245,1.0,CORRECT_TOP1,73.5,9,0,4,0,0.0
RFQ731-004415,ORACLE,False,x731,CFG731_e9b10f07ada7d5e2,CFG731_e9b10f07ada7d5e2,1.0,CORRECT_TOP1,85.80000000000001,10,0,5,0,0.0
RFQ731-004416,ORACLE,False,x731,CFG731_9db378257f9cf6a7,CFG731_9db378257f9cf6a7,1.0,CORRECT_TOP1,89.9,11,0,3,0,0.0
RFQ731-004417,ORACLE,False,G731VG,CFG731_6a47b38d62a9fed3,CFG731_6a47b38d62a9fed3,1.0,CORRECT_TOP1,80.3,8,0,7,0,0.0
RFQ731-004418,ORACLE,False,G731ST-LT,CFG731_938851275519b7cb,CFG731_938851275519b7cb,1.0,CORRECT_TOP1,76.0,9,0,5,0,0.0
RFQ731-004419,ORACLE,False,x731,CFG731_8d9f29ebcd8f04bd,CFG731_8d9f29ebcd8f04bd,1.0,CORRECT_TOP1,82.70000000000002,9,0,6,0,0.0
RFQ731-004420,ORACLE,False,x731,CFG731_e1c54b5b080fabb2,CFG731_e1c54b5b080fabb2,1.0,CORRECT_TOP1,90.3,11,0,4,0,0.0
RFQ731-004421,ORACLE,False,x731,CFG731_c66891bf502d2d83,CFG731_c66891bf502d2d83,1.0,CORRECT_TOP1,88.2,10,0,5,0,0.0
RFQ731-004422,ORACLE,False,x731,CFG731_a48cbb33873bda1b,CFG731_a48cbb33873bda1b,1.0,CORRECT_TOP1,105.1,13,0,3,0,0.0
RFQ731-004423,ORACLE,False,x731,CFG731_5e50b9bcbfa0b051,CFG731_5e50b9bcbfa0b051,1.0,CORRECT_TOP1,86.5,12,0,1,0,0.0
RFQ731-004424,ORACLE,False,G731ST-HT,CFG731_8fd0ed37b442c386,CFG731_8fd0ed37b442c386,1.0,CORRECT_TOP1,84.9,10,0,5,0,0.0
RFQ731-004425,ORACLE,False,x731,CFG731_f2b6724ca609efbb,CFG731_f2b6724ca609efbb,1.0,CORRECT_TOP1,74.3,9,0,4,0,0.0
RFQ731-004426,ORACLE,False,G731CA,CFG731_14235f3888d71408,CFG731_14235f3888d71408,1.0,CORRECT_TOP1,81.3,9,0,5,0,0.0
RFQ731-004427,ORACLE,False,G731ST-LT,CFG731_2eae9204301f61ab,CFG731_2eae9204301f61ab,1.0,CORRECT_TOP1,90.4,12,0,2,0,0.0
RFQ731-004428,ORACLE,False,x731,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,1.0,CORRECT_TOP1,88.3,9,0,7,0,0.0
RFQ731-004429,ORACLE,False,x731,CFG731_7187559e0dc892c4,CFG731_7187559e0dc892c4,1.0,CORRECT_TOP1,89.0,11,0,3,0,0.0
RFQ731-004430,ORACLE,False,G731ST-HT,CFG731_e2d64e127f97296d,CFG731_e2d64e127f97296d,1.0,CORRECT_TOP1,87.5,11,0,4,0,0.0
RFQ731-004431,ORACLE,False,G731ST-HT,CFG731_b827079551368856,CFG731_b827079551368856,1.0,CORRECT_TOP1,84.2,10,0,5,0,0.0
RFQ731-004432,ORACLE,False,x731,CFG731_c11c5ee5deff9a1e,CFG731_c11c5ee5deff9a1e,1.0,CORRECT_TOP1,85.1,10,0,5,0,0.0
RFQ731-004433,ORACLE,False,x731,CFG731_df5f598a914fb1cc,CFG731_df5f598a914fb1cc,1.0,CORRECT_TOP1,84.9,11,0,3,0,0.0
RFQ731-004434,ORACLE,False,G731CA,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,1.0,CORRECT_TOP1,81.3,9,0,5,0,0.0
RFQ731-004435,ORACLE,False,G731ST-HT,CFG731_617247356a7014fb,CFG731_617247356a7014fb,1.0,CORRECT_TOP1,85.4,10,0,5,0,0.0
RFQ731-004436,ORACLE,False,x731,CFG731_f57ccd8e79618aa1,CFG731_f57ccd8e79618aa1,1.0,CORRECT_TOP1,79.0,9,0,5,0,0.0
RFQ731-004437,ORACLE,False,x731,CFG731_89772de94df83ba5,CFG731_89772de94df83ba5,1.0,CORRECT_TOP1,92.2,10,0,6,0,0.0
RFQ731-004438,ORACLE,False,x731,CFG731_134ecd7b8190bed1,CFG731_134ecd7b8190bed1,1.0,CORRECT_TOP1,80.8,11,0,2,0,0.0
RFQ731-004439,ORACLE,False,G731CA,CFG731_24b3128196e55c23,CFG731_24b3128196e55c23,1.0,CORRECT_TOP1,72.6,9,0,3,0,0.0
RFQ731-004440,ORACLE,False,x731,CFG731_117f19eb2913314e,CFG731_117f19eb2913314e,1.0,CORRECT_TOP1,103.3,13,0,3,0,0.0
RFQ731-004441,ORACLE,False,x731,CFG731_5a14e01af9745dda,CFG731_5a14e01af9745dda,1.0,CORRECT_TOP1,85.9,11,0,3,0,0.0
RFQ731-004442,ORACLE,False,F731TE,CFG731_344778a042931752,CFG731_344778a042931752,1.0,CORRECT_TOP1,67.6,9,0,2,0,0.0
RFQ731-004443,ORACLE,False,x731,CFG731_7c358bf1aa4ea94e,CFG731_7c358bf1aa4ea94e,1.0,CORRECT_TOP1,86.9,10,0,5,0,0.0
RFQ731-004444,ORACLE,False,x731,CFG731_13c137be155b0bd9,CFG731_13c137be155b0bd9,1.0,CORRECT_TOP1,102.2,14,0,1,0,0.0
RFQ731-004445,ORACLE,False,G731ST-HT,CFG731_f9cbe189d57c95a1,CFG731_f9cbe189d57c95a1,1.0,CORRECT_TOP1,81.3,10,0,4,0,0.0
RFQ731-004446,ORACLE,False,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,1.0,CORRECT_TOP1,89.7,11,0,4,0,0.0
RFQ731-004447,ORACLE,False,x731,CFG731_007c0829be0a9482,CFG731_007c0829be0a9482,1.0,CORRECT_TOP1,91.8,11,0,4,0,0.0
RFQ731-004448,ORACLE,False,x731,CFG731_aacf790c5259123d,CFG731_aacf790c5259123d,1.0,CORRECT_TOP1,94.49999999999999,12,0,3,0,0.0
RFQ731-004449,ORACLE,False,x731,CFG731_d22e45d35b3b7f29,CFG731_d22e45d35b3b7f29,1.0,CORRECT_TOP1,93.9,12,0,3,0,0.0
RFQ731-004450,ORACLE,False,x731,CFG731_243419c6708378b3,CFG731_243419c6708378b3,1.0,CORRECT_TOP1,99.0,13,0,2,0,0.0
RFQ731-004451,ORACLE,False,x731,CFG731_2a1c7295f72ff6ac,CFG731_2a1c7295f72ff6ac,1.0,CORRECT_TOP1,101.6,14,0,1,0,0.0
RFQ731-004452,ORACLE,False,x731,CFG731_815c45454a3f88bd,CFG731_815c45454a3f88bd,1.0,CORRECT_TOP1,105.5,14,0,1,0,0.0
RFQ731-004453,ORACLE,False,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_e0009be417f51ccd,1.0,CORRECT_TOP1,102.19999999999999,13,0,3,0,0.0
RFQ731-004454,ORACLE,False,x731,CFG731_2a8793475d827bb6,CFG731_2a8793475d827bb6,1.0,CORRECT_TOP1,99.5,13,0,2,0,0.0
RFQ731-004455,ORACLE,False,x731,CFG731_65da22cd215fbcf6,CFG731_65da22cd215fbcf6,1.0,CORRECT_TOP1,85.9,9,0,7,0,0.0
RFQ731-004456,ORACLE,False,x731,CFG731_18e687233239e907,CFG731_18e687233239e907,1.0,CORRECT_TOP1,90.0,12,0,2,0,0.0
RFQ731-004457,ORACLE,False,x731,CFG731_021f4647ad1035b8,CFG731_021f4647ad1035b8,1.0,CORRECT_TOP1,97.2,11,0,6,0,0.0
RFQ731-004458,ORACLE,False,x731,CFG731_440f9c9b032b7d0a,CFG731_440f9c9b032b7d0a,1.0,CORRECT_TOP1,83.3,9,0,6,0,0.0
RFQ731-004459,ORACLE,False,G731ST-LT,CFG731_9548d55d92816998,CFG731_9548d55d92816998,1.0,CORRECT_TOP1,75.10000000000001,9,0,5,0,0.0
RFQ731-004460,ORACLE,False,x731,CFG731_3f43e18524472dbe,CFG731_3f43e18524472dbe,1.0,CORRECT_TOP1,79.7,9,0,5,0,0.0
RFQ731-004461,ORACLE,False,x731,CFG731_36045858c7c7e468,CFG731_36045858c7c7e468,1.0,CORRECT_TOP1,90.6,11,0,4,0,0.0
RFQ731-004462,ORACLE,False,x731,CFG731_579057193c092394,CFG731_579057193c092394,1.0,CORRECT_TOP1,92.60000000000001,12,0,3,0,0.0
RFQ731-004463,ORACLE,False,x731,CFG731_dbe9c00b3af80524,CFG731_dbe9c00b3af80524,1.0,CORRECT_TOP1,85.1,10,0,4,0,0.0
RFQ731-004464,ORACLE,False,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,1.0,CORRECT_TOP1,90.7,10,0,6,0,0.0
RFQ731-004465,ORACLE,False,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,1.0,CORRECT_TOP1,75.2,10,0,2,0,0.0
RFQ731-004466,ORACLE,False,x731,CFG731_c775e192f3d489e9,CFG731_c775e192f3d489e9,1.0,CORRECT_TOP1,88.39999999999999,11,0,3,0,0.0
RFQ731-004467,ORACLE,False,x731,CFG731_6b5f6983490bc595,CFG731_6b5f6983490bc595,1.0,CORRECT_TOP1,84.5,10,0,4,0,0.0
RFQ731-004468,ORACLE,False,G731ST-LT,CFG731_7282d6f5ee4e2e9b,CFG731_7282d6f5ee4e2e9b,1.0,CORRECT_TOP1,82.4,10,0,4,0,0.0
RFQ731-004469,ORACLE,False,x731,CFG731_0adf2e67687ef664,CFG731_0adf2e67687ef664,1.0,CORRECT_TOP1,76.4,10,0,3,0,0.0
RFQ731-004470,ORACLE,False,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,1.0,CORRECT_TOP1,67.6,9,0,2,0,0.0
RFQ731-004471,ORACLE,False,x731,CFG731_9a5bfa9148a9b604,CFG731_9a5bfa9148a9b604,1.0,CORRECT_TOP1,83.3,10,0,4,0,0.0
