rfq_id,rank,configuration_id,ground_truth_configuration_id,is_ground_truth_configuration,package_context,target_package,record_type,evidence_level,score,mandatory_total,mandatory_satisfied,mandatory_violated,mandatory_fully_satisfied,preferred_total,preferred_satisfied,preferred_different,unmentioned_features,candidate_status
RFQ731-003806,10,CFG731_adfd119b20585b0b,CFG731_98ec9650b5463fd0,False,G731CA,G731CA,OBSERVED,OBSERVED,12.69565522938548,11,10,1,False,1,1,0,0,MANDATORY_VIOLATION
RFQ731-003807,1,CFG731_11da8cc369b71f5a,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,22.694915592846613,11,11,0,True,5,5,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003807,2,CFG731_ab7c99e095bc84f9,CFG731_ab7c99e095bc84f9,True,x731,x731,DERIVED,MODERATE,22.694915592846613,11,11,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003807,3,CFG731_7630270d2245c283,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,20.291666211747803,11,11,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003807,4,CFG731_8d69fd868569cb56,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,20.291666211747803,11,11,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003807,5,CFG731_bf7f206c47d2ca18,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,19.645676870243943,11,10,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-003807,6,CFG731_fde1ab2a4808b544,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,19.503644819553053,11,10,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-003807,7,CFG731_59f11353d30c03ee,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,19.423234601045625,11,10,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-003807,8,CFG731_c725c1a52aab3a73,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,19.423234601045625,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-003807,9,CFG731_97796c9ac2811c94,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,18.93310909528099,11,10,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-003807,10,CFG731_3b2a32abbf148ca1,CFG731_ab7c99e095bc84f9,False,x731,x731,DERIVED,MODERATE,17.879213714792723,11,11,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,1,CFG731_618cb6c1c21feda4,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,2,CFG731_c39096767a7ae083,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,3,CFG731_9f9a8730b26472c2,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,4,CFG731_a9a1b4f80067a4f8,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,5,CFG731_1a94d4f54519245f,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,6,CFG731_86b45f3244313c4c,CFG731_86b45f3244313c4c,True,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,7,CFG731_9d34457cb8c133dc,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,19.71470957787449,11,11,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003808,8,CFG731_2009b1ab4cbc0ffb,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,17.311460196775684,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-003808,9,CFG731_747411fe70ba8e8d,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,17.26744195179558,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-003808,10,CFG731_4da2b3fd83325505,CFG731_86b45f3244313c4c,False,x731,x731,DERIVED,LOW,17.26744195179558,11,10,1,False,3,3,0,2,MANDATORY_VIOLATION
RFQ731-003809,1,CFG731_36d7686aca1200ae,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,2,CFG731_e24b476e4eb9ee5d,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,3,CFG731_70b78512b89df53d,CFG731_70b78512b89df53d,True,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,4,CFG731_258498329a834b05,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,5,CFG731_28ac43a93658ad6b,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,6,CFG731_0db950a4979d2c52,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,7,CFG731_fa6b5a7df55858c0,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,8,CFG731_7895bfd97573c2b8,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,20.387716132577484,7,7,0,True,7,7,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003809,9,CFG731_a4038243bb1e609e,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,17.984466751478678,7,6,1,False,7,7,0,1,MANDATORY_VIOLATION
RFQ731-003809,10,CFG731_c0ba29a2dea3027d,CFG731_70b78512b89df53d,False,x731,x731,DERIVED,VERY_STRONG,17.984466751478678,7,6,1,False,7,7,0,1,MANDATORY_VIOLATION
RFQ731-003810,1,CFG731_d432b6fd40e9e78c,CFG731_d432b6fd40e9e78c,True,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,24.472385344426765,10,10,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,2,CFG731_4772bedc40328ae2,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,24.472385344426765,10,10,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,3,CFG731_e6c0885eb14e429c,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,24.472385344426765,10,10,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,4,CFG731_7882c72c21497015,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,24.472385344426765,10,10,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,5,CFG731_13c87640928bf666,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,21.281114571133205,10,10,0,True,4,3,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,6,CFG731_175641fe8d1c7f37,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,21.281114571133205,10,10,0,True,4,3,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,7,CFG731_bdfa7cd2dbcb13f7,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,21.281114571133205,10,10,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,8,CFG731_ad54a3e31832f7d2,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,21.281114571133205,10,10,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,9,CFG731_8e4b27324ee77112,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,19.99413412942229,10,10,0,True,4,3,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003810,10,CFG731_bd3c08ff576a8cab,CFG731_d432b6fd40e9e78c,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,19.99413412942229,10,10,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003811,1,CFG731_0738cd529389f266,CFG731_0738cd529389f266,True,G731CA,G731CA,OBSERVED,OBSERVED,31.9359459294427,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003811,2,CFG731_55e37d2b9d20276c,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,27.12024405138881,11,11,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003811,3,CFG731_c4b74e40f4a24125,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,27.12024405138881,11,11,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003811,4,CFG731_c7ca2f069d01e42d,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,26.65151364048844,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003811,5,CFG731_2aca30183aab25a9,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,26.621613145822504,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003811,6,CFG731_ed85647cd384c17a,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,24.37001204445157,11,9,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003811,7,CFG731_0b2f7a45dffefd5b,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,21.835811762434552,11,10,1,False,3,2,1,0,MANDATORY_VIOLATION
RFQ731-003811,8,CFG731_1dfb5999b1debe3a,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,21.835811762434552,11,10,1,False,3,2,1,0,MANDATORY_VIOLATION
RFQ731-003811,9,CFG731_b97ce0f180acf155,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,21.80591126776861,11,10,1,False,3,2,1,0,MANDATORY_VIOLATION
RFQ731-003811,10,CFG731_faff6da73df00950,CFG731_0738cd529389f266,False,G731CA,G731CA,OBSERVED,OBSERVED,21.80591126776861,11,10,1,False,3,2,1,0,MANDATORY_VIOLATION
RFQ731-003812,1,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,True,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,25.821145365161616,12,12,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,2,CFG731_e0009be417f51ccd,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,25.821145365161616,12,12,0,True,3,3,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,3,CFG731_8b6ed3cfa9ed1e59,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.771906642558942,12,11,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-003812,4,CFG731_e4891d6f45902e22,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.771906642558942,12,11,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003812,5,CFG731_750dd83a06ba43cb,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.549464373360628,12,12,0,True,3,2,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,6,CFG731_b3d0283738532d82,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,22.549464373360628,12,12,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,7,CFG731_7b1edd53e8bbad40,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,21.342894150157143,12,12,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,8,CFG731_7203705eed387b0a,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,21.342894150157143,12,12,0,True,3,2,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,9,CFG731_a40ab19ad6671fbe,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.70673996635068,12,12,0,True,3,2,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003812,10,CFG731_0e0f01b5586b92da,CFG731_c5da2661a169f82b,False,G731ST-LT,G731ST-LT,OBSERVED,OBSERVED,20.70673996635068,12,12,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,1,CFG731_fb16e30f5bbb87f2,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,19.90547737350107,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,2,CFG731_563ef0dc6253e3f7,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,19.90547737350107,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,3,CFG731_4cb65cc21b5b9f68,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,19.90547737350107,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,4,CFG731_5f2fdad66cde083e,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,19.90547737350107,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,5,CFG731_bcec8ceac2dbcc79,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,19.90547737350107,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,6,CFG731_e7462b3bbda81f78,CFG731_e7462b3bbda81f78,True,x731,x731,DERIVED,LOW,19.90547737350107,9,9,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,7,CFG731_a9ec8cda9130252f,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,17.50222799240226,9,9,0,True,4,3,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,8,CFG731_6513d2f5c85df9e4,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,17.50222799240226,9,9,0,True,4,3,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,9,CFG731_ca8649ba85200ffb,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,17.50222799240226,9,9,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003813,10,CFG731_c4bcee3a1477eeea,CFG731_e7462b3bbda81f78,False,x731,x731,DERIVED,LOW,17.50222799240226,9,9,0,True,4,3,1,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003814,1,CFG731_da02526d254e2e35,CFG731_da02526d254e2e35,True,x731,x731,OBSERVED,OBSERVED,22.63179820857242,13,13,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003814,2,CFG731_0848f22447616e6f,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,20.22854882747361,13,12,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,3,CFG731_70a71b60723e910d,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,20.184530582493508,13,12,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,4,CFG731_b661f405414c476e,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,19.58255948596975,13,12,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,5,CFG731_efc9d6b915117e15,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,19.44052743527886,13,13,0,True,3,2,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003814,6,CFG731_357a7724550c556f,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,19.360117216771428,13,12,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,7,CFG731_32b1041fd68aac23,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,18.153546993567947,13,12,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,8,CFG731_e5e722b510c96bb7,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,17.781281201394698,13,11,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,9,CFG731_cfd76bae1adb5727,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,17.669653639287873,13,11,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003814,10,CFG731_962b6fcde3072947,CFG731_da02526d254e2e35,False,x731,x731,OBSERVED,OBSERVED,17.6410362960679,13,12,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003815,1,CFG731_91e51485b56960b2,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,21.203256679135816,10,10,0,True,5,5,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003815,2,CFG731_15ced4cc8d86bb53,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,21.203256679135816,10,10,0,True,5,5,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003815,3,CFG731_deb3d65220135a9e,CFG731_deb3d65220135a9e,True,x731,x731,OBSERVED,OBSERVED,21.203256679135816,10,10,0,True,5,5,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003815,4,CFG731_ab67f4ca670c9841,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.80000729803701,10,10,0,True,5,4,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003815,5,CFG731_875f5d7eec61db7e,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.80000729803701,10,10,0,True,5,4,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003815,6,CFG731_a8d894aee1986066,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.80000729803701,10,10,0,True,5,4,1,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003815,7,CFG731_b3ebba592f51e280,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.755989053056904,10,9,1,False,5,5,0,0,MANDATORY_VIOLATION
RFQ731-003815,8,CFG731_c8d4383220ad607a,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.755989053056904,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-003815,9,CFG731_9e051f7b4daa8c5e,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.755989053056904,10,9,1,False,5,5,0,2,MANDATORY_VIOLATION
RFQ731-003815,10,CFG731_e93c1b11eaa21163,CFG731_deb3d65220135a9e,False,x731,x731,OBSERVED,OBSERVED,18.755989053056904,10,9,1,False,5,5,0,1,MANDATORY_VIOLATION
RFQ731-003816,1,CFG731_59f86789e43d86f1,CFG731_59f86789e43d86f1,True,x731,x731,DERIVED,VERY_STRONG,23.11716703108541,12,12,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003816,2,CFG731_f4856d563cc31f77,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,20.7139176499866,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-003816,3,CFG731_0c05dd0ad4f3894a,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,20.669899405006497,12,11,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-003816,4,CFG731_3fb3f9d3dea4a198,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,20.669899405006497,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-003816,5,CFG731_e08dfad4737be3d9,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,20.33910110083578,12,12,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003816,6,CFG731_1c5301147dd0cfb1,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,20.33910110083578,12,12,0,True,4,3,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003816,7,CFG731_3c85eeb43bc9e42a,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,20.06792830848274,12,12,0,True,4,3,1,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003816,8,CFG731_c39096767a7ae083,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,19.998342856829534,12,11,1,False,4,4,0,1,MANDATORY_VIOLATION
RFQ731-003816,9,CFG731_9f9a8730b26472c2,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,19.998342856829534,12,11,1,False,4,4,0,0,MANDATORY_VIOLATION
RFQ731-003816,10,CFG731_4458dc2930ba5c51,CFG731_59f86789e43d86f1,False,x731,x731,DERIVED,VERY_STRONG,19.84548603928442,12,12,0,True,4,3,1,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,1,CFG731_c32627af59ba1526,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,2,CFG731_9f9bc93c4b0253cf,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,3,CFG731_7cc9f85131c775cb,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,4,CFG731_5c80dfb541787e3e,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,5,CFG731_831a7150258499af,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,6,CFG731_076cad91966d4c34,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,3,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,7,CFG731_1e3e39ce65cdb22f,CFG731_1e3e39ce65cdb22f,True,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,8,CFG731_db27f1c998b6e675,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,1,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,9,CFG731_7d6fec687910546d,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003817,10,CFG731_76101c3f14778541,CFG731_1e3e39ce65cdb22f,False,G731ST-HT,G731ST-HT,DERIVED,LOW,23.19770828748669,9,9,0,True,4,4,0,2,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003818,1,CFG731_011ca4ba794bd4d6,CFG731_011ca4ba794bd4d6,True,x731,x731,OBSERVED,OBSERVED,22.985056638041776,11,11,0,True,3,3,0,0,MANDATORY_SATISFIED_PREFERRED_ANALYZED
RFQ731-003818,2,CFG731_c41fd04f9eea78e7,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,20.470179694836133,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003818,3,CFG731_d8843ca5e91f93ae,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,19.713375646240785,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003818,4,CFG731_8c8856d21252930e,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,18.523763577464525,11,10,1,False,3,3,0,1,MANDATORY_VIOLATION
RFQ731-003818,5,CFG731_6472ab3bf7316498,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,18.523763577464525,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003818,6,CFG731_ac3a4ff61341aa72,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,18.5068054230373,11,10,1,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003818,7,CFG731_14299a2a74e42d7f,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,17.6921137645865,11,9,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003818,8,CFG731_2a62b8cc0f0cd468,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,17.198498703035142,11,9,2,False,3,3,0,0,MANDATORY_VIOLATION
RFQ731-003818,9,CFG731_4e59e6fc4174afa3,CFG731_011ca4ba794bd4d6,False,x731,x731,OBSERVED,OBSERVED,16.008886634258882,11,9,2,False,3,3,0,1,MANDATORY_VIOLATION
