rfq_id,mode,package_aware,candidate_count,requirement_count,top_score,positive_score,negative_score,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance,refinement_exact_matches
RFQ731-002615,ORACLE,False,126,16,102.4,94.4,0.0,12,0,4,0,0.0,16
RFQ731-002616,ORACLE,False,452,16,96.39999999999999,88.39999999999999,0.0,11,0,5,0,0.0,16
RFQ731-002617,ORACLE,False,166,14,84.3,77.3,0.0,10,0,4,0,0.0,14
RFQ731-002618,ORACLE,False,138,14,81.2,74.2,0.0,10,0,4,0,0.0,14
RFQ731-002619,ORACLE,False,124,13,73.89999999999999,67.39999999999999,0.0,9,0,4,0,0.0,13
RFQ731-002620,ORACLE,False,372,16,102.7,94.7,0.0,13,0,3,0,0.0,16
RFQ731-002621,ORACLE,False,400,12,66.80000000000001,60.800000000000004,0.0,8,0,4,0,0.0,12
RFQ731-002622,ORACLE,False,136,12,69.4,63.4,0.0,9,0,3,0,0.0,12
RFQ731-002623,ORACLE,False,248,12,80.4,74.4,0.0,11,0,1,0,0.0,12
RFQ731-002624,ORACLE,False,124,16,100.3,92.3,0.0,12,0,4,0,0.0,16
RFQ731-002625,ORACLE,False,518,15,96.2,88.7,0.0,12,0,3,0,0.0,15
RFQ731-002626,ORACLE,False,502,11,64.0,58.5,0.0,8,0,3,0,0.0,11
RFQ731-002627,ORACLE,False,198,16,105.8,97.8,0.0,14,0,2,0,0.0,16
RFQ731-002628,ORACLE,False,412,13,73.9,67.4,0.0,9,0,4,0,0.0,13
RFQ731-002629,ORACLE,False,242,14,82.9,75.9,0.0,11,0,3,0,0.0,14
RFQ731-002630,ORACLE,False,130,13,81.3,74.8,0.0,11,0,2,0,0.0,13
RFQ731-002631,ORACLE,False,126,16,101.2,93.2,0.0,12,0,4,0,0.0,16
RFQ731-002632,ORACLE,False,372,13,78.7,72.2,0.0,10,0,3,0,0.0,13
RFQ731-002633,ORACLE,False,136,14,88.7,81.7,0.0,11,0,3,0,0.0,14
RFQ731-002634,ORACLE,False,138,14,74.7,67.7,0.0,8,0,6,0,0.0,14
RFQ731-002635,ORACLE,False,140,15,89.3,81.8,0.0,11,0,4,0,0.0,15
RFQ731-002636,ORACLE,False,246,15,82.1,74.6,0.0,10,0,5,0,0.0,15
RFQ731-002637,ORACLE,False,336,14,80.4,73.4,0.0,10,0,4,0,0.0,14
RFQ731-002638,ORACLE,False,114,17,110.10000000000001,101.60000000000001,0.0,13,0,4,0,0.0,17
RFQ731-002639,ORACLE,False,152,15,96.5,89.0,0.0,12,0,3,0,0.0,15
RFQ731-002640,ORACLE,False,298,15,95.9,88.4,0.0,12,0,3,0,0.0,15
RFQ731-002641,ORACLE,False,148,16,104.5,96.5,0.0,13,0,3,0,0.0,16
RFQ731-002642,ORACLE,False,408,13,79.3,72.8,0.0,11,0,2,0,0.0,13
RFQ731-002643,ORACLE,False,114,14,70.7,63.7,0.0,7,0,7,0,0.0,14
RFQ731-002644,ORACLE,False,290,15,82.80000000000001,75.30000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002645,ORACLE,False,146,14,86.1,79.1,0.0,11,0,3,0,0.0,14
RFQ731-002646,ORACLE,False,250,12,69.4,63.400000000000006,0.0,10,0,2,0,0.0,12
RFQ731-002647,ORACLE,False,154,14,91.6,84.6,0.0,12,0,2,0,0.0,14
RFQ731-002648,ORACLE,False,178,12,68.4,62.4,0.0,9,0,3,0,0.0,12
RFQ731-002649,ORACLE,False,398,13,79.7,73.2,0.0,11,0,2,0,0.0,13
RFQ731-002650,ORACLE,False,112,14,76.0,69.0,0.0,9,0,5,0,0.0,14
RFQ731-002651,ORACLE,False,556,13,78.1,71.6,0.0,10,0,3,0,0.0,13
RFQ731-002652,ORACLE,False,158,15,84.5,77.0,0.0,10,0,5,0,0.0,15
RFQ731-002653,ORACLE,False,288,14,74.7,67.7,0.0,9,0,5,0,0.0,14
RFQ731-002654,ORACLE,False,312,14,87.0,80.0,0.0,12,0,2,0,0.0,14
RFQ731-002655,ORACLE,False,136,16,113.2,105.2,0.0,15,0,1,0,0.0,16
RFQ731-002656,ORACLE,False,608,15,93.2,85.7,0.0,11,0,4,0,0.0,15
RFQ731-002657,ORACLE,False,194,13,79.7,73.2,0.0,11,0,2,0,0.0,13
RFQ731-002658,ORACLE,False,186,14,84.8,77.8,0.0,10,0,4,0,0.0,14
RFQ731-002659,ORACLE,False,146,15,94.4,86.9,0.0,12,0,3,0,0.0,15
RFQ731-002660,ORACLE,False,270,14,88.2,81.2,0.0,12,0,2,0,0.0,14
RFQ731-002661,ORACLE,False,98,15,94.5,87.0,0.0,12,0,3,0,0.0,15
RFQ731-002662,ORACLE,False,122,14,87.2,80.2,0.0,11,0,3,0,0.0,14
RFQ731-002663,ORACLE,False,124,13,80.8,74.3,0.0,10,0,3,0,0.0,13
RFQ731-002664,ORACLE,False,192,13,79.3,72.8,0.0,10,0,3,0,0.0,13
RFQ731-002665,ORACLE,False,148,14,77.1,70.1,0.0,9,0,5,0,0.0,14
RFQ731-002666,ORACLE,False,308,13,82.9,76.4,0.0,11,0,2,0,0.0,13
RFQ731-002667,ORACLE,False,142,16,105.1,97.1,0.0,13,0,3,0,0.0,16
RFQ731-002668,ORACLE,False,152,14,92.2,85.2,0.0,12,0,2,0,0.0,14
RFQ731-002669,ORACLE,False,232,14,88.6,81.6,0.0,12,0,2,0,0.0,14
RFQ731-002670,ORACLE,False,150,15,86.4,78.9,0.0,10,0,5,0,0.0,15
RFQ731-002671,ORACLE,False,124,14,81.0,74.0,0.0,10,0,4,0,0.0,14
RFQ731-002672,ORACLE,False,272,15,95.10000000000001,87.60000000000001,0.0,12,0,3,0,0.0,15
RFQ731-002673,ORACLE,False,390,14,95.4,88.4,0.0,12,0,2,0,0.0,14
RFQ731-002674,ORACLE,False,298,14,83.30000000000001,76.30000000000001,0.0,11,0,3,0,0.0,14
RFQ731-002675,ORACLE,False,282,13,77.9,71.4,0.0,11,0,2,0,0.0,13
RFQ731-002676,ORACLE,False,172,13,74.7,68.2,0.0,9,0,4,0,0.0,13
RFQ731-002677,ORACLE,False,142,16,87.7,79.7,0.0,9,0,7,0,0.0,16
RFQ731-002678,ORACLE,False,168,14,81.0,74.0,0.0,10,0,4,0,0.0,14
RFQ731-002679,ORACLE,False,136,13,66.7,60.2,0.0,7,0,6,0,0.0,13
RFQ731-002680,ORACLE,False,128,15,89.9,82.4,0.0,11,0,4,0,0.0,15
RFQ731-002681,ORACLE,False,406,11,62.5,57.0,0.0,8,0,3,0,0.0,11
RFQ731-002682,ORACLE,False,408,12,73.7,67.7,0.0,10,0,2,0,0.0,12
RFQ731-002683,ORACLE,False,132,15,95.6,88.1,0.0,12,0,3,0,0.0,15
RFQ731-002684,ORACLE,False,292,14,84.0,77.0,0.0,11,0,3,0,0.0,14
RFQ731-002685,ORACLE,False,520,11,71.5,66.0,0.0,10,0,1,0,0.0,11
RFQ731-002686,ORACLE,False,150,15,99.60000000000001,92.10000000000001,0.0,13,0,2,0,0.0,15
RFQ731-002687,ORACLE,False,178,13,78.5,72.0,0.0,10,0,3,0,0.0,13
RFQ731-002688,ORACLE,False,288,15,80.4,72.9,0.0,9,0,6,0,0.0,15
RFQ731-002689,ORACLE,False,388,12,69.2,63.2,0.0,9,0,3,0,0.0,12
RFQ731-002690,ORACLE,False,142,16,106.3,98.3,0.0,14,0,2,0,0.0,16
RFQ731-002691,ORACLE,False,154,17,108.30000000000001,99.80000000000001,0.0,13,0,4,0,0.0,17
RFQ731-002692,ORACLE,False,324,11,66.7,61.2,0.0,9,0,2,0,0.0,11
RFQ731-002693,ORACLE,False,408,12,73.4,67.4,0.0,10,0,2,0,0.0,12
RFQ731-002694,ORACLE,False,394,15,91.39999999999999,83.89999999999999,0.0,11,0,4,0,0.0,15
RFQ731-002695,ORACLE,False,330,12,80.1,74.1,0.0,11,0,1,0,0.0,12
RFQ731-002696,ORACLE,False,476,13,73.60000000000001,67.10000000000001,0.0,9,0,4,0,0.0,13
RFQ731-002697,ORACLE,False,120,14,83.2,76.2,0.0,10,0,4,0,0.0,14
RFQ731-002698,ORACLE,False,316,13,74.5,68.0,0.0,10,0,3,0,0.0,13
RFQ731-002699,ORACLE,False,138,14,87.0,80.0,0.0,11,0,3,0,0.0,14
RFQ731-002700,ORACLE,False,334,14,85.2,78.2,0.0,10,0,4,0,0.0,14
RFQ731-002701,ORACLE,False,332,13,77.5,71.0,0.0,11,0,2,0,0.0,13
RFQ731-002702,ORACLE,False,372,14,68.5,61.50000000000001,0.0,7,0,7,0,0.0,14
RFQ731-002703,ORACLE,False,320,15,84.2,76.7,0.0,10,0,5,0,0.0,15
RFQ731-002704,ORACLE,False,356,16,102.80000000000001,94.80000000000001,0.0,13,0,3,0,0.0,16
RFQ731-002705,ORACLE,False,120,15,97.8,90.3,0.0,12,0,3,0,0.0,15
RFQ731-002706,ORACLE,False,150,16,98.8,90.8,0.0,12,0,4,0,0.0,16
RFQ731-002707,ORACLE,False,332,16,107.6,99.6,0.0,14,0,2,0,0.0,16
RFQ731-002708,ORACLE,False,454,11,70.9,65.4,0.0,10,0,1,0,0.0,11
RFQ731-002709,ORACLE,False,378,15,83.10000000000001,75.60000000000001,0.0,10,0,5,0,0.0,15
RFQ731-002710,ORACLE,False,152,15,86.4,78.9,0.0,10,0,5,0,0.0,15
RFQ731-002711,ORACLE,False,122,13,88.5,82.0,0.0,12,0,1,0,0.0,13
RFQ731-002712,ORACLE,False,112,13,72.3,65.8,0.0,8,0,5,0,0.0,13
RFQ731-002713,ORACLE,False,300,14,76.9,69.9,0.0,9,0,5,0,0.0,14
RFQ731-002714,ORACLE,False,124,15,89.3,81.8,0.0,10,0,5,0,0.0,15
RFQ731-002715,ORACLE,False,608,13,79.3,72.8,0.0,10,0,3,0,0.0,13
RFQ731-002716,ORACLE,False,158,15,105.9,98.4,0.0,14,0,1,0,0.0,15
RFQ731-002717,ORACLE,False,254,12,75.6,69.6,0.0,10,0,2,0,0.0,12
RFQ731-002718,ORACLE,False,454,14,86.7,79.7,0.0,10,0,4,0,0.0,14
RFQ731-002719,ORACLE,False,434,14,81.3,74.3,0.0,9,0,5,0,0.0,14
RFQ731-002720,ORACLE,False,362,12,68.4,62.400000000000006,0.0,9,0,3,0,0.0,12
RFQ731-002721,ORACLE,False,418,13,79.9,73.4,0.0,10,0,3,0,0.0,13
RFQ731-002722,ORACLE,False,364,15,81.9,74.4,0.0,9,0,6,0,0.0,15
RFQ731-002723,ORACLE,False,294,16,106.6,98.6,0.0,14,0,2,0,0.0,16
RFQ731-002724,ORACLE,False,320,14,85.2,78.2,0.0,11,0,3,0,0.0,14
RFQ731-002725,ORACLE,False,398,11,69.7,64.2,0.0,10,0,1,0,0.0,11
RFQ731-002726,ORACLE,False,500,13,80.5,74.0,0.0,10,0,3,0,0.0,13
RFQ731-002727,ORACLE,False,174,15,95.4,87.9,0.0,12,0,3,0,0.0,15
RFQ731-002728,ORACLE,False,184,14,83.60000000000001,76.60000000000001,0.0,10,0,4,0,0.0,14
RFQ731-002729,ORACLE,False,420,16,104.2,96.2,0.0,13,0,3,0,0.0,16
RFQ731-002730,ORACLE,False,176,16,100.4,92.4,0.0,12,0,4,0,0.0,16
RFQ731-002731,ORACLE,False,122,14,77.60000000000001,70.60000000000001,0.0,9,0,5,0,0.0,14
RFQ731-002732,ORACLE,False,104,14,93.2,86.2,0.0,12,0,2,0,0.0,14
RFQ731-002733,ORACLE,False,142,15,99.2,91.7,0.0,13,0,2,0,0.0,15
RFQ731-002734,ORACLE,False,182,14,84.9,77.9,0.0,11,0,3,0,0.0,14
RFQ731-002735,ORACLE,False,134,16,93.5,85.5,0.0,11,0,5,0,0.0,16
RFQ731-002736,ORACLE,False,368,13,92.5,86.0,0.0,13,0,0,0,0.0,13
RFQ731-002737,ORACLE,False,304,14,79.50000000000001,72.50000000000001,0.0,10,0,4,0,0.0,14
RFQ731-002738,ORACLE,False,156,16,103.9,95.9,0.0,13,0,3,0,0.0,16
RFQ731-002739,ORACLE,False,142,14,95.6,88.6,0.0,13,0,1,0,0.0,14
RFQ731-002740,ORACLE,False,344,14,78.0,71.0,0.0,10,0,4,0,0.0,14
RFQ731-002741,ORACLE,False,148,15,93.5,86.0,0.0,11,0,4,0,0.0,15
RFQ731-002742,ORACLE,False,286,13,73.9,67.4,0.0,9,0,4,0,0.0,13
RFQ731-002743,ORACLE,False,412,14,81.6,74.6,0.0,10,0,4,0,0.0,14
RFQ731-002744,ORACLE,False,138,14,93.5,86.5,0.0,12,0,2,0,0.0,14
RFQ731-002745,ORACLE,False,158,15,75.5,68.0,0.0,7,0,8,0,0.0,15
RFQ731-002746,ORACLE,False,144,16,94.0,86.0,0.0,11,0,5,0,0.0,16
RFQ731-002747,ORACLE,False,170,14,74.8,67.8,0.0,8,0,6,0,0.0,14
RFQ731-002748,ORACLE,False,162,15,83.1,75.6,0.0,9,0,6,0,0.0,15
RFQ731-002749,ORACLE,False,138,14,80.5,73.5,0.0,10,0,4,0,0.0,14
RFQ731-002750,ORACLE,False,170,15,89.7,82.2,0.0,11,0,4,0,0.0,15
RFQ731-002751,ORACLE,False,116,14,96.4,89.4,0.0,13,0,1,0,0.0,14
RFQ731-002752,ORACLE,False,174,16,87.10000000000001,79.10000000000001,0.0,9,0,7,0,0.0,16
RFQ731-002753,ORACLE,False,158,14,95.2,88.2,0.0,13,0,1,0,0.0,14
RFQ731-002754,ORACLE,False,440,13,92.5,86.0,0.0,13,0,0,0,0.0,13
RFQ731-002755,ORACLE,False,126,17,108.6,100.1,0.0,13,0,4,0,0.0,17
RFQ731-002756,ORACLE,False,148,13,82.89999999999999,76.39999999999999,0.0,11,0,2,0,0.0,13
RFQ731-002757,ORACLE,False,290,13,74.5,68.0,0.0,9,0,4,0,0.0,13
RFQ731-002758,ORACLE,False,432,13,81.10000000000001,74.60000000000001,0.0,10,0,3,0,0.0,13
RFQ731-002759,ORACLE,False,136,16,89.9,81.9,0.0,10,0,6,0,0.0,16
RFQ731-002760,ORACLE,False,300,10,54.2,49.2,0.0,7,0,3,0,0.0,10
RFQ731-002761,ORACLE,False,164,15,86.3,78.8,0.0,10,0,5,0,0.0,15
RFQ731-002762,ORACLE,False,126,15,78.9,71.4,0.0,8,0,7,0,0.0,15
RFQ731-002763,ORACLE,False,302,13,74.8,68.3,0.0,10,0,3,0,0.0,13
RFQ731-002764,ORACLE,False,198,15,89.4,81.9,0.0,11,0,4,0,0.0,15
RFQ731-002765,ORACLE,False,318,15,83.6,76.1,0.0,10,0,5,0,0.0,15
RFQ731-002766,ORACLE,False,200,16,99.2,91.2,0.0,12,0,4,0,0.0,16
RFQ731-002767,ORACLE,False,390,14,78.9,71.9,0.0,9,0,5,0,0.0,14
RFQ731-002768,ORACLE,False,174,15,85.4,77.9,0.0,10,0,5,0,0.0,15
RFQ731-002769,ORACLE,False,484,11,70.6,65.1,0.0,10,0,1,0,0.0,11
RFQ731-002770,ORACLE,False,484,13,74.80000000000001,68.30000000000001,0.0,9,0,4,0,0.0,13
RFQ731-002771,ORACLE,False,140,14,82.0,75.0,0.0,10,0,4,0,0.0,14
RFQ731-002772,ORACLE,False,332,15,87.8,80.3,0.0,11,0,4,0,0.0,15
RFQ731-002773,ORACLE,False,176,15,101.3,93.8,0.0,13,0,2,0,0.0,15
RFQ731-002774,ORACLE,False,164,15,94.1,86.6,0.0,12,0,3,0,0.0,15
RFQ731-002775,ORACLE,False,362,14,91.8,84.8,0.0,12,0,2,0,0.0,14
RFQ731-002776,ORACLE,False,174,13,75.9,69.4,0.0,10,0,3,0,0.0,13
RFQ731-002777,ORACLE,False,106,15,95.9,88.4,0.0,12,0,3,0,0.0,15
RFQ731-002778,ORACLE,False,154,14,85.2,78.2,0.0,11,0,3,0,0.0,14
RFQ731-002779,ORACLE,False,366,14,80.2,73.2,0.0,10,0,4,0,0.0,14
RFQ731-002780,ORACLE,False,196,14,86.4,79.4,0.0,11,0,3,0,0.0,14
RFQ731-002781,ORACLE,False,364,14,87.9,80.9,0.0,10,0,4,0,0.0,14
RFQ731-002782,ORACLE,False,364,15,88.2,80.7,0.0,10,0,5,0,0.0,15
RFQ731-002783,ORACLE,False,174,15,96.0,88.5,0.0,12,0,3,0,0.0,15
RFQ731-002784,ORACLE,False,370,15,80.10000000000001,72.60000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002785,ORACLE,False,144,14,91.7,84.7,0.0,12,0,2,0,0.0,14
RFQ731-002786,ORACLE,False,158,13,78.9,72.4,0.0,10,0,3,0,0.0,13
RFQ731-002787,ORACLE,False,326,15,94.2,86.7,0.0,12,0,3,0,0.0,15
RFQ731-002788,ORACLE,False,226,14,70.80000000000001,63.800000000000004,0.0,8,0,6,0,0.0,14
RFQ731-002789,ORACLE,False,118,12,74.6,68.6,0.0,10,0,2,0,0.0,12
RFQ731-002790,ORACLE,False,128,14,90.60000000000001,83.60000000000001,0.0,12,0,2,0,0.0,14
RFQ731-002791,ORACLE,False,412,13,70.9,64.4,0.0,8,0,5,0,0.0,13
RFQ731-002792,ORACLE,False,294,13,67.1,60.6,0.0,8,0,5,0,0.0,13
RFQ731-002793,ORACLE,False,166,14,80.80000000000001,73.80000000000001,0.0,10,0,4,0,0.0,14
RFQ731-002794,ORACLE,False,136,13,76.2,69.7,0.0,9,0,4,0,0.0,13
RFQ731-002795,ORACLE,False,114,15,104.7,97.2,0.0,14,0,1,0,0.0,15
RFQ731-002796,ORACLE,False,170,15,94.1,86.6,0.0,12,0,3,0,0.0,15
RFQ731-002797,ORACLE,False,162,13,87.5,81.0,0.0,12,0,1,0,0.0,13
RFQ731-002798,ORACLE,False,232,15,80.10000000000001,72.60000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002799,ORACLE,False,154,15,89.9,82.4,0.0,11,0,4,0,0.0,15
RFQ731-002800,ORACLE,False,376,15,103.5,96.0,0.0,14,0,1,0,0.0,15
RFQ731-002801,ORACLE,False,460,11,64.3,58.8,0.0,8,0,3,0,0.0,11
RFQ731-002802,ORACLE,False,110,13,81.5,75.0,0.0,11,0,2,0,0.0,13
RFQ731-002803,ORACLE,False,194,13,91.5,85.0,0.0,13,0,0,0,0.0,13
RFQ731-002804,ORACLE,False,382,14,84.9,77.9,0.0,10,0,4,0,0.0,14
RFQ731-002805,ORACLE,False,234,14,89.2,82.2,0.0,12,0,2,0,0.0,14
RFQ731-002806,ORACLE,False,360,16,88.7,80.7,0.0,10,0,6,0,0.0,16
RFQ731-002807,ORACLE,False,534,12,58.7,52.7,0.0,6,0,6,0,0.0,12
RFQ731-002808,ORACLE,False,120,13,79.7,73.2,0.0,10,0,3,0,0.0,13
RFQ731-002809,ORACLE,False,94,14,72.9,65.9,0.0,8,0,6,0,0.0,14
RFQ731-002810,ORACLE,False,366,14,85.5,78.5,0.0,10,0,4,0,0.0,14
RFQ731-002811,ORACLE,False,420,13,70.30000000000001,63.800000000000004,0.0,8,0,5,0,0.0,13
RFQ731-002812,ORACLE,False,354,14,84.30000000000001,77.30000000000001,0.0,10,0,4,0,0.0,14
RFQ731-002813,ORACLE,False,144,16,102.4,94.4,0.0,13,0,3,0,0.0,16
RFQ731-002814,ORACLE,False,198,15,91.1,83.6,0.0,12,0,3,0,0.0,15
RFQ731-002815,ORACLE,False,148,13,77.5,71.0,0.0,10,0,3,0,0.0,13
RFQ731-002816,ORACLE,False,142,15,92.9,85.4,0.0,11,0,4,0,0.0,15
RFQ731-002817,ORACLE,False,156,14,91.60000000000001,84.60000000000001,0.0,12,0,2,0,0.0,14
RFQ731-002818,ORACLE,False,174,15,92.1,84.6,0.0,11,0,4,0,0.0,15
RFQ731-002819,ORACLE,False,244,15,83.9,76.4,0.0,10,0,5,0,0.0,15
RFQ731-002820,ORACLE,False,444,12,62.300000000000004,56.300000000000004,0.0,7,0,5,0,0.0,12
RFQ731-002821,ORACLE,False,190,13,73.1,66.6,0.0,10,0,3,0,0.0,13
RFQ731-002822,ORACLE,False,154,13,81.60000000000001,75.10000000000001,0.0,11,0,2,0,0.0,13
RFQ731-002823,ORACLE,False,166,17,99.3,90.8,0.0,11,0,6,0,0.0,17
RFQ731-002824,ORACLE,False,512,13,75.4,68.9,0.0,9,0,4,0,0.0,13
RFQ731-002825,ORACLE,False,118,15,86.4,78.9,0.0,9,0,6,0,0.0,15
RFQ731-002826,ORACLE,False,168,14,77.2,70.2,0.0,9,0,5,0,0.0,14
RFQ731-002827,ORACLE,False,136,13,73.1,66.6,0.0,9,0,4,0,0.0,13
RFQ731-002828,ORACLE,False,348,15,80.10000000000001,72.60000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002829,ORACLE,False,174,15,91.80000000000001,84.30000000000001,0.0,11,0,4,0,0.0,15
RFQ731-002830,ORACLE,False,150,15,102.5,95.0,0.0,14,0,1,0,0.0,15
RFQ731-002831,ORACLE,False,394,15,101.6,94.1,0.0,14,0,1,0,0.0,15
RFQ731-002832,ORACLE,False,230,15,91.5,84.0,0.0,12,0,3,0,0.0,15
RFQ731-002833,ORACLE,False,134,14,78.2,71.2,0.0,9,0,5,0,0.0,14
RFQ731-002834,ORACLE,False,110,14,86.4,79.4,0.0,11,0,3,0,0.0,14
RFQ731-002835,ORACLE,False,200,16,103.89999999999999,95.89999999999999,0.0,13,0,3,0,0.0,16
RFQ731-002836,ORACLE,False,264,15,89.7,82.2,0.0,11,0,4,0,0.0,15
RFQ731-002837,ORACLE,False,168,16,100.60000000000001,92.60000000000001,0.0,12,0,4,0,0.0,16
RFQ731-002838,ORACLE,False,120,15,84.2,76.7,0.0,9,0,6,0,0.0,15
RFQ731-002839,ORACLE,False,252,14,89.4,82.4,0.0,12,0,2,0,0.0,14
RFQ731-002840,ORACLE,False,168,13,74.1,67.6,0.0,9,0,4,0,0.0,13
RFQ731-002841,ORACLE,False,260,14,78.10000000000001,71.10000000000001,0.0,10,0,4,0,0.0,14
RFQ731-002842,ORACLE,False,112,12,72.5,66.5,0.0,9,0,3,0,0.0,12
RFQ731-002843,ORACLE,False,134,14,76.50000000000001,69.50000000000001,0.0,9,0,5,0,0.0,14
RFQ731-002844,ORACLE,False,162,16,98.5,90.5,0.0,12,0,4,0,0.0,16
RFQ731-002845,ORACLE,False,190,16,103.9,95.9,0.0,13,0,3,0,0.0,16
RFQ731-002846,ORACLE,False,432,11,64.0,58.5,0.0,8,0,3,0,0.0,11
RFQ731-002847,ORACLE,False,136,13,82.89999999999999,76.39999999999999,0.0,11,0,2,0,0.0,13
RFQ731-002848,ORACLE,False,298,14,93.4,86.4,0.0,13,0,1,0,0.0,14
RFQ731-002849,ORACLE,False,488,13,74.8,68.3,0.0,9,0,4,0,0.0,13
RFQ731-002850,ORACLE,False,312,14,85.60000000000001,78.60000000000001,0.0,11,0,3,0,0.0,14
RFQ731-002851,ORACLE,False,128,17,105.0,96.5,0.0,12,0,5,0,0.0,17
RFQ731-002852,ORACLE,False,600,12,83.0,77.0,0.0,12,0,0,0,0.0,12
RFQ731-002853,ORACLE,False,172,12,79.0,73.0,0.0,11,0,1,0,0.0,12
RFQ731-002854,ORACLE,False,94,15,83.00000000000001,75.50000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002855,ORACLE,False,182,14,73.60000000000001,66.60000000000001,0.0,8,0,6,0,0.0,14
RFQ731-002856,ORACLE,False,146,15,82.10000000000001,74.60000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002857,ORACLE,False,200,15,90.9,83.4,0.0,11,0,4,0,0.0,15
RFQ731-002858,ORACLE,False,250,15,91.2,83.7,0.0,11,0,4,0,0.0,15
RFQ731-002859,ORACLE,False,454,12,76.4,70.4,0.0,10,0,2,0,0.0,12
RFQ731-002860,ORACLE,False,182,14,80.3,73.3,0.0,9,0,5,0,0.0,14
RFQ731-002861,ORACLE,False,170,14,85.0,78.0,0.0,10,0,4,0,0.0,14
RFQ731-002862,ORACLE,False,150,15,88.5,81.0,0.0,10,0,5,0,0.0,15
RFQ731-002863,ORACLE,False,156,14,78.4,71.4,0.0,9,0,5,0,0.0,14
RFQ731-002864,ORACLE,False,168,14,88.0,81.0,0.0,11,0,3,0,0.0,14
RFQ731-002865,ORACLE,False,158,16,83.80000000000001,75.80000000000001,0.0,9,0,7,0,0.0,16
RFQ731-002866,ORACLE,False,182,15,89.60000000000001,82.10000000000001,0.0,10,0,5,0,0.0,15
RFQ731-002867,ORACLE,False,380,15,96.3,88.8,0.0,13,0,2,0,0.0,15
RFQ731-002868,ORACLE,False,136,15,82.8,75.3,0.0,9,0,6,0,0.0,15
RFQ731-002869,ORACLE,False,138,14,85.30000000000001,78.30000000000001,0.0,11,0,3,0,0.0,14
RFQ731-002870,ORACLE,False,154,15,83.10000000000001,75.60000000000001,0.0,9,0,6,0,0.0,15
RFQ731-002871,ORACLE,False,164,15,98.0,90.5,0.0,13,0,2,0,0.0,15
RFQ731-002872,ORACLE,False,216,14,81.4,74.4,0.0,10,0,4,0,0.0,14
RFQ731-002873,ORACLE,False,328,14,68.5,61.50000000000001,0.0,7,0,7,0,0.0,14
RFQ731-002874,ORACLE,False,164,14,85.8,78.8,0.0,11,0,3,0,0.0,14
RFQ731-002875,ORACLE,False,122,14,89.5,82.5,0.0,11,0,3,0,0.0,14
RFQ731-002876,ORACLE,False,104,14,83.7,76.7,0.0,10,0,4,0,0.0,14
RFQ731-002877,ORACLE,False,162,14,73.30000000000001,66.30000000000001,0.0,7,0,7,0,0.0,14
RFQ731-002878,ORACLE,False,462,14,75.9,68.9,0.0,8,0,6,0,0.0,14
RFQ731-002879,ORACLE,False,252,13,71.9,65.4,0.0,9,0,4,0,0.0,13
RFQ731-002880,ORACLE,False,250,15,88.5,81.0,0.0,11,0,4,0,0.0,15
RFQ731-002881,ORACLE,False,286,12,81.0,75.0,0.0,11,0,1,0,0.0,12
RFQ731-002882,ORACLE,False,204,15,92.9,85.4,0.0,12,0,3,0,0.0,15
RFQ731-002883,ORACLE,False,126,14,72.4,65.4,0.0,8,0,6,0,0.0,14
RFQ731-002884,ORACLE,False,136,13,75.3,68.8,0.0,9,0,4,0,0.0,13
RFQ731-002885,ORACLE,False,116,14,82.0,75.0,0.0,10,0,4,0,0.0,14
RFQ731-002886,ORACLE,False,180,15,91.8,84.3,0.0,11,0,4,0,0.0,15
RFQ731-002887,ORACLE,False,138,15,91.4,83.9,0.0,11,0,4,0,0.0,15
RFQ731-002888,ORACLE,False,140,14,92.8,85.8,0.0,12,0,2,0,0.0,14
RFQ731-002889,ORACLE,False,412,12,78.2,72.2,0.0,11,0,1,0,0.0,12
RFQ731-002890,ORACLE,False,160,15,81.0,73.5,0.0,8,0,7,0,0.0,15
RFQ731-002891,ORACLE,False,470,13,87.1,80.6,0.0,12,0,1,0,0.0,13
RFQ731-002892,ORACLE,False,182,15,90.5,83.0,0.0,11,0,4,0,0.0,15
RFQ731-002893,ORACLE,False,150,15,88.8,81.3,0.0,10,0,5,0,0.0,15
RFQ731-002894,ORACLE,False,272,16,102.39999999999999,94.39999999999999,0.0,13,0,3,0,0.0,16
RFQ731-002895,ORACLE,False,280,15,84.5,77.0,0.0,10,0,5,0,0.0,15
RFQ731-002896,ORACLE,False,138,14,85.0,78.0,0.0,10,0,4,0,0.0,14
RFQ731-002897,ORACLE,False,296,15,96.0,88.5,0.0,12,0,3,0,0.0,15
RFQ731-002898,ORACLE,False,364,15,83.60000000000001,76.10000000000001,0.0,10,0,5,0,0.0,15
RFQ731-002899,ORACLE,False,238,13,75.5,69.0,0.0,10,0,3,0,0.0,13
RFQ731-002900,ORACLE,False,184,17,119.4,110.9,0.0,15,0,2,0,0.0,17
RFQ731-002901,ORACLE,False,184,14,94.5,87.5,0.0,13,0,1,0,0.0,14
