source_row,characteristic,raw_value,rule_type,parsed_values,value_count
911,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
911,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
911,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
911,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
911,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
911,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
912,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
912,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
912,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
912,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
912,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
912,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
912,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
912,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
912,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
912,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
912,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
912,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
912,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
912,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
912,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
913,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
913,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
913,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
913,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
913,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
913,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
913,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
913,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
913,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
913,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
913,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
913,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
913,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
913,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
913,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
914,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
914,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
914,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
914,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
914,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
914,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,NN|PA|MR|FF|BM,5
914,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
914,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",allowed_values,NOVALUE|IS1|IS2|IS3|IS4,5
914,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
914,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
914,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
914,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
914,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
915,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
915,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
915,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
915,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
915,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
915,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
915,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
915,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
915,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
915,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
915,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
915,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
915,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
916,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
916,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
916,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
916,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
916,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
916,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
916,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
916,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
916,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
916,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
916,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
916,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
916,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
917,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
917,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
917,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
917,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
917,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
917,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
917,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
917,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,NOVALUE|IS1,2
917,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
917,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
917,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
917,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
917,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
917,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
918,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
918,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
918,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
918,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
918,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
918,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
918,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
918,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,NOVALUE|IS1|IS2,3
918,temperaturEingaenge," in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
918,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
918,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
918,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
918,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
918,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
919,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
919,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
919,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
919,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
919,certification,"in {'NN', 'WN'}",allowed_values,NN|WN,2
919,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
919,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,NOVALUE|IS1|IS2|IS3,4
919,temperaturEingaenge," in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
919,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
919,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
919,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
919,dynamicGasMaster,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
919,customUserFluid,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
920,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
920,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
920,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
920,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
920,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
920,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
920,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
920,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
920,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
921,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
921,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
921,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
921,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
921,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
921,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
921,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
921,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
921,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
921,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
922,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
922,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
922,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
922,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
922,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
922,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
922,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
922,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
922,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
923,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
923,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
923,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
923,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
923,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
923,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
923,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
923,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
923,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
924,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
924,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
924,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
924,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
924,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
924,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
924,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
924,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
924,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
924,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
925,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
925,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
925,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
925,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
925,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
925,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
925,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
925,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
925,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
925,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
925,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
926,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
926,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
926,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
926,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
926,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
926,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
926,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
926,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
926,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
926,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
927,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
927,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
927,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
927,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
927,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
927,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
927,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
927,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
927,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
928,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
928,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
928,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
928,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
928,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
928,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
928,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
928,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
928,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
928,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
929,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
929,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
929,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
929,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
929,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,NOVALUE|MP1|MP2|MP3|MP4,5
929,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
929,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
929,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
930,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
930,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
930,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
930,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
930,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
930,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
930,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
930,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
930,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
931,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
931,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
931,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
931,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
931,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
931,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
931,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
931,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
931,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
931,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
932,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
932,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
932,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
932,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
932,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
932,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
932,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
932,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
932,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
933,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
933,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
933,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
933,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
933,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
933,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
933,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,NOVALUE|CS1|CS2|CS3,4
933,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
933,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
934,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
934,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
934,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
934,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
934,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
934,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
934,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
934,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
934,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
934,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
935,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
935,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
935,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
935,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
935,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
935,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
935,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
935,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
935,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
935,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
935,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
936,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
936,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
936,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
936,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
936,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",allowed_values,NN|PA|MR|FF,4
936,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
936,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
936,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3,3
936,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
936,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
937,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
937,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
937,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
937,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
937,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
937,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,NOVALUE|CS1|CS2,3
937,temperaturEingaenge," in {'TT1', 'TT2', 'TT3'}",allowed_values,TT1|TT2|TT3,3
937,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
937,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
938,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
938,housing,"in {'ST', 'AL'}",allowed_values,ST|AL,2
938,powerSupply,"in {'1', '4'}",allowed_values,1|4,2
938,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
938,binaerDigitalOpenColl_MN,"in {NOVALUE, 'MN1', 'MN2', 'MN3', 'MN4'}",allowed_values,NOVALUE|MN1|MN2|MN3|MN4,5
938,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,NOVALUE|CS1,2
938,stromEingaenge,"in {'IS1', 'IS2'}",allowed_values,IS1|IS2,2
938,temperaturEingaenge," in {'TT1', 'TT2'}",allowed_values,TT1|TT2,2
938,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
938,tagPlate,"in {NOVALUE, 1}",allowed_values,NOVALUE|1,2
