regime,model,rfq_id,predicted_configuration_id,engineer_configuration_id,category,mandatory_count,mandatory_violations,preferred_count,preferred_differences
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001079,CFG731_ec26805bdf93259f,CFG731_ec26805bdf93259f,EXACT_ENGINEER_CHOICE,8,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001081,CFG731_8d2d91c46ccfb471,CFG731_9fd2ebe15271fc33,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001084,CFG731_482678d927834b42,CFG731_482678d927834b42,EXACT_ENGINEER_CHOICE,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001085,CFG731_a56f1437a0b4ca31,CFG731_a56f1437a0b4ca31,EXACT_ENGINEER_CHOICE,12,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001087,CFG731_32b1041fd68aac23,CFG731_70b38ab75d3ca724,MANDATORY_AND_PREFERRED_EQUIVALENT,7,0,8,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001089,CFG731_0fbee36816b7af98,CFG731_9228cc48e333917c,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001092,CFG731_8d2d91c46ccfb471,CFG731_22fecf5bb26e1132,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001094,CFG731_cc9ac35e4d9a1854,CFG731_348f97ec6945fbf8,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001112,CFG731_60f3aae8ede70fe0,CFG731_bdd144687fe20504,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001113,CFG731_f9fd6a4462ec051a,CFG731_f9fd6a4462ec051a,EXACT_ENGINEER_CHOICE,10,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001116,CFG731_11a99741e1f7cce9,CFG731_14ec1773441318c2,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001117,CFG731_c39096767a7ae083,CFG731_4da2b3fd83325505,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001121,CFG731_f7f0034a8b15f329,CFG731_8634a8a0a780401d,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001127,CFG731_3662a471d9ce3167,CFG731_2692d4e8945eb6ee,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001130,CFG731_da02526d254e2e35,CFG731_0848f22447616e6f,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001133,CFG731_7882c72c21497015,CFG731_d432b6fd40e9e78c,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001163,CFG731_83f956404d04e6cd,CFG731_d8a10cfbf11bf067,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001167,CFG731_2be17a56b0589fd1,CFG731_1f0c09edcd967945,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001168,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,EXACT_ENGINEER_CHOICE,8,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001172,CFG731_996314000fcfec4b,CFG731_ae877a3b18b65d0a,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001173,CFG731_ab4075c601d1397c,CFG731_b479671c7b7638f0,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001176,CFG731_fcc72e9951376cf3,CFG731_dabfe16503f243e3,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001192,CFG731_b86bbf24b1c3a419,CFG731_1123bef3c890d293,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001193,CFG731_7203705eed387b0a,CFG731_26c190a4dc461550,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001197,CFG731_f87794e7a98d0b11,CFG731_f87794e7a98d0b11,EXACT_ENGINEER_CHOICE,13,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001199,CFG731_bbffb73f3dff6787,CFG731_920bf82480de0a61,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001205,CFG731_d8c69b7395beabbb,CFG731_d8c69b7395beabbb,EXACT_ENGINEER_CHOICE,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001208,CFG731_8f470181ad32eeae,CFG731_96d353c7a2763a68,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001210,CFG731_0836695982aaa38c,CFG731_bd2172ffd6b9273a,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001212,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,EXACT_ENGINEER_CHOICE,12,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001214,CFG731_cc9ac35e4d9a1854,CFG731_4d6c56202edf3f41,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001222,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,EXACT_ENGINEER_CHOICE,13,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001227,CFG731_4aa7d46b9cfa7d7b,CFG731_72c610ffb054f7c4,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001231,CFG731_c4bcee3a1477eeea,CFG731_c4bcee3a1477eeea,EXACT_ENGINEER_CHOICE,12,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001238,CFG731_f97e51d1da57d99f,CFG731_b2ad61cdb45a54fb,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001242,CFG731_8d2d91c46ccfb471,CFG731_be2582bdf5536cbf,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001257,CFG731_bbcb665ced67f8c3,CFG731_4144999ac09e5fdc,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001268,CFG731_97796c9ac2811c94,CFG731_cd4f211fbf872f2e,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001282,CFG731_076cad91966d4c34,CFG731_c32627af59ba1526,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001285,CFG731_bbcb665ced67f8c3,CFG731_0aa987e1ae960c88,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001290,CFG731_ab4075c601d1397c,CFG731_b479671c7b7638f0,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001292,CFG731_63eca10a00ae1f5d,CFG731_a4416ae9d698efa6,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001296,CFG731_0fdf5c36c9c41e69,CFG731_04ce01976de342c1,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001297,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,EXACT_ENGINEER_CHOICE,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001298,CFG731_0fbee36816b7af98,CFG731_e3fb1c7106d0cf73,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001311,CFG731_cc9ac35e4d9a1854,CFG731_7f0b42d2b9f7fcc2,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001317,CFG731_ab4075c601d1397c,CFG731_adf1bbb0fbae3d43,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001333,CFG731_0db950a4979d2c52,CFG731_932b427eaa87c8fa,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001345,CFG731_5dd42015f6f61801,CFG731_5c624ef6fa2b6510,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001347,CFG731_ac3a4ff61341aa72,CFG731_ac3a4ff61341aa72,EXACT_ENGINEER_CHOICE,12,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001354,CFG731_0db950a4979d2c52,CFG731_0db950a4979d2c52,EXACT_ENGINEER_CHOICE,12,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001361,CFG731_d19bd87a4eba7364,CFG731_467283c67651467d,MANDATORY_AND_PREFERRED_EQUIVALENT,14,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001363,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,EXACT_ENGINEER_CHOICE,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001377,CFG731_e08dfad4737be3d9,CFG731_4eb28f7e77f7ba51,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001384,CFG731_5e61ce3b60d15e11,CFG731_48aa9a27f24794bc,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001386,CFG731_5d345c0f49f6f272,CFG731_13c137be155b0bd9,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001388,CFG731_4297d68b978dc0d5,CFG731_7bb3a18bcb60bab4,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001394,CFG731_55e37d2b9d20276c,CFG731_55e37d2b9d20276c,EXACT_ENGINEER_CHOICE,12,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001413,CFG731_874928f24c55285e,CFG731_874928f24c55285e,EXACT_ENGINEER_CHOICE,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001424,CFG731_2d0a81ff4ec49480,CFG731_f84a3b5f8ae2ffee,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001433,CFG731_a1f89a445799de07,CFG731_7733a6e26ede07b9,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001443,CFG731_7113759c5b95914d,CFG731_7113759c5b95914d,EXACT_ENGINEER_CHOICE,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001454,CFG731_7113759c5b95914d,CFG731_7113759c5b95914d,EXACT_ENGINEER_CHOICE,12,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001461,CFG731_62d0f0f6bab9bdcb,CFG731_c368d3c9941ce0d3,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001462,CFG731_495876b6233d3864,CFG731_495876b6233d3864,EXACT_ENGINEER_CHOICE,12,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001464,CFG731_8b18ac1c34209d63,CFG731_8b18ac1c34209d63,EXACT_ENGINEER_CHOICE,14,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001470,CFG731_83f956404d04e6cd,CFG731_83f956404d04e6cd,EXACT_ENGINEER_CHOICE,15,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001474,CFG731_4aa7d46b9cfa7d7b,CFG731_fa91f60062985c6d,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001481,CFG731_5e61ce3b60d15e11,CFG731_de1b4a889540ef0e,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001482,CFG731_aba447e5ca3ac7ba,CFG731_37fcb5ee957aede4,MANDATORY_AND_PREFERRED_EQUIVALENT,7,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001486,CFG731_16bd4e059b8168a9,CFG731_16bd4e059b8168a9,EXACT_ENGINEER_CHOICE,5,0,9,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001490,CFG731_db395082b1a3b8ac,CFG731_db395082b1a3b8ac,EXACT_ENGINEER_CHOICE,8,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001524,CFG731_0fbee36816b7af98,CFG731_e5051ee84b25c9bb,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001533,CFG731_fcc72e9951376cf3,CFG731_5dd35c89836ec88e,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,7,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001546,CFG731_bbcb665ced67f8c3,CFG731_696639c1a9f714c1,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,7,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001558,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,EXACT_ENGINEER_CHOICE,13,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001560,CFG731_2f9d539d4085d4b1,CFG731_2f9d539d4085d4b1,EXACT_ENGINEER_CHOICE,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001573,CFG731_a56f1437a0b4ca31,CFG731_e489ae1a5426e276,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001577,CFG731_5cfa203ca7029f1c,CFG731_5cfa203ca7029f1c,EXACT_ENGINEER_CHOICE,14,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001595,CFG731_abcee67081353f16,CFG731_3d5919a152529e0c,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001599,CFG731_8d07e19298d09d34,CFG731_1ff2c28c953275c5,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001602,CFG731_2be17a56b0589fd1,CFG731_c6a3ff6155563d17,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001603,CFG731_97796c9ac2811c94,CFG731_3ab6d9037260e8b1,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001604,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,EXACT_ENGINEER_CHOICE,11,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001614,CFG731_83f956404d04e6cd,CFG731_d8a10cfbf11bf067,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001615,CFG731_62d0f0f6bab9bdcb,CFG731_9fcbeaf9d5010d3a,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001625,CFG731_ad0a2fd7350b6cca,CFG731_ad0a2fd7350b6cca,EXACT_ENGINEER_CHOICE,12,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001630,CFG731_6e096e946540ab4e,CFG731_c40b4ffa9a4b1399,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001637,CFG731_ab4075c601d1397c,CFG731_adf1bbb0fbae3d43,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001639,CFG731_daff07a8bdec497b,CFG731_daff07a8bdec497b,EXACT_ENGINEER_CHOICE,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001645,CFG731_bbffb73f3dff6787,CFG731_aa4779c40e6c2de0,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001648,CFG731_3b2a32abbf148ca1,CFG731_d4dafb658c85c692,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001649,CFG731_67de76f701c9cfad,CFG731_63f33b68f29fecef,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001656,CFG731_32a4bb12438a37ab,CFG731_45d35cf8bc922687,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001666,CFG731_3b2a32abbf148ca1,CFG731_8e97bb2bec352a2c,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001670,CFG731_89772de94df83ba5,CFG731_3cfe26a4a6491587,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001698,CFG731_b7e96d5717c40fd6,CFG731_b7e96d5717c40fd6,EXACT_ENGINEER_CHOICE,11,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001709,CFG731_0fbee36816b7af98,CFG731_b44b2e6818291871,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001710,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,EXACT_ENGINEER_CHOICE,12,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001718,CFG731_715a3d3226cbaffd,CFG731_9ceb267c59e4f006,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001720,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,EXACT_ENGINEER_CHOICE,9,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001730,CFG731_b8b11650a048baf7,CFG731_467e11f2e0bc0666,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001732,CFG731_ab4075c601d1397c,CFG731_d982a98f914f0a87,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001737,CFG731_5d345c0f49f6f272,CFG731_5d345c0f49f6f272,EXACT_ENGINEER_CHOICE,12,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001752,CFG731_62d0f0f6bab9bdcb,CFG731_59cf92483eaddfcb,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001770,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,EXACT_ENGINEER_CHOICE,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001775,CFG731_8d07e19298d09d34,CFG731_0b33555ff08fcd28,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001780,CFG731_ab4075c601d1397c,CFG731_1d59f25068204b01,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001796,CFG731_f87794e7a98d0b11,CFG731_007c0829be0a9482,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001799,CFG731_f87794e7a98d0b11,CFG731_962b6fcde3072947,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,6,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001801,CFG731_b7c1a02b25610507,CFG731_b7c1a02b25610507,EXACT_ENGINEER_CHOICE,10,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001803,CFG731_7b2f69a7ca55041b,CFG731_7b17e78739264251,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001804,CFG731_97796c9ac2811c94,CFG731_f287b32480efae51,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001826,CFG731_329b582435fea539,CFG731_4de012f7232f644d,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001840,CFG731_8281908b452128f3,CFG731_d2034bb5aa313dac,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001842,CFG731_8281908b452128f3,CFG731_d2034bb5aa313dac,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001859,CFG731_b7e96d5717c40fd6,CFG731_4804eb7da7298ac9,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001860,CFG731_bbffb73f3dff6787,CFG731_68193b179adae994,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001871,CFG731_32a4bb12438a37ab,CFG731_e049618b920d59b6,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001874,CFG731_8c50542218db5cb0,CFG731_eea9998b9f9a0bdb,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,0,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001879,CFG731_b4987f1c95e91d0d,CFG731_c0dc535399f71de8,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001881,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,EXACT_ENGINEER_CHOICE,15,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001882,CFG731_78d3b084a795c836,CFG731_27bb9f530dcb688a,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001891,CFG731_cf543b1c3927ab71,CFG731_ede0b25f5f83644d,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,1,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001894,CFG731_b4987f1c95e91d0d,CFG731_80409e6aafce9221,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001897,CFG731_14235f3888d71408,CFG731_14235f3888d71408,EXACT_ENGINEER_CHOICE,9,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001899,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,EXACT_ENGINEER_CHOICE,11,0,5,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001904,CFG731_60f3aae8ede70fe0,CFG731_1cfadf20495f86bf,MANDATORY_AND_PREFERRED_EQUIVALENT,14,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001921,CFG731_996314000fcfec4b,CFG731_98bb5036a27a91a8,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001927,CFG731_162b59c5f8cf5a72,CFG731_162b59c5f8cf5a72,EXACT_ENGINEER_CHOICE,10,0,4,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001931,CFG731_076cad91966d4c34,CFG731_c32627af59ba1526,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,RFQ731-001934,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,EXACT_ENGINEER_CHOICE,13,0,3,0
