rfq_id,ml_split,candidate_count,positive_candidates,target_rate,package,has_positive_target
RFQ731-003726,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003727,TEST,2,1,0.5,X731,True
RFQ731-003728,TRAIN,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003729,TRAIN,2,1,0.5,X731,True
RFQ731-003730,TRAIN,1,1,1.0,X731,True
RFQ731-003731,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003732,TRAIN,1,1,1.0,X731,True
RFQ731-003733,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003734,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003735,TEST,1,1,1.0,X731,True
RFQ731-003736,TRAIN,1,1,1.0,X731,True
RFQ731-003737,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-003738,TRAIN,4,1,0.25,X731,True
RFQ731-003739,TRAIN,1,1,1.0,X731,True
RFQ731-003740,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003741,TRAIN,4,1,0.25,X731,True
RFQ731-003742,VALIDATION,1,1,1.0,G731ST-LT,True
RFQ731-003743,TRAIN,1,1,1.0,G731CA,True
RFQ731-003744,TRAIN,1,1,1.0,F731PW,True
RFQ731-003745,VALIDATION,2,1,0.5,X731,True
RFQ731-003746,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003747,TEST,2,1,0.5,G731ST-LT,True
RFQ731-003748,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003749,TRAIN,4,1,0.25,X731,True
RFQ731-003750,TRAIN,4,1,0.25,X731,True
RFQ731-003751,TEST,2,1,0.5,G731ST-LT,True
RFQ731-003752,TRAIN,4,1,0.25,X731,True
RFQ731-003753,TEST,2,1,0.5,X731,True
RFQ731-003754,TRAIN,2,1,0.5,F731TE,True
RFQ731-003755,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003756,TRAIN,2,1,0.5,X731,True
RFQ731-003757,TEST,1,1,1.0,G731ST-LT,True
RFQ731-003758,TRAIN,2,1,0.5,X731,True
RFQ731-003759,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003760,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003761,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003762,TEST,1,1,1.0,G731ST-LT,True
RFQ731-003763,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003764,TRAIN,4,1,0.25,X731,True
RFQ731-003765,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-003766,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003767,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003768,TRAIN,1,1,1.0,X731,True
RFQ731-003769,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003770,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003771,TEST,2,1,0.5,X731,True
RFQ731-003772,TRAIN,1,1,1.0,X731,True
RFQ731-003773,TEST,2,1,0.5,G731CA,True
RFQ731-003774,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003775,TRAIN,8,1,0.125,X731,True
RFQ731-003776,TRAIN,10,1,0.1,X731,True
RFQ731-003777,TRAIN,4,1,0.25,X731,True
RFQ731-003778,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003779,TRAIN,2,1,0.5,X731,True
RFQ731-003780,TRAIN,4,1,0.25,X731,True
RFQ731-003781,TEST,2,1,0.5,F731TE,True
RFQ731-003782,TRAIN,5,1,0.2,X731,True
RFQ731-003783,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003784,TRAIN,2,1,0.5,G731CA,True
RFQ731-003785,TEST,2,1,0.5,X731,True
RFQ731-003786,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003787,VALIDATION,11,1,0.09090909090909091,G731ST-LT,True
RFQ731-003788,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-003789,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003790,TRAIN,2,1,0.5,X731,True
RFQ731-003791,TEST,2,1,0.5,X731,True
RFQ731-003792,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003793,TRAIN,1,1,1.0,G731VG,True
RFQ731-003794,TRAIN,1,1,1.0,G731CA,True
RFQ731-003795,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-003796,TRAIN,5,1,0.2,X731,True
RFQ731-003797,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003798,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-003799,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003800,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-003801,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003802,TRAIN,2,1,0.5,X731,True
RFQ731-003803,TEST,1,1,1.0,X731,True
RFQ731-003804,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003805,VALIDATION,4,1,0.25,X731,True
RFQ731-003806,VALIDATION,2,1,0.5,G731CA,True
RFQ731-003807,TEST,2,1,0.5,X731,True
RFQ731-003808,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003809,VALIDATION,8,1,0.125,X731,True
RFQ731-003810,TEST,4,1,0.25,G731ST-LT,True
RFQ731-003811,TRAIN,1,1,1.0,G731CA,True
RFQ731-003812,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003813,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003814,TRAIN,1,1,1.0,X731,True
RFQ731-003815,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003816,TRAIN,1,1,1.0,X731,True
RFQ731-003817,TRAIN,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003818,TRAIN,1,1,1.0,X731,True
RFQ731-003819,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-003820,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003821,VALIDATION,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003822,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003823,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003824,TRAIN,1,1,1.0,G731CA,True
RFQ731-003825,TRAIN,1,1,1.0,X731,True
RFQ731-003826,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-003827,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003828,TRAIN,1,1,1.0,X731,True
RFQ731-003829,TRAIN,2,1,0.5,X731,True
RFQ731-003830,VALIDATION,2,1,0.5,X731,True
RFQ731-003831,TRAIN,1,1,1.0,X731,True
RFQ731-003832,TEST,2,1,0.5,G731ST-HT,True
RFQ731-003833,TRAIN,1,1,1.0,X731,True
RFQ731-003834,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003835,TRAIN,1,1,1.0,X731,True
RFQ731-003836,TRAIN,4,1,0.25,X731,True
RFQ731-003837,TRAIN,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-003838,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003839,TEST,2,1,0.5,X731,True
RFQ731-003840,VALIDATION,1,1,1.0,X731,True
RFQ731-003841,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003842,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003843,TRAIN,1,1,1.0,X731,True
RFQ731-003844,TRAIN,5,1,0.2,X731,True
RFQ731-003845,TRAIN,2,1,0.5,X731,True
RFQ731-003846,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003847,VALIDATION,2,1,0.5,G731ST-LT,True
RFQ731-003848,TEST,1,1,1.0,G731CA,True
RFQ731-003849,VALIDATION,4,1,0.25,X731,True
RFQ731-003850,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003851,TRAIN,1,1,1.0,F731PW,True
RFQ731-003852,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-003853,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003854,TEST,2,1,0.5,X731,True
RFQ731-003855,TRAIN,1,1,1.0,X731,True
RFQ731-003856,TRAIN,1,1,1.0,F731TE,True
RFQ731-003857,TRAIN,2,1,0.5,X731,True
RFQ731-003858,TRAIN,1,1,1.0,G731CA,True
RFQ731-003859,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003860,TRAIN,1,1,1.0,X731,True
RFQ731-003861,TEST,4,1,0.25,X731,True
RFQ731-003862,TRAIN,1,1,1.0,G731VG,True
RFQ731-003863,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003864,TRAIN,2,1,0.5,X731,True
RFQ731-003865,TRAIN,2,1,0.5,G731CA,True
RFQ731-003866,TEST,6,1,0.16666666666666666,X731,True
RFQ731-003867,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003868,TRAIN,1,1,1.0,X731,True
RFQ731-003869,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003870,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003871,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003872,TRAIN,1,1,1.0,F731TE,True
RFQ731-003873,TRAIN,1,1,1.0,X731,True
RFQ731-003874,TRAIN,3,1,0.3333333333333333,F731WD_DUALCHANNEL,True
RFQ731-003875,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003876,TRAIN,2,1,0.5,X731,True
RFQ731-003877,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003878,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-003879,VALIDATION,1,1,1.0,G731CA,True
RFQ731-003880,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-003881,VALIDATION,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-003882,TEST,2,1,0.5,X731,True
RFQ731-003883,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003884,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-003885,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003886,TRAIN,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003887,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-003888,TRAIN,2,1,0.5,G731CA,True
RFQ731-003889,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-003890,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003891,TRAIN,4,1,0.25,X731,True
RFQ731-003892,TRAIN,2,1,0.5,X731,True
RFQ731-003893,TEST,4,1,0.25,X731,True
RFQ731-003894,VALIDATION,8,1,0.125,X731,True
RFQ731-003895,TRAIN,8,1,0.125,G731ST-LT,True
RFQ731-003896,TRAIN,5,1,0.2,X731,True
RFQ731-003897,VALIDATION,2,1,0.5,G731CA,True
RFQ731-003898,TRAIN,8,1,0.125,G731ST-HT,True
RFQ731-003899,TRAIN,2,1,0.5,X731,True
RFQ731-003900,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003901,TRAIN,1,1,1.0,G731CA,True
RFQ731-003902,TEST,12,1,0.08333333333333333,X731,True
RFQ731-003903,TRAIN,5,1,0.2,X731,True
RFQ731-003904,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003905,TRAIN,10,1,0.1,X731,True
RFQ731-003906,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003907,TRAIN,10,1,0.1,X731,True
RFQ731-003908,TRAIN,1,1,1.0,X731,True
RFQ731-003909,TRAIN,4,1,0.25,X731,True
RFQ731-003910,TRAIN,11,1,0.09090909090909091,G731ST-LT,True
RFQ731-003911,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003912,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-003913,TRAIN,5,1,0.2,X731,True
RFQ731-003914,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003915,TRAIN,3,1,0.3333333333333333,F731PW,True
RFQ731-003916,TRAIN,7,1,0.14285714285714285,G731ST-LT,True
RFQ731-003917,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003918,TRAIN,1,1,1.0,X731,True
RFQ731-003919,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003920,TEST,2,1,0.5,F731TE,True
RFQ731-003921,TRAIN,4,1,0.25,X731,True
RFQ731-003922,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003923,TRAIN,2,1,0.5,X731,True
RFQ731-003924,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-003925,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003926,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-003927,TRAIN,2,1,0.5,X731,True
RFQ731-003928,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003929,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003930,TRAIN,24,1,0.041666666666666664,X731,True
RFQ731-003931,TRAIN,1,1,1.0,G731CA,True
RFQ731-003932,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003933,TRAIN,5,1,0.2,X731,True
RFQ731-003934,TRAIN,5,1,0.2,X731,True
RFQ731-003935,TRAIN,2,1,0.5,G731CA,True
RFQ731-003936,TEST,2,1,0.5,X731,True
RFQ731-003937,TRAIN,1,1,1.0,F731TE,True
RFQ731-003938,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003939,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-003940,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003941,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003942,TRAIN,2,1,0.5,X731,True
RFQ731-003943,TRAIN,2,1,0.5,G731CA,True
RFQ731-003944,TEST,4,1,0.25,G731ST-HT,True
RFQ731-003945,TEST,7,1,0.14285714285714285,X731,True
RFQ731-003946,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003947,TRAIN,2,1,0.5,X731,True
RFQ731-003948,TRAIN,4,1,0.25,X731,True
RFQ731-003949,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003950,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-003951,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-003952,TRAIN,4,1,0.25,X731,True
RFQ731-003953,TRAIN,1,1,1.0,G731CA,True
RFQ731-003954,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003955,TRAIN,2,1,0.5,F731TE,True
RFQ731-003956,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-003957,VALIDATION,3,1,0.3333333333333333,G731ST-HT,True
RFQ731-003958,VALIDATION,1,1,1.0,X731,True
RFQ731-003959,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003960,TRAIN,2,1,0.5,X731,True
RFQ731-003961,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003962,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-003963,VALIDATION,4,1,0.25,X731,True
RFQ731-003964,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003965,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003966,TRAIN,1,1,1.0,F731TE,True
RFQ731-003967,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-003968,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003969,TRAIN,1,1,1.0,F731WD_DUALCHANNEL,True
RFQ731-003970,TEST,1,1,1.0,G731ST-HT,True
RFQ731-003971,VALIDATION,2,1,0.5,X731,True
RFQ731-003972,VALIDATION,2,1,0.5,X731,True
RFQ731-003973,TRAIN,1,1,1.0,G731CA,True
RFQ731-003974,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-003975,TEST,4,1,0.25,X731,True
RFQ731-003976,TEST,7,1,0.14285714285714285,X731,True
RFQ731-003977,VALIDATION,12,1,0.08333333333333333,G731ST-HT,True
RFQ731-003978,TRAIN,1,1,1.0,F731TE,True
RFQ731-003979,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-003980,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-003981,TRAIN,10,1,0.1,G731ST-LT,True
RFQ731-003982,VALIDATION,4,1,0.25,X731,True
RFQ731-003983,TEST,2,1,0.5,G731ST-HT,True
RFQ731-003984,TEST,4,1,0.25,X731,True
RFQ731-003985,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-003986,VALIDATION,1,1,1.0,G731ST-LT,True
RFQ731-003987,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-003988,TRAIN,4,1,0.25,X731,True
RFQ731-003989,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-003990,TRAIN,2,1,0.5,F731TE,True
RFQ731-003991,VALIDATION,2,1,0.5,X731,True
RFQ731-003992,VALIDATION,2,1,0.5,X731,True
RFQ731-003993,TEST,3,1,0.3333333333333333,X731,True
RFQ731-003994,TEST,2,1,0.5,G731CA,True
RFQ731-003995,TEST,2,1,0.5,X731,True
RFQ731-003996,TRAIN,1,1,1.0,F731TE,True
RFQ731-003997,TEST,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-003998,TEST,2,1,0.5,G731CA,True
RFQ731-003999,TRAIN,1,1,1.0,F731TE,True
RFQ731-004000,TRAIN,4,1,0.25,X731,True
RFQ731-004001,TRAIN,5,1,0.2,X731,True
RFQ731-004002,TRAIN,1,1,1.0,G731CA,True
RFQ731-004003,TRAIN,1,1,1.0,X731,True
RFQ731-004004,TEST,6,1,0.16666666666666666,X731,True
RFQ731-004005,TEST,4,1,0.25,X731,True
RFQ731-004006,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004007,TRAIN,1,1,1.0,X731,True
RFQ731-004008,TEST,1,1,1.0,X731,True
RFQ731-004009,TRAIN,4,1,0.25,X731,True
RFQ731-004010,TRAIN,4,1,0.25,X731,True
RFQ731-004011,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004012,TRAIN,2,1,0.5,F731PW,True
RFQ731-004013,VALIDATION,2,1,0.5,X731,True
RFQ731-004014,VALIDATION,1,1,1.0,F731TE,True
RFQ731-004015,TRAIN,1,1,1.0,X731,True
RFQ731-004016,VALIDATION,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-004017,TRAIN,2,1,0.5,F731WD_SINGLECHANNEL,True
RFQ731-004018,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-004019,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-004020,TEST,3,1,0.3333333333333333,X731,True
RFQ731-004021,TRAIN,2,1,0.5,F731TE,True
RFQ731-004022,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004023,TRAIN,1,1,1.0,G731CA,True
RFQ731-004024,TRAIN,2,1,0.5,X731,True
RFQ731-004025,TRAIN,2,1,0.5,G731CA,True
RFQ731-004026,TRAIN,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-004027,TEST,2,1,0.5,G731ST-LT,True
RFQ731-004028,TRAIN,2,1,0.5,X731,True
RFQ731-004029,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-004030,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004031,TEST,4,1,0.25,X731,True
RFQ731-004032,TRAIN,1,1,1.0,F731TE,True
RFQ731-004033,TEST,3,1,0.3333333333333333,X731,True
RFQ731-004034,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-004035,TRAIN,1,1,1.0,X731,True
RFQ731-004036,TRAIN,2,1,0.5,X731,True
RFQ731-004037,TRAIN,3,1,0.3333333333333333,G731ST-LT,True
RFQ731-004038,TRAIN,1,1,1.0,G731CA,True
RFQ731-004039,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-004040,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004041,TEST,4,1,0.25,X731,True
RFQ731-004042,TRAIN,1,1,1.0,X731,True
RFQ731-004043,TRAIN,2,1,0.5,G731CA,True
RFQ731-004044,TRAIN,2,1,0.5,F731WD_DUALCHANNEL,True
RFQ731-004045,VALIDATION,8,1,0.125,G731ST-LT,True
RFQ731-004046,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-004047,TRAIN,1,1,1.0,X731,True
RFQ731-004048,TRAIN,1,1,1.0,X731,True
RFQ731-004049,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004050,TEST,2,1,0.5,G731ST-HT,True
RFQ731-004051,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-004052,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004053,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004054,TRAIN,2,1,0.5,X731,True
RFQ731-004055,TRAIN,1,1,1.0,G731CA,True
RFQ731-004056,TRAIN,1,1,1.0,F731PW,True
RFQ731-004057,TRAIN,2,1,0.5,X731,True
RFQ731-004058,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-004059,TEST,2,1,0.5,X731,True
RFQ731-004060,TRAIN,5,1,0.2,X731,True
RFQ731-004061,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-004062,TEST,2,1,0.5,X731,True
RFQ731-004063,TRAIN,11,1,0.09090909090909091,X731,True
RFQ731-004064,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-004065,VALIDATION,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-004066,TRAIN,5,1,0.2,X731,True
RFQ731-004067,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-004068,TRAIN,4,1,0.25,X731,True
RFQ731-004069,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004070,TRAIN,1,1,1.0,X731,True
RFQ731-004071,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-004072,TRAIN,1,1,1.0,X731,True
RFQ731-004073,TRAIN,6,1,0.16666666666666666,G731ST-LT,True
RFQ731-004074,TRAIN,4,1,0.25,G731ST-HT,True
RFQ731-004075,TRAIN,8,1,0.125,X731,True
RFQ731-004076,TEST,2,1,0.5,G731ST-LT,True
RFQ731-004077,TRAIN,2,1,0.5,X731,True
RFQ731-004078,TRAIN,4,1,0.25,X731,True
RFQ731-004079,VALIDATION,9,1,0.1111111111111111,X731,True
RFQ731-004080,TRAIN,6,1,0.16666666666666666,G731ST-HT,True
RFQ731-004081,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004082,TRAIN,2,1,0.5,X731,True
RFQ731-004083,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004084,TRAIN,19,1,0.05263157894736842,X731,True
RFQ731-004085,TRAIN,8,1,0.125,X731,True
RFQ731-004086,TRAIN,4,1,0.25,X731,True
RFQ731-004087,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-004088,TEST,11,1,0.09090909090909091,G731ST-HT,True
RFQ731-004089,VALIDATION,1,1,1.0,G731ST-HT,True
RFQ731-004090,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004091,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004092,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004093,TRAIN,2,1,0.5,X731,True
RFQ731-004094,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004095,VALIDATION,1,1,1.0,X731,True
RFQ731-004096,TEST,4,1,0.25,X731,True
RFQ731-004097,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-004098,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004099,TEST,1,1,1.0,F731PW,True
RFQ731-004100,VALIDATION,4,1,0.25,G731ST-LT,True
RFQ731-004101,TRAIN,1,1,1.0,G731CA,True
RFQ731-004102,VALIDATION,7,1,0.14285714285714285,X731,True
RFQ731-004103,TRAIN,4,1,0.25,G731ST-LT,True
RFQ731-004104,TEST,6,1,0.16666666666666666,X731,True
RFQ731-004105,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-004106,TRAIN,1,1,1.0,F731TE,True
RFQ731-004107,TEST,1,1,1.0,G731CA,True
RFQ731-004108,TRAIN,2,1,0.5,X731,True
RFQ731-004109,TRAIN,8,1,0.125,X731,True
RFQ731-004110,TRAIN,2,1,0.5,G731CA,True
RFQ731-004111,TRAIN,12,1,0.08333333333333333,X731,True
RFQ731-004112,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-004113,TRAIN,4,1,0.25,X731,True
RFQ731-004114,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-004115,VALIDATION,4,1,0.25,X731,True
RFQ731-004116,TRAIN,1,1,1.0,G731CA,True
RFQ731-004117,TEST,4,1,0.25,X731,True
RFQ731-004118,TRAIN,14,1,0.07142857142857142,X731,True
RFQ731-004119,TRAIN,1,1,1.0,F731TE,True
RFQ731-004120,TEST,2,1,0.5,X731,True
RFQ731-004121,TEST,7,1,0.14285714285714285,X731,True
RFQ731-004122,TRAIN,4,1,0.25,X731,True
RFQ731-004123,VALIDATION,6,1,0.16666666666666666,X731,True
RFQ731-004124,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004125,TRAIN,11,1,0.09090909090909091,G731ST-LT,True
RFQ731-004126,TRAIN,2,1,0.5,X731,True
RFQ731-004127,TRAIN,4,1,0.25,X731,True
RFQ731-004128,TRAIN,2,1,0.5,G731ST-HT,True
RFQ731-004129,TRAIN,2,1,0.5,X731,True
RFQ731-004130,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-004131,TRAIN,10,1,0.1,X731,True
RFQ731-004132,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-004133,TRAIN,2,1,0.5,X731,True
RFQ731-004134,TRAIN,1,1,1.0,G731VG,True
RFQ731-004135,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-004136,TRAIN,1,1,1.0,G731ST-LT,True
RFQ731-004137,TEST,2,1,0.5,X731,True
RFQ731-004138,TRAIN,5,1,0.2,X731,True
RFQ731-004139,VALIDATION,3,1,0.3333333333333333,X731,True
RFQ731-004140,TRAIN,1,1,1.0,X731,True
RFQ731-004141,TRAIN,1,1,1.0,G731CA,True
RFQ731-004142,TEST,8,1,0.125,G731ST-LT,True
RFQ731-004143,TRAIN,8,1,0.125,X731,True
RFQ731-004144,TRAIN,2,1,0.5,X731,True
RFQ731-004145,TRAIN,2,1,0.5,X731,True
RFQ731-004146,TRAIN,1,1,1.0,G731CA,True
RFQ731-004147,TRAIN,1,1,1.0,F731PW,True
RFQ731-004148,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004149,TEST,6,1,0.16666666666666666,X731,True
RFQ731-004150,TRAIN,1,1,1.0,X731,True
RFQ731-004151,TRAIN,3,1,0.3333333333333333,X731,True
RFQ731-004152,TEST,3,1,0.3333333333333333,F731PW,True
RFQ731-004153,VALIDATION,1,1,1.0,F731WD_SINGLECHANNEL,True
RFQ731-004154,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004155,VALIDATION,1,1,1.0,X731,True
RFQ731-004156,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-004157,TEST,10,1,0.1,X731,True
RFQ731-004158,TRAIN,1,1,1.0,G731ST-HT,True
RFQ731-004159,VALIDATION,1,1,1.0,G731CA,True
RFQ731-004160,TRAIN,1,1,1.0,G731CA,True
RFQ731-004161,TRAIN,2,1,0.5,G731ST-LT,True
RFQ731-004162,TRAIN,4,1,0.25,X731,True
RFQ731-004163,TRAIN,5,1,0.2,G731ST-LT,True
RFQ731-004164,TRAIN,1,1,1.0,F731PW,True
RFQ731-004165,TRAIN,7,1,0.14285714285714285,X731,True
RFQ731-004166,TRAIN,1,1,1.0,F731PW,True
RFQ731-004167,TRAIN,1,1,1.0,X731,True
RFQ731-004168,TEST,1,1,1.0,X731,True
RFQ731-004169,TRAIN,1,1,1.0,X731,True
RFQ731-004170,TRAIN,6,1,0.16666666666666666,X731,True
RFQ731-004171,TEST,4,1,0.25,G731ST-LT,True
RFQ731-004172,TRAIN,5,1,0.2,X731,True
RFQ731-004173,TEST,1,1,1.0,X731,True
