rfq_id,target_package,preferred_configuration_id,rejected_configuration_id,preferred_rank,rejected_rank,preferred_score,rejected_score,score_margin,preferred_unmentioned_features,rejected_unmentioned_features,preferred_nearest_real_distance,rejected_nearest_real_distance,preferred_num_changed_characteristics,rejected_num_changed_characteristics,preferred_record_type,rejected_record_type,label,ml_split,preference_label_provenance,preference_generation_method
RFQ731-004752,G731ST-HT,CFG731_329b582435fea539,CFG731_4de012f7232f644d,1,3,0.8338353639061655,0.8195493796574511,0.0142859842487144,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_329b582435fea539,CFG731_8fd0ed37b442c386,1,4,0.8338353639061655,0.341844624624678,0.4919907392814875,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_329b582435fea539,CFG731_168475c8045761e7,1,5,0.8338353639061655,0.341844515995678,0.4919908479104875,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_329b582435fea539,CFG731_5882bd12beb09203,1,6,0.8338353639061655,0.3357785713610898,0.4980567925450757,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_329b582435fea539,CFG731_4b2c0e571415f5cc,1,7,0.8338353639061655,0.208205192990325,0.6256301709158405,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_4de012f7232f644d,2,3,0.8338346035791655,0.8195493796574511,0.0142852239217143,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_8fd0ed37b442c386,2,4,0.8338346035791655,0.341844624624678,0.4919899789544875,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_168475c8045761e7,2,5,0.8338346035791655,0.341844515995678,0.4919900875834875,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_5882bd12beb09203,2,6,0.8338346035791655,0.3357785713610898,0.4980560322180757,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_d03860c1f327a8d1,CFG731_4b2c0e571415f5cc,2,7,0.8338346035791655,0.208205192990325,0.6256294105888405,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_4de012f7232f644d,CFG731_8fd0ed37b442c386,3,4,0.8195493796574511,0.341844624624678,0.4777047550327731,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_4de012f7232f644d,CFG731_168475c8045761e7,3,5,0.8195493796574511,0.341844515995678,0.4777048636617731,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_4de012f7232f644d,CFG731_5882bd12beb09203,3,6,0.8195493796574511,0.3357785713610898,0.4837708082963613,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_4de012f7232f644d,CFG731_4b2c0e571415f5cc,3,7,0.8195493796574511,0.208205192990325,0.6113441866671261,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_8fd0ed37b442c386,CFG731_168475c8045761e7,4,5,0.341844624624678,0.341844515995678,1.0862900001740174e-07,6,6,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_8fd0ed37b442c386,CFG731_5882bd12beb09203,4,6,0.341844624624678,0.3357785713610898,0.0060660532635882,6,6,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_8fd0ed37b442c386,CFG731_4b2c0e571415f5cc,4,7,0.341844624624678,0.208205192990325,0.1336394316343529,6,6,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_168475c8045761e7,CFG731_5882bd12beb09203,5,6,0.341844515995678,0.3357785713610898,0.0060659446345882,6,6,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_168475c8045761e7,CFG731_4b2c0e571415f5cc,5,7,0.341844515995678,0.208205192990325,0.1336393230053529,6,6,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004752,G731ST-HT,CFG731_5882bd12beb09203,CFG731_4b2c0e571415f5cc,6,7,0.3357785713610898,0.208205192990325,0.1275733783707647,6,6,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004753,X731,CFG731_516629085c122a4e,CFG731_fe9a409c6b2ba9cc,1,2,0.936842126325158,0.4335336572237461,0.5033084691014118,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004754,X731,CFG731_a70e307c2ffca857,CFG731_a432887204e8d090,1,2,0.9052640914647369,0.9052634130157368,6.784489999800414e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004754,X731,CFG731_a70e307c2ffca857,CFG731_695e540255cc94da,1,3,0.9052640914647369,0.3464404828059721,0.5588236086587647,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004754,X731,CFG731_a432887204e8d090,CFG731_695e540255cc94da,2,3,0.9052634130157368,0.3464404828059721,0.5588229302097647,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_8f470181ad32eeae,CFG731_12d9cb8d41e8f486,1,2,0.8496250526443759,0.849624928218376,1.244259999477748e-07,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_8f470181ad32eeae,CFG731_1b365e0951e7dea4,1,3,0.8496250526443759,0.4146192461045356,0.4350058065398403,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_8f470181ad32eeae,CFG731_d9c736acc178c66d,1,4,0.8496250526443759,0.3576336866858885,0.4919913659584874,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_8f470181ad32eeae,CFG731_147ff4a19b4bcc48,1,5,0.8496250526443759,0.3497293127421826,0.4998957399021932,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_8f470181ad32eeae,CFG731_550d755cbeee6b89,1,6,0.8496250526443759,0.2223396551058297,0.6272853975385462,5,5,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_12d9cb8d41e8f486,CFG731_1b365e0951e7dea4,2,3,0.849624928218376,0.4146192461045356,0.4350056821138404,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_12d9cb8d41e8f486,CFG731_d9c736acc178c66d,2,4,0.849624928218376,0.3576336866858885,0.4919912415324874,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_12d9cb8d41e8f486,CFG731_147ff4a19b4bcc48,2,5,0.849624928218376,0.3497293127421826,0.4998956154761933,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_12d9cb8d41e8f486,CFG731_550d755cbeee6b89,2,6,0.849624928218376,0.2223396551058297,0.6272852731125462,5,5,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_1b365e0951e7dea4,CFG731_d9c736acc178c66d,3,4,0.4146192461045356,0.3576336866858885,0.056985559418647,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_1b365e0951e7dea4,CFG731_147ff4a19b4bcc48,3,5,0.4146192461045356,0.3497293127421826,0.0648899333623529,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_1b365e0951e7dea4,CFG731_550d755cbeee6b89,3,6,0.4146192461045356,0.2223396551058297,0.1922795909987058,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_d9c736acc178c66d,CFG731_147ff4a19b4bcc48,4,5,0.3576336866858885,0.3497293127421826,0.0079043739437058,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_d9c736acc178c66d,CFG731_550d755cbeee6b89,4,6,0.3576336866858885,0.2223396551058297,0.1352940315800588,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004755,X731,CFG731_147ff4a19b4bcc48,CFG731_550d755cbeee6b89,5,6,0.3497293127421826,0.2223396551058297,0.1273896576363529,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_c39096767a7ae083,1,2,0.9052641426997368,0.9052634689377368,6.737619999697131e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_9f9a8730b26472c2,1,3,0.9052641426997368,0.8624064050845941,0.0428577376151427,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_b83ac25dbd4e47ee,1,4,0.9052641426997368,0.8338349754281655,0.0714291672715713,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_deb3d65220135a9e,1,5,0.9052641426997368,0.8195496184154512,0.0857145242842857,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_624c46bfa7e46ad0,1,6,0.9052641426997368,0.8195494407274512,0.0857147019722857,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_618cb6c1c21feda4,1,7,0.9052641426997368,0.4696016366748545,0.4356625060248824,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_f57ccd8e79618aa1,1,8,0.9052641426997368,0.4686830390997957,0.4365811035999412,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_7c78a4beb9b12eb2,1,9,0.9052641426997368,0.4686824716407957,0.4365816710589412,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_2e0e24cbfe1ca19b,1,10,0.9052641426997368,0.4019552150433251,0.5033089276564118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_8e5ce09a779d2284,1,11,0.9052641426997368,0.401955048670325,0.5033090940294118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_c9c2eeedbcdb5160,1,12,0.9052641426997368,0.401954662297325,0.5033094804024119,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_15ced4cc8d86bb53,1,13,0.9052641426997368,0.401954635962325,0.5033095067374118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_352cbd30ecacb8ee,1,14,0.9052641426997368,0.401954621867325,0.5033095208324119,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_1a94d4f54519245f,1,15,0.9052641426997368,0.401954455736325,0.5033096869634118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_139763631a5cfb1c,1,16,0.9052641426997368,0.3405578381217956,0.5647063045779412,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_16f81be390fdae7e,1,17,0.9052641426997368,0.3376170020122074,0.5676471406875294,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_8f7aae9f36234f0e,1,18,0.9052641426997368,0.2186832410087956,0.6865809016909412,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_714af24c177b1743,1,19,0.9052641426997368,0.2129845926810309,0.6922795500187059,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_91e51485b56960b2,CFG731_6a549f48808d610a,1,20,0.9052641426997368,0.2100430358694427,0.6952211068302941,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_9f9a8730b26472c2,2,3,0.9052634689377368,0.8624064050845941,0.0428570638531428,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_b83ac25dbd4e47ee,2,4,0.9052634689377368,0.8338349754281655,0.0714284935095713,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_deb3d65220135a9e,2,5,0.9052634689377368,0.8195496184154512,0.0857138505222857,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_624c46bfa7e46ad0,2,6,0.9052634689377368,0.8195494407274512,0.0857140282102857,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_618cb6c1c21feda4,2,7,0.9052634689377368,0.4696016366748545,0.4356618322628824,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_f57ccd8e79618aa1,2,8,0.9052634689377368,0.4686830390997957,0.4365804298379412,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_7c78a4beb9b12eb2,2,9,0.9052634689377368,0.4686824716407957,0.4365809972969412,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_2e0e24cbfe1ca19b,2,10,0.9052634689377368,0.4019552150433251,0.5033082538944118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_8e5ce09a779d2284,2,11,0.9052634689377368,0.401955048670325,0.5033084202674118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_c9c2eeedbcdb5160,2,12,0.9052634689377368,0.401954662297325,0.5033088066404119,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_15ced4cc8d86bb53,2,13,0.9052634689377368,0.401954635962325,0.5033088329754118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_352cbd30ecacb8ee,2,14,0.9052634689377368,0.401954621867325,0.5033088470704119,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_1a94d4f54519245f,2,15,0.9052634689377368,0.401954455736325,0.5033090132014119,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_139763631a5cfb1c,2,16,0.9052634689377368,0.3405578381217956,0.5647056308159413,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_16f81be390fdae7e,2,17,0.9052634689377368,0.3376170020122074,0.5676464669255294,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_8f7aae9f36234f0e,2,18,0.9052634689377368,0.2186832410087956,0.6865802279289412,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_714af24c177b1743,2,19,0.9052634689377368,0.2129845926810309,0.6922788762567059,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_c39096767a7ae083,CFG731_6a549f48808d610a,2,20,0.9052634689377368,0.2100430358694427,0.6952204330682942,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_b83ac25dbd4e47ee,3,4,0.8624064050845941,0.8338349754281655,0.0285714296564285,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_deb3d65220135a9e,3,5,0.8624064050845941,0.8195496184154512,0.0428567866691429,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_624c46bfa7e46ad0,3,6,0.8624064050845941,0.8195494407274512,0.0428569643571429,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_618cb6c1c21feda4,3,7,0.8624064050845941,0.4696016366748545,0.3928047684097396,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_f57ccd8e79618aa1,3,8,0.8624064050845941,0.4686830390997957,0.3937233659847984,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_7c78a4beb9b12eb2,3,9,0.8624064050845941,0.4686824716407957,0.3937239334437984,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_2e0e24cbfe1ca19b,3,10,0.8624064050845941,0.4019552150433251,0.460451190041269,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_8e5ce09a779d2284,3,11,0.8624064050845941,0.401955048670325,0.460451356414269,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_c9c2eeedbcdb5160,3,12,0.8624064050845941,0.401954662297325,0.460451742787269,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_15ced4cc8d86bb53,3,13,0.8624064050845941,0.401954635962325,0.460451769122269,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_352cbd30ecacb8ee,3,14,0.8624064050845941,0.401954621867325,0.460451783217269,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_1a94d4f54519245f,3,15,0.8624064050845941,0.401954455736325,0.460451949348269,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_139763631a5cfb1c,3,16,0.8624064050845941,0.3405578381217956,0.5218485669627985,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_16f81be390fdae7e,3,17,0.8624064050845941,0.3376170020122074,0.5247894030723866,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_8f7aae9f36234f0e,3,18,0.8624064050845941,0.2186832410087956,0.6437231640757984,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_714af24c177b1743,3,19,0.8624064050845941,0.2129845926810309,0.6494218124035631,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_9f9a8730b26472c2,CFG731_6a549f48808d610a,3,20,0.8624064050845941,0.2100430358694427,0.6523633692151514,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_deb3d65220135a9e,4,5,0.8338349754281655,0.8195496184154512,0.0142853570127143,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_624c46bfa7e46ad0,4,6,0.8338349754281655,0.8195494407274512,0.0142855347007143,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_618cb6c1c21feda4,4,7,0.8338349754281655,0.4696016366748545,0.364233338753311,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_f57ccd8e79618aa1,4,8,0.8338349754281655,0.4686830390997957,0.3651519363283698,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_7c78a4beb9b12eb2,4,9,0.8338349754281655,0.4686824716407957,0.3651525037873698,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_2e0e24cbfe1ca19b,4,10,0.8338349754281655,0.4019552150433251,0.4318797603848404,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_8e5ce09a779d2284,4,11,0.8338349754281655,0.401955048670325,0.4318799267578405,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_c9c2eeedbcdb5160,4,12,0.8338349754281655,0.401954662297325,0.4318803131308404,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_15ced4cc8d86bb53,4,13,0.8338349754281655,0.401954635962325,0.4318803394658405,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_352cbd30ecacb8ee,4,14,0.8338349754281655,0.401954621867325,0.4318803535608405,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_1a94d4f54519245f,4,15,0.8338349754281655,0.401954455736325,0.4318805196918405,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-004756,X731,CFG731_b83ac25dbd4e47ee,CFG731_139763631a5cfb1c,4,16,0.8338349754281655,0.3405578381217956,0.4932771373063699,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
